pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,obs_bg_val,goal_x,goal_y
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,52,visible,248.25,265.84,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,53,visible,247.188,267.68,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,54,visible,246.125,269.52,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,55,visible,245.063,271.36,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,56,visible,244,273.2,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,57,visible,242.938,275.04,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,58,visible,241.875,276.88,2.125,210,0.1,0,0.1,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,59,visible,240.813,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,60,visible,239.75,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,61,visible,238.688,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,62,visible,237.625,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,63,visible,236.563,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,64,visible,235.5,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,65,visible,234.438,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,66,visible,233.375,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,67,visible,232.313,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,68,visible,231.25,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,69,visible,230.188,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,70,visible,229.125,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,71,visible,228.063,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,72,visible,227,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,73,visible,225.938,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,74,visible,224.875,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,75,visible,223.813,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,76,visible,222.75,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,77,visible,221.688,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,78,visible,220.625,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,79,visible,219.563,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,80,visible,218.5,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,81,visible,217.438,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,82,visible,216.375,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,83,visible,215.313,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,84,visible,214.25,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,85,visible,213.188,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,86,visible,212.125,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,87,visible,211.063,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,88,visible,210,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,89,visible,208.938,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,90,visible,207.875,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,91,visible,206.813,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,92,visible,205.75,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,93,visible,204.688,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,94,visible,203.625,277.5,2.125,210,0,0,0,329,126
8443-271d0417-6a74-4600-b9ff-7e100bceb563,8443-271d0417-6a74-4600-b9ff-7e100bceb563,95,visible,202.563,277.5,2.125,210,0,0,0,329,126
