pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,facing-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,copying-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1303,visible,149.78,109.92,2.125,178,0.5900000000000001,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1304,visible,149.85399999999998,112.044,2.125,178,0.5700000000000001,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1305,visible,149.928,114.16799999999999,2.125,178,0.56,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1306,visible,150.002,116.292,2.125,178,0.56,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1307,visible,150.076,118.416,2.125,178,0.5900000000000001,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1308,visible,150.15,120.54,2.125,178,0.6,0.34,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1309,visible,150.224,122.664,2.125,178,0.6,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1310,visible,150.298,124.788,2.125,178,0.63,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1311,visible,149.141,126.57,2.125,213,0.64,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1312,visible,147.984,128.352,2.125,213,0.6599999999999999,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1313,visible,146.827,130.134,2.125,213,0.6699999999999999,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1314,visible,145.67,131.916,2.125,213,0.6799999999999999,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1315,visible,144.513,133.69799999999998,2.125,213,0.6799999999999999,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1316,visible,143.356,135.48,2.125,213,0.7,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1317,visible,142.19899999999998,137.262,2.125,213,0.71,0.35,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1318,visible,141.042,139.04399999999998,2.125,213,0.75,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1319,visible,139.885,140.826,2.125,213,0.76,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1320,visible,138.72799999999998,142.608,2.125,213,0.78,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1321,visible,137.571,144.39,2.125,213,0.8,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1322,visible,136.414,146.172,2.125,213,0.8200000000000001,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1323,visible,135.257,147.954,2.125,213,0.87,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1324,visible,134.1,149.736,2.125,213,0.89,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1325,visible,132.94299999999998,151.518,2.125,213,0.91,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1326,visible,131.786,153.3,2.125,213,0.95,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1327,visible,130.629,155.082,2.125,213,0.97,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1328,visible,129.472,156.864,2.125,213,1.0,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1329,visible,128.315,158.64600000000002,2.125,213,1.0,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1330,visible,127.15799999999999,160.428,2.125,213,1.0,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1331,visible,126.001,162.21,2.125,213,1.0,0.35,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1332,visible,124.844,163.99200000000002,2.125,213,1.0,0.35,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1333,visible,123.147,165.271,2.125,233,1.0,0.35,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1334,visible,121.115,165.892,2.125,253,1.0,0.35,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1335,visible,119.036,166.334,2.125,258,1.0,0.35,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1336,visible,117.16,165.33599999999998,2.125,298,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1337,visible,116.195,163.44299999999998,2.125,333,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1338,visible,115.399,161.47299999999998,2.125,338,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1339,visible,115.695,159.369,2.125,8,1.0,0.36,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1340,visible,115.991,157.265,2.125,8,1.0,0.36,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1341,visible,116.287,155.161,2.125,8,1.0,0.36,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1342,visible,116.583,153.05700000000002,2.125,8,1.0,0.36,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1343,visible,118.615,152.436,2.125,73,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1344,visible,120.73700000000001,152.547,2.125,93,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1345,visible,122.84100000000001,152.843,2.125,98,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1346,visible,124.912,153.321,2.125,103,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1347,visible,126.788,154.319,2.125,118,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1348,visible,128.21,155.898,2.125,138,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1349,visible,129.175,157.791,2.125,153,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1350,visible,129.796,159.82299999999998,2.125,163,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1351,visible,129.5,161.92700000000002,2.125,188,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1352,visible,128.343,163.709,2.125,213,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1353,visible,127.186,165.49099999999999,2.125,213,1.0,0.36,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1354,visible,125.384,166.61700000000002,2.125,238,1.0,0.36,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1355,visible,123.305,167.05900000000003,2.125,258,1.0,0.36,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1356,visible,121.226,167.50099999999998,2.125,258,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1357,visible,119.104,167.39,2.125,273,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1358,visible,117.03299999999999,166.912,2.125,283,1.0,0.36,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1359,visible,115.07700000000001,166.082,2.125,293,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1360,visible,113.655,164.503,2.125,318,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1361,visible,112.69,162.61,2.125,333,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1362,visible,112.069,160.578,2.125,343,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1363,visible,112.54700000000001,158.507,2.125,13,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1364,visible,113.204,156.486,2.125,18,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1365,visible,114.65299999999999,154.93200000000002,2.125,43,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1366,visible,116.102,153.378,2.125,43,1.0,0.37,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1367,visible,118.181,152.936,2.125,78,1.0,0.37,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1368,visible,120.285,153.232,2.125,98,1.0,0.37,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1369,visible,122.389,153.528,2.125,98,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1370,visible,123.943,154.977,2.125,133,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1371,visible,124.73899999999999,156.947,2.125,158,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1372,visible,124.62799999999999,159.069,2.125,183,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1373,visible,124.15,161.14,2.125,193,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1374,visible,122.84200000000001,162.815,2.125,218,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1375,visible,121.145,164.09400000000002,2.125,233,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1376,visible,119.175,164.89,2.125,248,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1377,visible,117.053,164.77900000000002,2.125,273,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1378,visible,114.931,164.668,2.125,273,1.0,0.37,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1379,visible,112.91,164.011,2.125,288,1.0,0.37,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1380,visible,111.235,162.703,2.125,308,1.0,0.37,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1381,visible,109.56,161.395,2.125,308,1.0,0.37,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1382,visible,108.434,159.593,2.125,328,0.99,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1383,visible,107.992,157.514,2.125,348,0.96,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1384,visible,108.103,155.392,2.125,3,0.93,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1385,visible,108.93299999999999,153.436,2.125,23,0.9,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1386,visible,109.76299999999999,151.48,2.125,23,0.89,0.38,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1387,visible,111.46,150.201,2.125,53,0.87,0.38,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1388,visible,113.492,149.58,2.125,73,0.85,0.38,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1389,visible,115.524,148.959,2.125,73,0.85,0.38,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1390,visible,117.595,149.437,2.125,103,0.84,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1391,visible,119.666,149.915,2.125,103,0.85,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1392,visible,121.73700000000001,150.393,2.125,103,0.87,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1393,visible,123.80799999999999,150.871,2.125,103,0.88,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1394,visible,125.87899999999999,151.349,2.125,103,0.89,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1395,visible,127.95,151.827,2.125,103,0.9,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1396,visible,130.02100000000002,152.305,2.125,103,0.9,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1397,visible,132.092,152.783,2.125,103,0.89,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1398,visible,134.16299999999998,153.261,2.125,103,0.9,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1399,visible,136.234,153.739,2.125,103,0.9,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1400,visible,138.305,154.217,2.125,103,0.91,0.38,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1401,visible,140.181,155.215,2.125,118,0.89,0.38,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1402,visible,142.05700000000002,156.213,2.125,118,0.89,0.38,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1403,visible,143.933,157.211,2.125,118,0.89,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1404,visible,146.055,157.322,2.125,93,0.9,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1405,visible,148.179,157.248,2.125,88,0.9,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1406,visible,149.981,156.122,2.125,58,0.9,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1407,visible,151.678,154.843,2.125,53,0.9,0.38,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1408,visible,152.67600000000002,152.967,2.125,28,0.89,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1409,visible,153.506,151.011,2.125,23,0.87,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1410,visible,153.43200000000002,148.887,2.125,358,0.86,0.39,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1411,visible,153.358,146.763,2.125,358,0.83,0.39,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1412,visible,153.284,144.639,2.125,358,0.81,0.39,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1413,visible,153.21,142.515,2.125,358,0.81,0.39,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1414,visible,153.136,140.391,2.125,358,0.78,0.39,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1415,visible,153.062,138.267,2.125,358,0.74,0.39,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1416,visible,152.988,136.143,2.125,358,0.71,0.39,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1417,visible,153.284,134.039,2.125,8,0.7,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1418,visible,154.592,132.364,2.125,38,0.69,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1419,visible,156.394,131.238,2.125,58,0.6799999999999999,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1420,visible,158.42600000000002,130.61700000000002,2.125,73,0.6599999999999999,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1421,visible,160.447,131.274,2.125,108,0.6599999999999999,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1422,visible,162.122,132.582,2.125,128,0.6799999999999999,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1423,visible,163.08700000000002,134.475,2.125,153,0.6799999999999999,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1424,visible,163.161,136.599,2.125,178,0.69,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1425,visible,163.05,138.721,2.125,183,0.72,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1426,visible,161.74200000000002,140.39600000000002,2.125,218,0.73,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1427,visible,160.045,141.675,2.125,233,0.74,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1428,visible,158.15200000000002,142.64,2.125,243,0.73,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1429,visible,156.259,143.605,2.125,243,0.74,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1430,visible,154.135,143.679,2.125,268,0.72,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1431,visible,152.031,143.38299999999998,2.125,278,0.69,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1432,visible,149.92700000000002,143.08700000000002,2.125,278,0.6699999999999999,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1433,visible,148.373,141.638,2.125,313,0.65,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1434,visible,146.819,140.189,2.125,313,0.63,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1435,visible,145.265,138.74,2.125,313,0.6,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1436,visible,144.139,136.938,2.125,328,0.5800000000000001,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1437,visible,144.435,134.834,2.125,8,0.56,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1438,visible,145.884,133.28,2.125,43,0.54,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1439,visible,147.993,133.02100000000002,2.125,83,0.53,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1440,visible,149.94899999999998,133.851,2.125,113,0.54,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1441,visible,150.914,135.744,2.125,153,0.54,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1442,visible,150.436,137.815,2.125,193,0.56,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1443,visible,149.438,139.691,2.125,208,0.5700000000000001,0.4,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1444,visible,148.44,141.567,2.125,208,0.56,0.4,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1445,visible,147.442,143.44299999999998,2.125,208,0.5700000000000001,0.4,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1446,visible,146.444,145.319,2.125,208,0.5800000000000001,0.4,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1447,visible,145.446,147.195,2.125,208,0.5800000000000001,0.4,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,1448,visible,144.44799999999998,149.071,2.125,208,0.5900000000000001,0.4,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
