pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5035-bcbed37d-ac8d-4392-8752-751036a4e898,facing-5035-bcbed37d-ac8d-4392-8752-751036a4e898,copying-5035-bcbed37d-ac8d-4392-8752-751036a4e898,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1250,visible,233.796,193.40099999999998,2.125,80,0.8,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1251,visible,235.889,193.032,2.125,80,0.79,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1252,visible,237.982,192.66299999999998,2.125,80,0.74,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1253,visible,240.075,192.294,2.125,80,0.6799999999999999,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1254,visible,242.168,191.925,2.125,80,0.64,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1255,visible,244.261,191.55599999999998,2.125,80,0.65,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1256,visible,246.354,191.187,2.125,80,0.5900000000000001,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1257,visible,248.447,190.81799999999998,2.125,80,0.55,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1258,visible,250.56400000000002,191.003,2.125,95,0.5700000000000001,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1259,visible,252.305,192.222,2.125,125,0.55,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1260,visible,254.046,193.44099999999997,2.125,125,0.47,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1261,visible,255.787,194.66,2.125,125,0.45,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1262,visible,256.85,196.5,2.125,150,0.45,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1263,visible,257.4,198.553,2.125,165,0.44,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1264,visible,257.95,200.606,2.125,165,0.46,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1265,visible,258.5,202.65900000000002,2.125,165,0.48,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1266,visible,259.05,204.71200000000002,2.125,165,0.44,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1267,visible,259.6,206.765,2.125,165,0.45,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1268,visible,260.15,208.81799999999998,2.125,165,0.4300000000000001,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1269,visible,261.778,210.18400000000003,2.125,130,0.4300000000000001,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1270,visible,263.406,211.55,2.125,130,0.4300000000000001,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1271,visible,265.499,211.919,2.125,100,0.44,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1272,visible,267.592,211.55,2.125,80,0.46,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1273,visible,269.685,211.18099999999998,2.125,80,0.44,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1274,visible,271.313,209.815,2.125,50,0.4,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1275,visible,271.682,207.722,2.125,10,0.38,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1276,visible,272.051,205.62900000000002,2.125,10,0.31999999999999995,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1277,visible,270.988,203.78900000000002,2.125,330,0.28,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1278,visible,269.925,201.949,2.125,330,0.27,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1279,visible,268.863,200.109,2.125,330,0.2,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1280,visible,267.36,198.606,2.125,315,0.21,0.91,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1281,visible,265.363,197.87900000000002,2.125,290,0.24,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1282,visible,263.366,197.15200000000002,2.125,290,0.21,0.91,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1283,visible,256.671,194.715,7.125,290,0.24,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1284,visible,249.976,192.278,7.125,290,0.31999999999999995,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1285,visible,243.28099999999998,189.84099999999998,7.125,290,0.37,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1286,visible,236.58599999999998,187.40400000000002,7.125,290,0.41,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1287,visible,234.58900000000003,186.67700000000002,2.125,290,0.41,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1288,visible,232.592,185.95,2.125,290,0.44,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1289,visible,230.595,185.22299999999998,2.125,290,0.4300000000000001,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1290,visible,228.59799999999998,184.49599999999998,2.125,290,0.44,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1291,visible,226.601,183.769,2.125,290,0.45,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1292,visible,219.90599999999998,181.332,7.125,290,0.45,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1293,visible,217.90900000000002,180.605,2.125,290,0.5,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1294,visible,215.912,179.878,2.125,290,0.53,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1295,visible,213.915,179.15099999999998,2.125,290,0.5800000000000001,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1296,visible,207.22,176.71400000000003,7.125,290,0.5700000000000001,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1297,visible,205.22299999999998,175.987,2.125,290,0.54,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1298,visible,198.528,173.55,7.125,290,0.52,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1299,visible,196.53099999999998,172.82299999999998,2.125,290,0.49,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1300,visible,189.83599999999998,170.386,7.125,290,0.47,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1301,visible,187.83900000000003,169.65900000000002,2.125,290,0.4300000000000001,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1302,visible,185.842,168.93200000000002,2.125,290,0.45,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1303,visible,183.845,168.205,2.125,290,0.4,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1304,visible,177.15,165.768,7.125,290,0.34,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1305,visible,175.153,165.041,2.125,290,0.29000000000000004,0.91,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1306,visible,173.227,164.143,2.125,295,0.34,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1307,visible,169.665,157.97299999999998,7.125,330,0.4,0.91,False,False,False,True,False,False,True,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1308,visible,169.665,155.84799999999998,2.125,0,0.45,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1309,visible,169.665,153.72299999999998,2.125,0,0.47,0.91,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1310,visible,171.03099999999998,152.095,2.125,40,0.48,0.91,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1311,visible,172.39700000000002,150.467,2.125,40,0.52,0.91,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1312,visible,174.32299999999998,149.569,2.125,65,0.51,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1313,visible,180.78,146.558,7.125,65,0.49,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1314,visible,182.706,145.66,2.125,65,0.54,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1315,visible,189.16299999999998,142.649,7.125,65,0.54,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1316,visible,195.62,139.638,7.125,65,0.6599999999999999,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1317,visible,202.077,136.627,7.125,65,0.6799999999999999,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1318,visible,208.53400000000002,133.616,7.125,65,0.74,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1319,visible,214.99099999999999,130.605,7.125,65,0.81,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1320,visible,216.917,129.707,2.125,65,0.84,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1321,visible,218.843,128.809,2.125,65,0.81,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1322,visible,220.769,127.911,2.125,65,0.77,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1323,visible,222.695,127.01299999999999,2.125,65,0.77,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1324,visible,224.692,126.286,2.125,70,0.74,0.92,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1325,visible,226.785,126.655,2.125,100,0.69,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1326,visible,228.878,127.024,2.125,100,0.61,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1327,visible,230.97099999999998,127.39299999999999,2.125,100,0.63,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1328,visible,233.06400000000002,127.762,2.125,100,0.63,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1329,visible,235.157,128.131,2.125,100,0.61,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1330,visible,237.25,128.5,2.125,100,0.6599999999999999,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1331,visible,239.303,127.95,2.125,75,0.6799999999999999,0.92,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1332,visible,241.356,127.4,2.125,75,0.74,0.92,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1333,visible,243.196,126.338,2.125,60,0.73,0.92,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1334,visible,244.415,124.59700000000001,2.125,35,0.7,0.92,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1335,visible,245.142,122.6,2.125,20,0.72,0.92,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1336,visible,245.692,120.54700000000001,2.125,15,0.72,0.92,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1337,visible,245.32299999999998,118.454,2.125,350,0.6799999999999999,0.92,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1338,visible,244.954,116.361,2.125,350,0.6599999999999999,0.92,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1339,visible,244.585,114.26799999999999,2.125,350,0.6799999999999999,0.92,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1340,visible,242.957,112.902,2.125,310,0.65,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1341,visible,241.329,111.536,2.125,310,0.65,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1342,visible,239.701,110.17,2.125,310,0.6699999999999999,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1343,visible,234.243,105.59,7.125,310,0.73,0.92,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1344,visible,232.615,104.22399999999999,2.125,310,0.74,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1345,visible,230.987,102.85799999999999,2.125,310,0.84,0.92,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1346,visible,229.359,101.492,2.125,310,0.83,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1347,visible,227.731,100.126,2.125,310,0.89,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1348,visible,226.10299999999998,98.76,2.125,310,0.95,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1349,visible,224.475,97.39399999999999,2.125,310,0.98,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1350,visible,222.847,96.02799999999999,2.125,310,0.97,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1351,visible,221.21900000000002,94.662,2.125,310,0.97,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1352,visible,219.59099999999998,93.296,2.125,310,0.96,0.92,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1353,visible,217.963,91.93,2.125,310,0.97,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1354,visible,216.335,90.564,2.125,310,0.99,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1355,visible,214.707,89.198,2.125,310,1.0,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1356,visible,213.079,87.83200000000001,2.125,310,1.0,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1357,visible,211.451,86.46600000000001,2.125,310,1.0,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1358,visible,209.82299999999998,85.1,2.125,310,1.0,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1359,visible,208.195,83.734,2.125,310,1.0,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1360,visible,206.567,82.368,2.125,310,1.0,0.93,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1361,visible,206.19799999999998,80.275,2.125,350,1.0,0.93,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1362,visible,205.829,78.182,2.125,350,1.0,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1363,visible,206.37900000000002,76.12899999999999,2.125,15,1.0,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1364,visible,207.59799999999998,74.388,2.125,35,1.0,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1365,visible,208.96400000000003,72.76,2.125,40,1.0,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1366,visible,210.804,71.69800000000001,2.125,60,1.0,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1367,visible,212.89700000000002,71.329,2.125,80,1.0,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1368,visible,215.014,71.514,2.125,95,0.99,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1369,visible,217.107,71.883,2.125,100,0.92,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1370,visible,218.947,72.945,2.125,120,0.95,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1371,visible,220.166,74.686,2.125,145,0.96,0.93,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1372,visible,221.385,76.42699999999999,2.125,145,0.97,0.93,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1373,visible,221.75400000000002,78.52,2.125,170,0.98,0.93,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1374,visible,221.204,80.57300000000001,2.125,195,1.0,0.93,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1375,visible,220.65400000000002,82.626,2.125,195,1.0,0.93,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1376,visible,219.28799999999998,84.25399999999999,2.125,220,1.0,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1377,visible,217.362,85.152,2.125,245,1.0,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1378,visible,215.43599999999998,86.05,2.125,245,1.0,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1379,visible,213.31900000000002,86.235,2.125,265,1.0,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1380,visible,211.393,85.337,2.125,295,1.0,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1381,visible,209.467,84.439,2.125,295,0.98,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1382,visible,208.101,82.811,2.125,320,0.98,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1383,visible,207.551,80.758,2.125,345,0.96,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1384,visible,207.18200000000002,78.665,2.125,350,0.94,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1385,visible,207.732,76.612,2.125,15,0.94,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1386,visible,208.282,74.559,2.125,15,0.96,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1387,visible,209.785,73.056,2.125,45,0.93,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1388,visible,211.838,72.506,2.125,75,0.88,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1389,visible,213.891,71.956,2.125,75,0.88,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1390,visible,215.94400000000002,72.506,2.125,105,0.89,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1391,visible,217.94099999999997,73.233,2.125,110,0.93,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1392,visible,219.44400000000002,74.736,2.125,135,0.89,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1393,visible,219.99400000000003,76.789,2.125,165,0.83,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1394,visible,220.544,78.842,2.125,165,0.88,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1395,visible,219.99400000000003,80.895,2.125,195,0.85,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,1396,visible,219.09599999999998,82.821,2.125,205,0.79,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
