pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,facing-3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,copying-3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,793,visible,137.982,121.758,2.125,210,1.0,0.87,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,794,visible,138.167,123.875,2.125,175,1.0,0.87,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,795,visible,139.67,125.37799999999999,2.125,135,1.0,0.87,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,796,visible,141.763,125.74700000000001,2.125,100,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,797,visible,143.60299999999998,124.684,2.125,60,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,798,visible,144.501,122.758,2.125,25,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,799,visible,143.951,120.705,2.125,345,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,800,visible,142.21,119.486,2.125,305,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,801,visible,140.085,119.486,2.125,270,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,802,visible,138.457,120.852,2.125,230,0.96,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,803,visible,138.088,122.945,2.125,190,0.91,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,804,visible,138.986,124.87100000000001,2.125,155,0.91,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,805,visible,140.912,125.76899999999999,2.125,115,0.96,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,806,visible,143.005,125.4,2.125,80,0.92,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,807,visible,144.371,123.772,2.125,40,0.95,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,808,visible,145.737,122.14399999999999,2.125,40,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,809,visible,144.518,120.40299999999999,2.125,325,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,810,visible,142.465,119.853,2.125,285,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,811,visible,140.468,120.58,2.125,250,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,812,visible,139.405,122.42,2.125,210,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,813,visible,139.774,124.51299999999999,2.125,170,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,814,visible,141.40200000000002,125.87899999999999,2.125,130,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,815,visible,143.519,126.064,2.125,95,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,816,visible,145.26,124.845,2.125,55,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,817,visible,145.987,122.848,2.125,20,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,818,visible,145.26,120.851,2.125,340,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,819,visible,143.42,119.788,2.125,300,1.0,0.88,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,820,visible,141.303,119.603,2.125,275,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,821,visible,139.463,120.665,2.125,240,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,822,visible,138.736,122.662,2.125,200,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,823,visible,139.463,124.65899999999999,2.125,160,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,824,visible,141.303,125.72200000000001,2.125,120,0.94,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,825,visible,143.42,125.537,2.125,85,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,826,visible,144.923,124.03399999999999,2.125,45,0.99,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,827,visible,145.292,121.941,2.125,10,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,828,visible,145.661,119.848,2.125,10,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,829,visible,144.599,118.008,2.125,330,1.0,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,830,visible,142.673,117.11,2.125,295,0.95,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,831,visible,140.62,117.66,2.125,255,0.79,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,832,visible,139.254,119.288,2.125,220,0.69,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,833,visible,139.254,121.413,2.125,180,0.62,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,834,visible,140.62,123.041,2.125,140,0.54,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,835,visible,142.673,123.59100000000001,2.125,105,0.49,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,836,visible,144.67,122.86399999999999,2.125,70,0.45,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,837,visible,145.732,121.024,2.125,30,0.41,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,838,visible,145.363,118.931,2.125,350,0.49,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,839,visible,143.735,117.565,2.125,310,0.49,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,840,visible,141.61,117.565,2.125,270,0.56,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,841,visible,139.982,118.931,2.125,230,0.63,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,842,visible,139.43200000000002,120.984,2.125,195,0.6799999999999999,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,843,visible,140.33,122.91,2.125,155,0.6,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,844,visible,142.256,123.80799999999999,2.125,115,0.5900000000000001,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,845,visible,144.349,123.439,2.125,80,0.6,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,846,visible,145.715,121.811,2.125,40,0.75,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,847,visible,147.08100000000002,120.18299999999999,2.125,40,0.7,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,848,visible,145.715,118.555,2.125,320,0.8200000000000001,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,849,visible,143.622,118.186,2.125,280,0.75,0.89,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,850,visible,141.696,119.084,2.125,245,0.72,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,851,visible,140.798,121.01,2.125,205,0.74,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,852,visible,141.167,123.103,2.125,170,0.72,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,853,visible,142.795,124.469,2.125,130,0.71,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,854,visible,144.92,124.469,2.125,90,0.75,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,855,visible,146.548,123.103,2.125,50,0.86,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,856,visible,146.917,121.01,2.125,10,0.8,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,857,visible,146.019,119.084,2.125,335,0.75,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,858,visible,144.093,118.186,2.125,295,0.71,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,859,visible,142.04,118.736,2.125,255,0.64,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,860,visible,139.987,119.286,2.125,255,0.62,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,861,visible,139.987,121.411,2.125,180,0.53,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,862,visible,141.35299999999998,123.039,2.125,140,0.5,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,863,visible,143.446,123.40799999999999,2.125,100,0.42,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,864,visible,145.372,122.51,2.125,65,0.5,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,865,visible,146.27,120.584,2.125,25,0.46,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,866,visible,147.168,118.65799999999999,2.125,25,0.46,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,867,visible,146.618,116.605,2.125,345,0.35,0.9,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,868,visible,144.525,116.236,2.125,280,0.42,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,869,visible,142.43200000000002,115.867,2.125,280,0.41,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,870,visible,140.339,115.49799999999999,2.125,280,0.39,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,871,visible,138.246,115.12899999999999,2.125,280,0.31999999999999995,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,872,visible,136.153,114.76,2.125,280,0.34,0.9,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,873,visible,134.06,114.391,2.125,280,0.30000000000000004,0.9,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,874,visible,132.063,115.118,2.125,250,0.23,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,875,visible,131.0,116.958,2.125,210,0.26,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,876,visible,131.369,119.051,2.125,170,0.24,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,877,visible,132.997,120.417,2.125,130,0.29000000000000004,0.9,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,878,visible,135.122,120.417,2.125,90,0.26,0.9,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,879,visible,142.247,120.417,7.125,90,0.34,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,880,visible,149.372,120.417,7.125,90,0.44,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,881,visible,156.497,120.417,7.125,90,0.46,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,882,visible,163.622,120.417,7.125,90,0.62,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,883,visible,170.747,120.417,7.125,90,0.7,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,884,visible,177.764,121.654,7.125,100,0.8200000000000001,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,885,visible,184.78099999999998,122.891,7.125,100,0.97,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,886,visible,191.798,124.12799999999999,7.125,100,0.92,0.9,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,887,visible,193.891,124.49700000000001,2.125,100,0.9,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,888,visible,195.984,124.866,2.125,100,0.88,0.9,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,889,visible,198.037,124.316,2.125,75,0.88,0.9,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,890,visible,199.403,122.68799999999999,2.125,40,0.87,0.9,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,891,visible,200.769,121.06,2.125,40,0.88,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,892,visible,199.403,119.432,2.125,320,0.79,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,893,visible,197.31,119.06299999999999,2.125,280,0.83,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,894,visible,195.47,120.126,2.125,240,0.78,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,895,visible,194.743,122.12299999999999,2.125,200,0.77,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,896,visible,195.293,124.176,2.125,165,0.74,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,897,visible,197.03400000000002,125.395,2.125,125,0.78,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,898,visible,199.15099999999998,125.21,2.125,85,0.87,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,899,visible,201.077,124.31200000000001,2.125,65,0.86,0.91,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,900,visible,203.003,123.414,2.125,65,0.92,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,901,visible,204.929,122.516,2.125,65,0.88,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,902,visible,211.386,119.505,7.125,65,0.85,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,903,visible,217.843,116.494,7.125,65,0.78,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,904,visible,224.3,113.48299999999999,7.125,65,0.51,0.91,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,905,visible,226.226,112.585,2.125,65,0.5,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,906,visible,228.15200000000002,111.68700000000001,2.125,65,0.47,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,907,visible,230.078,110.789,2.125,65,0.4,0.91,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,908,visible,232.195,110.604,2.125,85,0.35,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,909,visible,233.93599999999998,111.823,2.125,125,0.26,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,910,visible,234.486,113.876,2.125,165,0.33,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,911,visible,233.12,115.50399999999999,2.125,220,0.31999999999999995,0.91,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,912,visible,231.75400000000002,117.132,2.125,220,0.2,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,913,visible,230.388,118.76,2.125,220,0.21,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,914,visible,229.02200000000002,120.38799999999999,2.125,220,0.16000000000000006,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,915,visible,227.65599999999998,122.016,2.125,220,0.16000000000000006,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,916,visible,226.29,123.64399999999999,2.125,220,0.26,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,917,visible,224.924,125.272,2.125,220,0.31000000000000005,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,918,visible,222.92700000000002,125.999,2.125,250,0.37,0.91,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,919,visible,220.834,125.63,2.125,280,0.39,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,920,visible,218.74099999999999,125.26100000000001,2.125,280,0.46,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,921,visible,211.72400000000002,124.024,7.125,280,0.46,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,922,visible,204.707,122.787,7.125,280,0.49,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,923,visible,197.69,121.55,7.125,280,0.38,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,924,visible,190.673,120.31299999999999,7.125,280,0.34,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,925,visible,188.58,119.944,2.125,280,0.34,0.91,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,926,visible,186.487,120.31299999999999,2.125,260,0.45,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,927,visible,185.12099999999998,121.941,2.125,220,0.47,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,928,visible,184.93599999999998,124.05799999999999,2.125,185,0.48,0.91,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,929,visible,184.75099999999998,126.175,2.125,185,0.42,0.91,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,930,visible,191.63299999999998,128.019,7.125,105,0.42,0.91,False,False,False,False,False,False,True,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,931,visible,193.47299999999998,126.95700000000001,2.125,60,0.39,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,932,visible,195.313,125.89399999999999,2.125,60,0.47,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,933,visible,197.153,124.83200000000001,2.125,60,0.4,0.91,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,934,visible,203.32299999999998,121.26899999999999,7.125,60,0.30000000000000004,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,935,visible,209.493,117.70700000000001,7.125,60,0.25,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,936,visible,216.375,115.863,7.125,75,0.16000000000000006,0.91,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,937,visible,223.07,118.3,7.125,110,0.11,0.91,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,938,visible,226.632,124.47,7.125,150,0.14,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3356-63e40480-da1e-47a9-ad4f-664fa29f54d1,939,visible,230.195,130.64,7.125,150,0.21,0.91,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
