pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2049-efe2cd11-0391-4158-9390-80a98d380ed3,facing-2049-efe2cd11-0391-4158-9390-80a98d380ed3,copying-2049-efe2cd11-0391-4158-9390-80a98d380ed3,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2049-efe2cd11-0391-4158-9390-80a98d380ed3,697,visible,159.09799999999998,126.52,2.125,134,0.98,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,698,visible,161.107,127.212,2.125,109,1.0,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,699,visible,163.15,126.626,2.125,74,0.97,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,700,visible,164.338,124.86399999999999,2.125,34,1.0,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,701,visible,164.301,122.73899999999999,2.125,359,0.95,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,702,visible,162.907,121.135,2.125,319,0.97,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,703,visible,160.845,120.62100000000001,2.125,284,0.98,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,704,visible,159.815,122.48,2.125,209,1.0,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,705,visible,158.785,124.339,2.125,209,1.0,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,706,visible,157.755,126.198,2.125,209,1.0,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,707,visible,159.406,127.535,2.125,129,1.0,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,708,visible,160.5,129.356,2.125,149,1.0,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,709,visible,160.168,131.455,2.125,189,1.0,0.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,710,visible,159.836,133.554,2.125,189,1.0,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,711,visible,157.72299999999998,133.776,2.125,264,1.0,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,712,visible,155.864,132.746,2.125,299,1.0,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,713,visible,155.102,130.762,2.125,339,0.97,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,714,visible,155.616,128.7,2.125,14,0.95,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,715,visible,157.335,127.45100000000001,2.125,54,0.9,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,716,visible,159.46,127.414,2.125,89,0.94,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,717,visible,161.111,128.751,2.125,129,0.97,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,718,visible,161.697,130.79399999999998,2.125,164,0.93,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,719,visible,163.226,132.27,2.125,134,0.89,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,720,visible,165.325,132.602,2.125,99,0.87,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,721,visible,167.146,131.50799999999998,2.125,59,0.97,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,722,visible,168.01,129.567,2.125,24,0.99,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,723,visible,167.424,127.524,2.125,344,0.97,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,724,visible,165.773,126.18700000000001,2.125,309,1.0,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,725,visible,163.648,126.22399999999999,2.125,269,0.92,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,726,visible,161.929,127.473,2.125,234,0.87,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,727,visible,161.415,129.535,2.125,194,0.87,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,728,visible,162.17700000000002,131.519,2.125,159,0.77,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,729,visible,164.03599999999997,132.549,2.125,119,0.73,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,730,visible,166.16099999999997,132.512,2.125,89,0.74,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,731,visible,168.02,133.542,2.125,119,0.6,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,732,visible,168.952,135.452,2.125,154,0.56,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,733,visible,168.438,137.514,2.125,194,0.53,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,734,visible,167.408,139.373,2.125,209,0.47,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,735,visible,165.424,140.135,2.125,249,0.51,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,736,visible,163.362,139.621,2.125,284,0.41,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,737,visible,162.113,137.90200000000002,2.125,324,0.41,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,738,visible,161.891,135.789,2.125,354,0.38,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,739,visible,162.583,133.78,2.125,19,0.44,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,740,visible,164.187,132.386,2.125,49,0.4300000000000001,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,741,visible,166.312,132.349,2.125,89,0.48,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,742,visible,168.074,133.537,2.125,124,0.51,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,743,visible,168.296,135.65,2.125,174,0.51,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,744,visible,169.39,137.471,2.125,149,0.48,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,745,visible,170.78400000000002,139.075,2.125,139,0.38,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,746,visible,172.793,139.767,2.125,109,0.4300000000000001,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,747,visible,174.83599999999998,139.181,2.125,74,0.47,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,748,visible,176.173,137.53,2.125,39,0.56,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,749,visible,176.136,135.405,2.125,359,0.6799999999999999,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,750,visible,175.042,133.584,2.125,329,0.8200000000000001,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,751,visible,173.183,132.554,2.125,299,0.77,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,752,visible,171.058,132.591,2.125,269,0.8,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,753,visible,169.454,133.985,2.125,229,0.81,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,754,visible,168.94,136.047,2.125,194,0.81,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,755,visible,168.426,138.109,2.125,194,0.75,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,756,visible,167.912,140.171,2.125,194,0.79,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,757,visible,166.882,142.03,2.125,209,0.83,0.24,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,758,visible,165.852,143.889,2.125,209,0.8,0.24,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,759,visible,164.822,145.748,2.125,209,0.77,0.24,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,760,visible,163.792,147.607,2.125,209,0.75,0.24,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,761,visible,162.762,149.466,2.125,209,0.74,0.24,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,762,visible,160.778,150.22799999999998,2.125,249,0.6799999999999999,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,763,visible,158.716,149.714,2.125,284,0.62,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,764,visible,157.467,147.995,2.125,324,0.75,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,765,visible,158.33100000000002,146.054,2.125,24,0.87,0.24,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,766,visible,161.22899999999998,139.545,7.125,24,0.85,0.24,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,767,visible,164.127,133.036,7.125,24,1.0,0.24,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,768,visible,167.025,126.527,7.125,24,1.0,0.24,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,769,visible,167.889,124.586,2.125,24,1.0,0.24,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,770,visible,168.753,122.645,2.125,24,1.0,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,771,visible,169.61700000000002,120.704,2.125,24,1.0,0.25,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,772,visible,169.03099999999998,118.661,2.125,344,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,773,visible,167.38,117.324,2.125,309,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,774,visible,165.26,117.176,2.125,274,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,775,visible,163.439,118.27,2.125,239,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,776,visible,162.747,120.279,2.125,199,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,777,visible,163.679,122.189,2.125,154,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,778,visible,164.611,124.09899999999999,2.125,154,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,779,visible,164.27900000000002,126.198,2.125,189,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,780,visible,162.675,127.59200000000001,2.125,229,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,781,visible,160.589,127.99700000000001,2.125,259,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,782,visible,158.73,126.96700000000001,2.125,299,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,783,visible,157.798,125.057,2.125,334,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,784,visible,158.312,122.995,2.125,14,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,785,visible,159.916,121.601,2.125,49,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,786,visible,162.029,121.37899999999999,2.125,84,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,787,visible,164.142,121.15700000000001,2.125,84,1.0,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,788,visible,166.204,121.671,2.125,104,1.0,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,789,visible,168.266,122.185,2.125,104,1.0,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,790,visible,170.386,122.333,2.125,94,1.0,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,791,visible,172.50599999999997,122.48100000000001,2.125,94,1.0,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,792,visible,174.62599999999998,122.62899999999999,2.125,94,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,793,visible,173.864,120.645,2.125,339,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,794,visible,172.102,119.45700000000001,2.125,304,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,795,visible,169.989,119.679,2.125,264,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,796,visible,167.87599999999998,119.90100000000001,2.125,264,1.0,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,797,visible,167.544,122.0,2.125,189,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,798,visible,166.514,123.859,2.125,209,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,799,visible,164.53,124.62100000000001,2.125,249,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,800,visible,162.468,124.10700000000001,2.125,284,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,801,visible,161.219,122.38799999999999,2.125,324,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,802,visible,161.18200000000002,120.26299999999999,2.125,359,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,803,visible,162.519,118.61200000000001,2.125,39,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,804,visible,164.34,117.51799999999999,2.125,59,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,805,visible,166.16099999999997,116.42399999999999,2.125,59,1.0,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,806,visible,167.982,115.33,2.125,59,1.0,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,807,visible,167.577,113.244,2.125,349,1.0,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,808,visible,167.172,111.15799999999999,2.125,349,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,809,visible,165.05200000000002,111.01,2.125,274,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,810,visible,163.231,112.104,2.125,239,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,811,visible,162.539,114.113,2.125,199,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,812,visible,163.125,116.156,2.125,164,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,813,visible,164.65400000000002,117.632,2.125,134,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,814,visible,165.416,119.616,2.125,159,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,815,visible,164.90200000000002,121.678,2.125,194,1.0,0.26,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,816,visible,163.298,123.072,2.125,229,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,817,visible,161.173,123.109,2.125,269,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,818,visible,159.411,121.921,2.125,304,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,819,visible,158.825,119.87799999999999,2.125,344,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,820,visible,159.517,117.869,2.125,19,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,821,visible,161.338,116.775,2.125,59,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,822,visible,163.458,116.92299999999999,2.125,94,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,823,visible,164.987,118.399,2.125,134,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,824,visible,165.392,120.485,2.125,169,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,825,visible,164.362,122.344,2.125,209,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,826,visible,162.541,123.43799999999999,2.125,239,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,827,visible,160.442,123.10600000000001,2.125,279,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,828,visible,158.91299999999998,121.63,2.125,314,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,829,visible,158.691,119.51700000000001,2.125,354,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,830,visible,159.721,117.65799999999999,2.125,29,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,831,visible,161.705,116.896,2.125,69,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,832,visible,163.767,117.41,2.125,104,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,833,visible,165.016,119.12899999999999,2.125,144,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,834,visible,165.053,121.25399999999999,2.125,179,1.0,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,835,visible,163.865,123.016,2.125,214,1.0,0.27,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,836,visible,162.67700000000002,124.77799999999999,2.125,214,1.0,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,837,visible,161.489,126.54,2.125,214,0.94,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,838,visible,160.30100000000002,128.30200000000002,2.125,214,0.9,0.27,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,839,visible,158.391,129.234,2.125,244,0.83,0.27,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,840,visible,156.292,128.90200000000002,2.125,279,0.8,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,841,visible,154.898,127.29799999999999,2.125,319,0.74,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,842,visible,154.67600000000002,125.185,2.125,354,0.7,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,843,visible,155.864,123.42299999999999,2.125,34,0.72,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,844,visible,157.468,122.029,2.125,49,0.75,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,845,visible,159.554,121.624,2.125,79,0.79,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2049-efe2cd11-0391-4158-9390-80a98d380ed3,846,visible,161.375,120.53,2.125,59,0.94,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
