pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,facing-3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,copying-3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1245,visible,185.674,184.65599999999998,2.125,261,0.39,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1246,visible,183.575,184.988,2.125,261,0.4,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1247,visible,181.476,185.32,2.125,261,0.4,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1248,visible,179.377,185.65200000000002,2.125,261,0.4,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1249,visible,177.278,185.984,2.125,261,0.41,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1250,visible,175.179,186.31599999999997,2.125,261,0.41,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1251,visible,173.08,186.648,2.125,261,0.42,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1252,visible,170.981,186.98,2.125,261,0.4300000000000001,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1253,visible,168.882,187.312,2.125,261,0.45,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1254,visible,166.783,187.644,2.125,261,0.46,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1255,visible,164.68400000000003,187.976,2.125,261,0.47,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1256,visible,162.585,188.308,2.125,261,0.5,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1257,visible,160.486,188.64,2.125,261,0.5,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1258,visible,158.387,188.972,2.125,261,0.55,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1259,visible,156.28799999999998,189.304,2.125,261,0.55,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1260,visible,154.189,189.636,2.125,261,0.56,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1261,visible,152.09,189.968,2.125,261,0.5800000000000001,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1262,visible,149.991,190.3,2.125,261,0.5800000000000001,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1263,visible,147.892,190.632,2.125,261,0.61,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1264,visible,145.793,190.96400000000003,2.125,261,0.64,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1265,visible,143.694,191.296,2.125,261,0.65,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1266,visible,141.595,191.628,2.125,261,0.6599999999999999,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1267,visible,139.496,191.96,2.125,261,0.6799999999999999,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1268,visible,137.39700000000002,192.292,2.125,261,0.6799999999999999,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1269,visible,135.298,192.62400000000002,2.125,261,0.71,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1270,visible,133.19899999999998,192.956,2.125,261,0.72,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1271,visible,131.1,193.28799999999998,2.125,261,0.73,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1272,visible,129.001,193.62,2.125,261,0.73,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1273,visible,126.902,193.952,2.125,261,0.73,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1274,visible,124.803,194.28400000000002,2.125,261,0.75,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1275,visible,122.704,194.61599999999999,2.125,261,0.76,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1276,visible,120.605,194.94799999999998,2.125,261,0.77,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1277,visible,118.506,195.28,2.125,261,0.77,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1278,visible,116.40700000000001,195.612,2.125,261,0.79,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1279,visible,114.30799999999999,195.94400000000002,2.125,261,0.8,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1280,visible,112.209,196.27599999999998,2.125,261,0.8,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1281,visible,110.11,196.608,2.125,261,0.8,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1282,visible,108.01100000000001,196.94,2.125,261,0.8200000000000001,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1283,visible,105.912,197.27200000000002,2.125,261,0.86,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1284,visible,103.81299999999999,197.604,2.125,261,0.86,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1285,visible,101.714,197.93599999999998,2.125,261,0.87,0.98,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1286,visible,99.615,198.268,2.125,261,0.87,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1287,visible,97.516,198.6,2.125,261,0.88,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1288,visible,95.417,198.93200000000002,2.125,261,0.89,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1289,visible,93.318,199.264,2.125,261,0.91,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1290,visible,91.219,199.59599999999998,2.125,261,0.93,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1291,visible,89.12,199.928,2.125,261,0.95,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1292,visible,87.021,200.26,2.125,261,0.99,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1293,visible,84.92200000000001,200.592,2.125,261,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1294,visible,82.823,200.924,2.125,261,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1295,visible,80.72399999999999,201.25599999999997,2.125,261,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1296,visible,78.625,201.588,2.125,261,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1297,visible,76.52600000000001,201.92,2.125,261,1.0,0.98,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1298,visible,74.42699999999999,202.252,2.125,261,1.0,0.99,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1299,visible,72.418,202.94400000000002,2.125,251,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1300,visible,70.767,204.28099999999998,2.125,231,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1301,visible,70.005,206.265,2.125,201,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1302,visible,69.243,208.24900000000002,2.125,201,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1303,visible,69.206,210.37400000000002,2.125,181,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1304,visible,69.354,212.49400000000003,2.125,176,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1305,visible,70.542,214.25599999999997,2.125,146,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1306,visible,71.87899999999999,215.907,2.125,141,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1307,visible,73.598,217.15599999999998,2.125,126,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1308,visible,75.641,217.74200000000002,2.125,106,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1309,visible,77.684,218.328,2.125,106,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1310,visible,79.74600000000001,217.81400000000002,2.125,76,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1311,visible,81.755,217.122,2.125,71,0.99,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1312,visible,83.28399999999999,215.646,2.125,46,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1313,visible,84.21600000000001,213.736,2.125,26,0.99,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1314,visible,84.62100000000001,211.65,2.125,11,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1315,visible,84.289,209.551,2.125,351,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1316,visible,83.95700000000001,207.452,2.125,351,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1317,visible,82.927,205.593,2.125,331,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1318,visible,81.73899999999999,203.831,2.125,326,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1319,visible,79.918,202.737,2.125,301,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1320,visible,77.875,202.15099999999998,2.125,286,1.0,0.99,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1321,visible,75.755,202.299,2.125,266,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1322,visible,73.896,203.329,2.125,241,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1323,visible,72.03699999999999,204.359,2.125,241,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1324,visible,70.943,206.18,2.125,211,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1325,visible,70.01100000000001,208.09,2.125,206,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1326,visible,69.789,210.203,2.125,186,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1327,visible,69.937,212.32299999999998,2.125,176,1.0,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1328,visible,70.967,214.18200000000002,2.125,151,0.99,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1329,visible,72.571,215.576,2.125,131,0.99,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1330,visible,74.48100000000001,216.50799999999998,2.125,116,0.98,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1331,visible,76.567,216.91299999999998,2.125,101,0.96,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1332,visible,78.68,217.135,2.125,96,0.98,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1333,visible,80.8,216.987,2.125,86,0.98,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1334,visible,82.899,216.655,2.125,81,0.98,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1335,visible,84.428,215.179,2.125,46,0.97,1.0,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1336,visible,85.95700000000001,213.703,2.125,46,0.99,1.0,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1337,visible,87.051,211.882,2.125,31,0.98,1.0,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1338,visible,88.145,210.06099999999998,2.125,31,0.99,1.0,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1339,visible,89.23899999999999,208.24,2.125,31,1.0,1.0,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1340,visible,90.333,206.419,2.125,31,1.0,1.0,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1341,visible,91.427,204.59799999999998,2.125,31,1.0,1.0,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1342,visible,92.521,202.77700000000002,2.125,31,1.0,1.0,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1343,visible,92.37299999999999,200.657,2.125,356,1.0,1.0,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1344,visible,92.225,198.537,2.125,356,1.0,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1345,visible,90.88799999999999,196.886,2.125,321,1.0,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1346,visible,89.551,195.235,2.125,321,1.0,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1347,visible,87.73,194.141,2.125,301,1.0,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1348,visible,85.68700000000001,193.555,2.125,286,1.0,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1349,visible,83.56700000000001,193.703,2.125,266,1.0,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1350,visible,81.626,194.567,2.125,246,1.0,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1351,visible,79.86399999999999,195.755,2.125,236,0.99,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1352,visible,78.615,197.47400000000002,2.125,216,0.95,1.01,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1353,visible,77.366,199.19299999999998,2.125,216,0.93,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1354,visible,77.329,201.31799999999998,2.125,181,0.91,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1355,visible,77.292,203.44299999999998,2.125,181,0.88,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1356,visible,77.984,205.452,2.125,161,0.86,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1357,visible,78.676,207.46099999999998,2.125,161,0.84,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1358,visible,80.28,208.855,2.125,131,0.83,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1359,visible,81.884,210.24900000000002,2.125,131,0.8200000000000001,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1360,visible,83.97,210.65400000000002,2.125,101,0.81,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1361,visible,86.056,211.05900000000003,2.125,101,0.81,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1362,visible,88.14200000000001,211.46400000000003,2.125,101,0.83,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1363,visible,90.204,210.95,2.125,76,0.84,1.01,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1364,visible,92.06299999999999,209.92,2.125,61,0.85,1.01,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1365,visible,93.92200000000001,208.89,2.125,61,0.85,1.01,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1366,visible,95.781,207.86,2.125,61,0.86,1.01,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1367,visible,97.64,206.83,2.125,61,0.87,1.01,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1368,visible,99.499,205.8,2.125,61,0.88,1.01,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1369,visible,101.35799999999999,204.77,2.125,61,0.89,1.01,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1370,visible,103.21700000000001,203.74,2.125,61,0.91,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1371,visible,105.07600000000001,202.71,2.125,61,0.93,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1372,visible,106.935,201.68,2.125,61,0.94,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1373,visible,108.794,200.65,2.125,61,0.96,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1374,visible,110.65299999999999,199.62,2.125,61,0.97,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1375,visible,112.512,198.59,2.125,61,1.0,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1376,visible,114.37100000000001,197.56,2.125,61,1.0,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1377,visible,116.23,196.53,2.125,61,1.0,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1378,visible,118.089,195.5,2.125,61,1.0,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1379,visible,119.948,194.47,2.125,61,1.0,1.02,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1380,visible,120.71,192.486,2.125,21,1.0,1.02,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1381,visible,121.47200000000001,190.502,2.125,21,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1382,visible,121.14,188.403,2.125,351,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1383,visible,120.626,186.34099999999998,2.125,346,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1384,visible,119.15,184.812,2.125,316,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1385,visible,117.546,183.418,2.125,311,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1386,visible,115.50299999999999,182.832,2.125,286,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1387,visible,113.46,182.24599999999998,2.125,286,1.0,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3715-7028f8e8-104c-451c-9960-ff5e41a5a46c,1388,visible,111.398,182.76,2.125,256,0.98,1.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
