pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-9467-645a1356-9588-4f00-aeef-0adf33505a0f,facing-9467-645a1356-9588-4f00-aeef-0adf33505a0f,copying-9467-645a1356-9588-4f00-aeef-0adf33505a0f,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1251,visible,264.362,171.17700000000002,2.125,114,0.63,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1252,visible,266.303,172.041,2.125,114,0.6599999999999999,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1253,visible,268.244,172.905,2.125,114,0.6,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1254,visible,270.185,173.769,2.125,114,0.63,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1255,visible,272.126,174.63299999999998,2.125,114,0.5700000000000001,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1256,visible,274.067,175.497,2.125,114,0.61,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1257,visible,276.008,176.361,2.125,114,0.6,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1258,visible,277.949,177.225,2.125,114,0.5700000000000001,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1259,visible,279.89,178.08900000000003,2.125,114,0.54,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1260,visible,281.83099999999996,178.953,2.125,114,0.45,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1261,visible,283.772,179.817,2.125,114,0.47,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1262,visible,285.71299999999997,180.68099999999998,2.125,114,0.46,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1263,visible,287.654,181.545,2.125,114,0.44,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1264,visible,289.595,182.40900000000002,2.125,114,0.41,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1265,visible,291.536,183.273,2.125,114,0.38,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1266,visible,293.47700000000003,184.137,2.125,114,0.36,0.77,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1267,visible,295.60200000000003,184.1,2.125,89,0.39,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1268,visible,297.20599999999996,182.706,2.125,49,0.38,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1269,visible,298.682,181.17700000000002,2.125,44,0.35,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1270,visible,299.712,179.31799999999998,2.125,29,0.31000000000000005,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1271,visible,300.04400000000004,177.21900000000002,2.125,9,0.31000000000000005,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1272,visible,299.822,175.106,2.125,354,0.31999999999999995,0.77,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1273,visible,298.89,173.196,2.125,334,0.33,0.77,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1274,visible,297.95799999999997,171.28599999999997,2.125,334,0.36,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1275,visible,297.026,169.37599999999998,2.125,334,0.38,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1276,visible,296.094,167.46599999999998,2.125,334,0.42,0.77,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1277,visible,292.971,161.062,7.125,334,0.41,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1278,visible,289.848,154.658,7.125,334,0.52,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1279,visible,288.916,152.748,2.125,334,0.48,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1280,visible,285.793,146.344,7.125,334,0.49,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1281,visible,284.861,144.434,2.125,334,0.49,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1282,visible,283.92900000000003,142.524,2.125,334,0.46,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1283,visible,282.997,140.614,2.125,334,0.42,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1284,visible,282.065,138.704,2.125,334,0.42,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1285,visible,278.942,132.3,7.125,334,0.35,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1286,visible,275.819,125.896,7.125,334,0.27,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1287,visible,272.69599999999997,119.492,7.125,334,0.28,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1288,visible,271.764,117.58200000000001,2.125,334,0.23,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1289,visible,270.832,115.67200000000001,2.125,334,0.25,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1290,visible,269.9,113.762,2.125,334,0.22,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1291,visible,268.968,111.852,2.125,334,0.22,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1292,visible,265.845,105.448,7.125,334,0.22,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1293,visible,262.722,99.044,7.125,334,0.2,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1294,visible,259.599,92.64,7.125,334,0.22,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1295,visible,258.66700000000003,90.73,2.125,334,0.30000000000000004,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1296,visible,257.735,88.82,2.125,334,0.33,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1297,visible,256.803,86.91,2.125,334,0.37,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1298,visible,253.68,80.506,7.125,334,0.48,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1299,visible,250.55700000000002,74.102,7.125,334,0.6,0.77,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1300,visible,249.625,72.192,2.125,334,0.6699999999999999,0.77,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1301,visible,248.69299999999998,70.282,2.125,334,0.63,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1302,visible,247.761,68.372,2.125,334,0.71,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1303,visible,245.752,67.68,2.125,289,0.74,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1304,visible,243.743,66.988,2.125,289,0.8,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1305,visible,237.00599999999997,64.668,7.125,289,0.8,0.78,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1306,visible,230.269,62.348,7.125,289,0.92,0.78,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1307,visible,228.26,61.656000000000006,2.125,289,1.0,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1308,visible,226.25099999999998,60.964,2.125,289,1.0,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1309,visible,224.24200000000002,60.272,2.125,289,1.0,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1310,visible,222.233,59.58,2.125,289,1.0,0.78,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1311,visible,215.49599999999998,57.26,7.125,289,1.0,0.78,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1312,visible,208.64700000000002,59.224,7.125,254,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1313,visible,204.16299999999998,64.76100000000001,7.125,219,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1314,visible,204.287,71.885,7.125,179,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1315,visible,204.41099999999997,79.009,7.125,179,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1316,visible,208.59900000000002,84.773,7.125,144,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1317,visible,215.512,86.49700000000001,7.125,104,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1318,visible,222.16400000000002,83.944,7.125,69,0.94,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1319,visible,225.618,77.712,7.125,29,0.94,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1320,visible,224.25799999999998,70.718,7.125,349,0.94,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1321,visible,219.13299999999998,65.76899999999999,7.125,314,0.98,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1322,visible,212.025,65.27199999999999,7.125,274,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1323,visible,205.918,68.942,7.125,239,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1324,visible,203.59799999999998,75.679,7.125,199,1.0,0.78,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1325,visible,205.562,82.52799999999999,7.125,164,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1326,visible,211.46900000000002,86.512,7.125,124,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1327,visible,218.555,85.76700000000001,7.125,84,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1328,visible,223.93200000000002,81.093,7.125,49,0.95,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1329,visible,225.047,74.056,7.125,9,0.92,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1330,visible,221.924,67.652,7.125,334,0.91,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1331,visible,215.415,64.75399999999999,7.125,294,0.96,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1332,visible,208.421,66.11399999999999,7.125,259,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1333,visible,203.937,71.65100000000001,7.125,219,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1334,visible,203.44,78.759,7.125,184,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1335,visible,207.628,84.523,7.125,144,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1336,visible,214.365,86.84299999999999,7.125,109,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1337,visible,221.017,84.29,7.125,69,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1338,visible,225.00099999999998,78.383,7.125,34,0.99,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1339,visible,224.25599999999997,71.297,7.125,354,0.96,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1340,visible,219.13099999999997,66.348,7.125,314,0.97,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1341,visible,212.09400000000002,65.233,7.125,279,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1342,visible,205.987,68.903,7.125,239,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1343,visible,203.08900000000003,75.41199999999999,7.125,204,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1344,visible,205.053,82.26100000000001,7.125,164,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1345,visible,210.59,86.745,7.125,129,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1346,visible,217.71400000000003,86.62100000000001,7.125,89,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1347,visible,223.09099999999998,81.947,7.125,49,1.0,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1348,visible,224.815,75.03399999999999,7.125,14,0.94,0.79,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1349,visible,221.692,68.63,7.125,334,0.96,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1350,visible,215.46,65.176,7.125,299,0.95,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1351,visible,208.46599999999998,66.536,7.125,259,0.98,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1352,visible,203.517,71.661,7.125,224,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1353,visible,203.02,78.76899999999999,7.125,184,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1354,visible,207.208,84.53299999999999,7.125,144,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1355,visible,213.945,86.853,7.125,109,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1356,visible,220.597,84.3,7.125,69,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1357,visible,224.581,78.393,7.125,34,0.94,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1358,visible,223.83599999999998,71.307,7.125,354,0.83,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1359,visible,219.162,65.93,7.125,319,0.77,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1360,visible,212.125,64.815,7.125,279,0.75,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1361,visible,205.72099999999998,67.938,7.125,244,0.8200000000000001,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1362,visible,202.82299999999998,74.447,7.125,204,0.96,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1363,visible,204.787,81.296,7.125,164,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1364,visible,210.324,85.78,7.125,129,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1365,visible,217.44799999999998,85.656,7.125,89,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1366,visible,223.21200000000002,81.468,7.125,54,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1367,visible,224.93599999999998,74.555,7.125,14,0.97,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1368,visible,222.38299999999998,67.903,7.125,339,0.93,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1369,visible,216.15099999999998,64.449,7.125,299,0.8,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1370,visible,209.157,65.809,7.125,259,0.84,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1371,visible,204.208,70.934,7.125,224,0.94,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1372,visible,203.71099999999998,78.042,7.125,184,1.0,0.8,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1373,visible,207.38099999999997,84.149,7.125,149,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1374,visible,214.118,86.469,7.125,109,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1375,visible,220.967,84.505,7.125,74,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1376,visible,224.951,78.598,7.125,34,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1377,visible,224.827,71.47399999999999,7.125,359,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1378,visible,220.153,66.097,7.125,319,0.88,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1379,visible,213.24,64.373,7.125,284,0.79,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1380,visible,206.83599999999998,67.49600000000001,7.125,244,0.76,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1381,visible,203.938,74.005,7.125,204,0.8200000000000001,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1382,visible,205.298,80.999,7.125,169,0.91,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1383,visible,210.835,85.48299999999999,7.125,129,0.94,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1384,visible,217.94299999999998,85.98,7.125,94,0.98,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1385,visible,223.707,81.792,7.125,54,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1386,visible,226.02700000000002,75.055,7.125,19,1.0,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1387,visible,223.47400000000002,68.403,7.125,339,0.9,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1388,visible,217.567,64.419,7.125,304,0.81,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1389,visible,210.481,65.164,7.125,264,0.76,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1390,visible,205.532,70.289,7.125,224,0.77,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1391,visible,204.417,77.32600000000001,7.125,189,0.83,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1392,visible,208.08700000000002,83.43299999999999,7.125,149,0.85,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1393,visible,214.59599999999998,86.331,7.125,114,0.87,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1394,visible,221.445,84.367,7.125,74,0.93,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1395,visible,225.929,78.83,7.125,39,0.87,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1396,visible,225.805,71.706,7.125,359,0.78,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1397,visible,221.61700000000002,65.942,7.125,324,0.74,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9467-645a1356-9588-4f00-aeef-0adf33505a0f,1398,visible,214.704,64.218,7.125,284,0.6799999999999999,0.81,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
