pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,facing-2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,copying-2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,271,visible,144.709,65.02600000000001,2.125,230,0.64,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,272,visible,143.08100000000002,66.392,2.125,230,0.65,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,273,visible,141.453,67.758,2.125,230,0.6699999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,274,visible,139.825,69.124,2.125,230,0.7,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,275,visible,138.197,70.49,2.125,230,0.71,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,276,visible,136.569,71.85600000000001,2.125,230,0.7,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,277,visible,134.941,73.222,2.125,230,0.69,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,278,visible,133.313,74.58800000000001,2.125,230,0.6799999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,279,visible,131.685,75.954,2.125,230,0.6699999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,280,visible,130.05700000000002,77.32,2.125,230,0.65,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,281,visible,128.429,78.686,2.125,230,0.63,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,282,visible,126.801,80.05199999999999,2.125,230,0.5900000000000001,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,283,visible,125.17299999999999,81.418,2.125,230,0.5900000000000001,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,284,visible,123.545,82.78399999999999,2.125,230,0.5700000000000001,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,285,visible,121.917,84.15,2.125,230,0.5900000000000001,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,286,visible,120.289,85.516,2.125,230,0.5900000000000001,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,287,visible,119.227,83.676,2.125,330,0.5900000000000001,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,288,visible,118.165,81.836,2.125,330,0.5900000000000001,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,289,visible,118.53399999999999,79.743,2.125,10,0.5800000000000001,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,290,visible,120.531,79.016,2.125,70,0.5900000000000001,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,291,visible,122.52799999999999,78.289,2.125,70,0.61,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,292,visible,124.525,77.562,2.125,70,0.6,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,293,visible,126.522,76.835,2.125,70,0.6,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,294,visible,128.519,76.108,2.125,70,0.6,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,295,visible,130.516,75.381,2.125,70,0.63,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,296,visible,132.513,74.654,2.125,70,0.6599999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,297,visible,134.51,73.92699999999999,2.125,70,0.6599999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,298,visible,136.507,73.2,2.125,70,0.6699999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,299,visible,138.504,72.473,2.125,70,0.6799999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,300,visible,140.501,71.74600000000001,2.125,70,0.6799999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,301,visible,142.498,71.01899999999999,2.125,70,0.6799999999999999,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,302,visible,144.495,70.292,2.125,70,0.69,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,303,visible,146.49200000000002,69.565,2.125,70,0.7,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,304,visible,148.489,68.83800000000001,2.125,70,0.73,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,305,visible,150.486,68.111,2.125,70,0.74,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,306,visible,152.483,67.384,2.125,70,0.76,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,307,visible,154.48,66.657,2.125,70,0.79,0.65,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,308,visible,156.477,65.93,2.125,70,0.85,0.65,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,309,visible,158.474,65.203,2.125,70,0.87,0.65,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,310,visible,160.471,64.476,2.125,70,0.9,0.65,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,311,visible,162.468,63.748999999999995,2.125,70,0.9,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,312,visible,164.465,63.022,2.125,70,0.92,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,313,visible,166.46200000000002,62.295,2.125,70,0.92,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,314,visible,168.459,61.568000000000005,2.125,70,0.93,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,315,visible,170.456,60.841,2.125,70,0.91,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,316,visible,172.453,60.114,2.125,70,0.92,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,317,visible,174.45,59.387,2.125,70,0.93,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,318,visible,176.447,58.66,2.125,70,0.93,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,319,visible,178.44400000000002,57.933,2.125,70,0.93,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,320,visible,180.44099999999997,57.206,2.125,70,0.93,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,321,visible,182.53400000000002,56.836999999999996,2.125,80,0.93,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,322,visible,184.37400000000002,57.9,2.125,120,0.9,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,323,visible,185.593,59.641000000000005,2.125,145,0.89,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,324,visible,186.812,61.382,2.125,145,0.9,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,325,visible,188.03099999999998,63.123000000000005,2.125,145,0.91,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,326,visible,189.25,64.86399999999999,2.125,145,0.93,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,327,visible,190.46900000000002,66.605,2.125,145,0.97,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,328,visible,191.688,68.346,2.125,145,0.97,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,329,visible,192.907,70.087,2.125,145,0.98,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,330,visible,194.12599999999998,71.828,2.125,145,0.99,0.66,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,331,visible,194.495,73.921,2.125,170,1.0,0.66,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,332,visible,193.433,75.76100000000001,2.125,210,1.0,0.66,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,333,visible,191.43599999999998,76.488,2.125,250,1.0,0.66,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,334,visible,189.695,75.26899999999999,2.125,305,1.0,0.66,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,335,visible,187.954,74.05,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,336,visible,186.213,72.831,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,337,visible,184.472,71.612,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,338,visible,182.731,70.393,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,339,visible,180.99,69.17399999999999,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,340,visible,179.24900000000002,67.955,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,341,visible,177.50799999999998,66.736,2.125,305,1.0,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,342,visible,175.767,65.517,2.125,305,0.97,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,343,visible,174.02599999999998,64.298,2.125,305,0.95,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,344,visible,172.285,63.07899999999999,2.125,305,0.93,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,345,visible,170.544,61.86,2.125,305,0.9,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,346,visible,168.803,60.641000000000005,2.125,305,0.87,0.66,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,347,visible,167.905,58.715,2.125,335,0.86,0.66,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,348,visible,168.455,56.662,2.125,15,0.83,0.66,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,349,visible,169.35299999999998,54.736000000000004,2.125,25,0.83,0.66,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,350,visible,170.25099999999998,52.81,2.125,25,0.8200000000000001,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,351,visible,171.149,50.88399999999999,2.125,25,0.8200000000000001,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,352,visible,172.047,48.958,2.125,25,0.78,0.66,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,353,visible,172.945,47.032,2.125,25,0.74,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,354,visible,173.843,45.106,2.125,25,0.74,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,355,visible,174.74099999999999,43.18,2.125,25,0.74,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,356,visible,175.96,41.43899999999999,2.125,35,0.75,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,357,visible,177.179,39.698,2.125,35,0.73,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,358,visible,178.92,38.479,2.125,55,0.72,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,359,visible,180.917,37.751999999999995,2.125,70,0.73,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,360,visible,183.03400000000002,37.937,2.125,95,0.74,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,361,visible,184.537,39.44,2.125,135,0.72,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,362,visible,183.987,41.493,2.125,195,0.71,0.67,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,363,visible,183.437,43.54600000000001,2.125,195,0.71,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,364,visible,182.887,45.599,2.125,195,0.72,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,365,visible,182.33700000000002,47.652,2.125,195,0.72,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,366,visible,181.787,49.705,2.125,195,0.72,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,367,visible,181.237,51.758,2.125,195,0.74,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,368,visible,180.687,53.81100000000001,2.125,195,0.72,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,369,visible,180.137,55.864,2.125,195,0.77,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,370,visible,179.58700000000002,57.917,2.125,195,0.77,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,371,visible,179.037,59.97,2.125,195,0.78,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,372,visible,178.487,62.023,2.125,195,0.79,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,373,visible,177.937,64.07600000000001,2.125,195,0.8200000000000001,0.67,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,374,visible,176.875,65.916,2.125,210,0.81,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,375,visible,174.878,66.643,2.125,250,0.79,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,376,visible,172.88099999999997,67.37,2.125,250,0.8,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,377,visible,170.88400000000001,66.643,2.125,290,0.83,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,378,visible,169.986,64.717,2.125,335,0.85,0.67,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,379,visible,169.088,62.791000000000004,2.125,335,0.85,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,380,visible,169.273,60.674,2.125,5,0.8200000000000001,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,381,visible,170.77599999999998,59.17100000000001,2.125,45,0.81,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,382,visible,172.86900000000003,58.802,2.125,80,0.8,0.67,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,383,visible,174.709,59.864,2.125,120,0.8,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,384,visible,175.43599999999998,61.861000000000004,2.125,160,0.8,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,385,visible,174.709,63.858000000000004,2.125,200,0.78,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,386,visible,172.86900000000003,64.92,2.125,240,0.8,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,387,visible,170.77599999999998,64.551,2.125,280,0.81,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,388,visible,169.41,62.923,2.125,320,0.87,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,389,visible,168.044,61.295,2.125,320,0.87,0.68,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,390,visible,169.41,59.667,2.125,40,0.84,0.68,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,391,visible,170.77599999999998,58.038999999999994,2.125,40,0.8,0.68,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,392,visible,172.142,56.411,2.125,40,0.81,0.68,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,393,visible,173.50799999999998,54.783,2.125,40,0.78,0.68,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,394,visible,172.78099999999998,56.78,2.125,200,0.73,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,395,visible,171.04,57.998999999999995,2.125,235,0.78,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,396,visible,168.923,57.81399999999999,2.125,275,0.79,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,397,visible,167.42,56.31100000000001,2.125,315,0.8,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,398,visible,167.051,54.218,2.125,350,0.79,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,399,visible,166.68200000000002,52.125,2.125,350,0.78,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,400,visible,167.74400000000003,50.285,2.125,30,0.77,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,401,visible,169.74099999999999,49.558,2.125,70,0.77,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,402,visible,171.738,50.285,2.125,110,0.73,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,403,visible,172.8,52.125,2.125,150,0.75,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,404,visible,172.615,54.242,2.125,185,0.74,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,405,visible,171.112,55.745,2.125,225,0.75,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,406,visible,168.995,55.93,2.125,265,0.79,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,407,visible,167.25400000000002,54.711000000000006,2.125,305,0.77,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,408,visible,166.52700000000002,52.714,2.125,340,0.75,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,409,visible,167.25400000000002,50.717,2.125,20,0.74,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,410,visible,169.09400000000002,49.653999999999996,2.125,60,0.75,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,411,visible,171.187,50.023,2.125,100,0.73,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,412,visible,172.553,51.651,2.125,140,0.72,0.68,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,413,visible,172.553,53.776,2.125,180,0.73,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,414,visible,171.187,55.403999999999996,2.125,220,0.71,0.69,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,415,visible,169.446,56.623000000000005,2.125,235,0.7,0.69,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
