pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,facing-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,copying-0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1189,visible,273.858,205.17,7.125,157,0.5700000000000001,0.18,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1190,visible,274.154,207.274,2.125,172,0.48,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1191,visible,273.358,209.24400000000003,2.125,202,0.48,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1192,visible,272.562,211.21400000000003,2.125,202,0.44,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1193,visible,271.283,212.91099999999997,2.125,217,0.4300000000000001,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1194,visible,269.608,214.21900000000002,2.125,232,0.47,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1195,visible,267.652,215.049,2.125,247,0.49,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1196,visible,265.548,215.345,2.125,262,0.4,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1197,visible,263.439,215.08599999999998,2.125,277,0.34,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1198,visible,261.469,214.29,2.125,292,0.33,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1199,visible,259.499,213.49400000000003,2.125,292,0.29000000000000004,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1200,visible,257.802,212.215,2.125,307,0.36,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1201,visible,256.494,210.54,2.125,322,0.46,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1202,visible,255.83700000000002,208.519,2.125,342,0.49,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1203,visible,255.18,206.498,2.125,342,0.48,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1204,visible,255.06900000000002,204.37599999999998,2.125,357,0.56,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1205,visible,255.69,202.34400000000002,2.125,17,0.5900000000000001,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1206,visible,256.816,200.542,2.125,32,0.54,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1207,visible,258.37,199.093,2.125,47,0.53,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1208,visible,260.246,198.095,2.125,62,0.49,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1209,visible,262.317,197.61700000000002,2.125,77,0.47,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1210,visible,264.388,197.139,2.125,77,0.46,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1211,visible,266.512,197.213,2.125,92,0.4300000000000001,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1212,visible,268.54400000000004,197.834,2.125,107,0.41,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1213,visible,270.514,198.63,2.125,112,0.34,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1214,visible,272.211,199.90900000000002,2.125,127,0.34,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1215,visible,273.79,201.331,2.125,132,0.29000000000000004,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1216,visible,275.23900000000003,202.885,2.125,137,0.24,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1217,visible,276.547,204.56,2.125,142,0.25,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1218,visible,277.545,206.43599999999998,2.125,152,0.28,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1219,visible,278.543,208.312,2.125,152,0.31999999999999995,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1220,visible,279.02099999999996,210.38299999999998,2.125,167,0.34,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1221,visible,279.317,212.487,2.125,172,0.35,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1222,visible,279.058,214.59599999999998,2.125,187,0.4,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1223,visible,278.262,216.56599999999997,2.125,202,0.38,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1224,visible,276.983,218.263,2.125,217,0.39,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1225,visible,275.308,219.571,2.125,232,0.34,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1226,visible,273.633,220.87900000000002,2.125,232,0.39,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1227,visible,271.677,221.709,2.125,247,0.37,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1228,visible,269.573,222.005,2.125,262,0.39,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1229,visible,267.464,221.74599999999998,2.125,277,0.44,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1230,visible,265.494,220.95,2.125,292,0.46,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1231,visible,263.797,219.671,2.125,307,0.44,0.19,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1232,visible,258.107,215.38299999999998,7.125,307,0.42,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1233,visible,253.72,209.768,7.125,322,0.47,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1234,visible,250.93599999999998,203.209,7.125,337,0.52,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1235,visible,249.94400000000002,196.153,7.125,352,0.55,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1236,visible,248.952,189.097,7.125,352,0.6,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1237,visible,249.82,182.025,7.125,7,0.62,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1238,visible,252.489,175.419,7.125,22,0.64,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1239,visible,256.777,169.729,7.125,37,0.65,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1240,visible,262.392,165.342,7.125,52,0.62,0.19,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1241,visible,268.95099999999996,162.558,7.125,67,0.6599999999999999,0.19,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1242,visible,276.007,161.566,7.125,82,0.5800000000000001,0.19,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1243,visible,278.116,161.825,2.125,97,0.53,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1244,visible,280.086,162.621,2.125,112,0.49,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1245,visible,281.783,163.9,2.125,127,0.4300000000000001,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1246,visible,283.091,165.575,2.125,142,0.44,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1247,visible,284.399,167.25,2.125,142,0.37,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1248,visible,285.22900000000004,169.206,2.125,157,0.34,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1249,visible,285.525,171.31,2.125,172,0.31999999999999995,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1250,visible,285.26599999999996,173.419,2.125,187,0.23,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1251,visible,284.47,175.389,2.125,202,0.25,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1252,visible,283.191,177.08599999999998,2.125,217,0.31000000000000005,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1253,visible,281.91200000000003,178.783,2.125,217,0.34,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1254,visible,280.237,180.09099999999998,2.125,232,0.41,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1255,visible,278.281,180.921,2.125,247,0.4,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1256,visible,276.177,181.217,2.125,262,0.51,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1257,visible,274.068,180.958,2.125,277,0.54,0.19,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1258,visible,271.959,180.699,2.125,277,0.56,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1259,visible,270.262,179.42,2.125,307,0.5900000000000001,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1260,visible,268.954,177.745,2.125,322,0.54,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1261,visible,267.64599999999996,176.07,2.125,322,0.5700000000000001,0.19,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1262,visible,264.862,169.511,7.125,337,0.6,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1263,visible,263.87,162.455,7.125,352,0.62,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1264,visible,264.738,155.38299999999998,7.125,7,0.6699999999999999,0.19,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1265,visible,267.407,148.77700000000002,7.125,22,0.6599999999999999,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1266,visible,271.695,143.08700000000002,7.125,37,0.6599999999999999,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1267,visible,275.983,137.39700000000002,7.125,37,0.61,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1268,visible,281.598,133.01,7.125,52,0.52,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1269,visible,288.157,130.226,7.125,67,0.37,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1270,visible,295.21299999999997,129.234,7.125,82,0.31000000000000005,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1271,visible,302.269,128.24200000000002,7.125,82,0.25,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1272,visible,304.23900000000003,129.03799999999998,2.125,112,0.24,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1273,visible,305.936,130.317,2.125,127,0.30000000000000004,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1274,visible,307.633,131.596,2.125,127,0.34,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1275,visible,308.941,133.27100000000002,2.125,142,0.31999999999999995,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1276,visible,309.77099999999996,135.227,2.125,157,0.31999999999999995,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1277,visible,310.067,137.33100000000002,2.125,172,0.34,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1278,visible,309.808,139.44,2.125,187,0.36,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1279,visible,309.012,141.41,2.125,202,0.26,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1280,visible,307.733,143.107,2.125,217,0.24,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1281,visible,306.454,144.804,2.125,217,0.28,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1282,visible,304.672,145.961,2.125,237,0.27,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1283,visible,302.651,146.618,2.125,252,0.25,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1284,visible,300.529,146.72899999999998,2.125,267,0.29000000000000004,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1285,visible,298.45,146.287,2.125,282,0.29000000000000004,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1286,visible,296.557,145.322,2.125,297,0.23,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1287,visible,294.664,144.357,2.125,297,0.22,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1288,visible,293.085,142.935,2.125,312,0.2,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1289,visible,291.928,141.153,2.125,327,0.18999999999999995,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1290,visible,291.27099999999996,139.132,2.125,342,0.22,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1291,visible,291.16,137.01,2.125,357,0.13,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1292,visible,291.60200000000003,134.931,2.125,12,0.07999999999999996,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1293,visible,292.567,133.03799999999998,2.125,27,0.040000000000000036,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1294,visible,293.98900000000003,131.459,2.125,42,0.06000000000000005,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1295,visible,295.411,129.88,2.125,42,0.030000000000000027,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1296,visible,297.193,128.72299999999998,2.125,57,0.040000000000000036,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1297,visible,299.214,128.066,2.125,72,0.020000000000000014,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1298,visible,301.336,127.955,2.125,87,0.0,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1299,visible,303.415,128.39700000000002,2.125,102,0.0,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1300,visible,305.308,129.362,2.125,117,0.0,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1301,visible,306.887,130.784,2.125,132,0.0,0.2,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1302,visible,308.466,132.20600000000002,2.125,132,0.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1303,visible,309.623,133.988,2.125,147,0.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1304,visible,310.28,136.009,2.125,162,0.0,0.2,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1305,visible,310.653,143.124,7.125,177,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1306,visible,309.172,150.093,7.125,192,0.06999999999999995,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1307,visible,305.937,156.441,7.125,207,0.15000000000000002,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1308,visible,302.702,162.789,7.125,207,0.2,0.2,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1309,visible,301.28,164.368,2.125,222,0.24,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1310,visible,299.498,165.525,2.125,237,0.24,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1311,visible,297.47700000000003,166.18200000000002,2.125,252,0.28,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1312,visible,295.355,166.293,2.125,267,0.27,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1313,visible,293.276,165.851,2.125,282,0.22,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1314,visible,291.197,165.40900000000002,2.125,282,0.21,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1315,visible,289.30400000000003,164.44400000000002,2.125,297,0.24,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1316,visible,287.725,163.02200000000002,2.125,312,0.24,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1317,visible,286.568,161.24,2.125,327,0.28,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1318,visible,285.911,159.219,2.125,342,0.27,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1319,visible,285.8,157.097,2.125,357,0.31999999999999995,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1320,visible,285.689,154.975,2.125,357,0.27,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1321,visible,286.131,152.89600000000002,2.125,12,0.27,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1322,visible,287.096,151.003,2.125,27,0.22,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1323,visible,288.518,149.424,2.125,42,0.14,0.2,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1324,visible,294.494,145.543,7.125,57,0.06999999999999995,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1325,visible,301.27,143.341,7.125,72,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1326,visible,308.046,141.139,7.125,72,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1327,visible,315.161,140.766,7.125,87,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1328,visible,322.13,142.247,7.125,102,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1329,visible,329.099,143.72799999999998,7.125,102,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0533-d4f1da08-a452-47c2-abfd-ffa76938d8b2,1330,visible,335.44699999999995,146.963,7.125,117,0.0,0.2,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
