pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-6248-f8ae2066-3ada-4234-a77d-447bf26bce70,facing-6248-f8ae2066-3ada-4234-a77d-447bf26bce70,copying-6248-f8ae2066-3ada-4234-a77d-447bf26bce70,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1476,visible,264.945,97.336,2.125,307,0.39,0.47,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1477,visible,262.82099999999997,97.262,2.125,272,0.36,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1478,visible,260.697,97.18799999999999,2.125,272,0.41,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1479,visible,258.573,97.11399999999999,2.125,272,0.4,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1480,visible,256.449,97.04,2.125,272,0.4300000000000001,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1481,visible,254.325,96.96600000000001,2.125,272,0.39,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1482,visible,252.201,96.89200000000001,2.125,272,0.39,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1483,visible,250.077,96.818,2.125,272,0.42,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1484,visible,247.953,96.744,2.125,272,0.39,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1485,visible,245.829,96.67,2.125,272,0.38,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1486,visible,243.705,96.596,2.125,272,0.4300000000000001,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1487,visible,241.581,96.522,2.125,272,0.45,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1488,visible,239.457,96.448,2.125,272,0.48,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1489,visible,237.333,96.374,2.125,272,0.5,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1490,visible,235.209,96.3,2.125,272,0.53,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1491,visible,233.085,96.226,2.125,272,0.5700000000000001,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1492,visible,230.96099999999998,96.152,2.125,272,0.6,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1493,visible,228.83700000000002,96.07799999999999,2.125,272,0.5900000000000001,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1494,visible,226.713,96.00399999999999,2.125,272,0.5700000000000001,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1495,visible,224.58900000000003,95.93,2.125,272,0.64,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1496,visible,222.465,95.85600000000001,2.125,272,0.62,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1497,visible,220.34099999999998,95.78200000000001,2.125,272,0.61,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1498,visible,218.217,95.708,2.125,272,0.6,0.47,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1499,visible,216.093,95.634,2.125,272,0.6,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1500,visible,213.96900000000002,95.56,2.125,272,0.6599999999999999,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1501,visible,211.845,95.486,2.125,272,0.6799999999999999,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1502,visible,209.72099999999998,95.412,2.125,272,0.7,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1503,visible,207.597,95.338,2.125,272,0.8,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1504,visible,205.47299999999998,95.264,2.125,272,0.85,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1505,visible,203.34900000000002,95.19,2.125,272,0.89,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1506,visible,201.225,95.116,2.125,272,0.93,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1507,visible,199.101,95.042,2.125,272,0.98,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1508,visible,196.977,94.96799999999999,2.125,272,1.0,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1509,visible,194.85299999999998,94.89399999999999,2.125,272,1.0,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1510,visible,192.729,94.82,2.125,272,1.0,0.48,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1511,visible,190.607,94.931,2.125,267,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1512,visible,188.58599999999998,95.588,2.125,252,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1513,visible,187.032,97.037,2.125,227,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1514,visible,186.41099999999997,99.069,2.125,197,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1515,visible,186.33700000000002,101.193,2.125,182,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1516,visible,186.815,103.264,2.125,167,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1517,visible,187.972,105.046,2.125,147,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1518,visible,189.669,106.325,2.125,127,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1519,visible,191.701,106.946,2.125,107,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1520,visible,193.81,107.205,2.125,97,1.0,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1521,visible,195.88099999999997,106.727,2.125,77,0.96,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1522,visible,197.55599999999998,105.419,2.125,52,0.94,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1523,visible,199.11,103.97,2.125,47,0.95,0.48,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1524,visible,199.90599999999998,102.0,2.125,22,0.92,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1525,visible,199.61,99.896,2.125,352,0.86,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1526,visible,199.132,97.825,2.125,347,0.88,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1527,visible,197.683,96.271,2.125,317,0.92,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1528,visible,195.604,95.829,2.125,282,0.9,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1529,visible,193.48,95.755,2.125,272,0.9,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1530,visible,191.604,96.75299999999999,2.125,242,0.95,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1531,visible,189.929,98.061,2.125,232,0.97,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1532,visible,189.13299999999998,100.031,2.125,202,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1533,visible,188.87400000000002,102.14,2.125,187,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1534,visible,189.53099999999998,104.161,2.125,162,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1535,visible,190.361,106.117,2.125,157,1.0,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1536,visible,192.058,107.396,2.125,127,0.97,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1537,visible,193.86,108.522,2.125,122,0.96,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1538,visible,195.96900000000002,108.781,2.125,97,0.91,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1539,visible,198.04,108.303,2.125,77,0.96,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1540,visible,199.822,107.146,2.125,57,0.95,0.49,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1541,visible,201.604,105.98899999999999,2.125,57,0.94,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1542,visible,203.386,104.83200000000001,2.125,57,0.88,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1543,visible,205.168,103.675,2.125,57,0.85,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1544,visible,206.95,102.51799999999999,2.125,57,0.81,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1545,visible,208.732,101.361,2.125,57,0.75,0.49,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1546,visible,210.407,100.053,2.125,52,0.69,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1547,visible,211.68599999999998,98.35600000000001,2.125,37,0.6799999999999999,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1548,visible,211.945,96.24700000000001,2.125,7,0.61,0.49,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1549,visible,212.204,94.13799999999999,2.125,7,0.6,0.49,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1550,visible,212.463,92.029,2.125,7,0.6,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1551,visible,211.63299999999998,90.073,2.125,337,0.63,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1552,visible,210.325,88.398,2.125,322,0.63,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1553,visible,208.355,87.602,2.125,292,0.5800000000000001,0.5,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1554,visible,206.385,86.806,2.125,292,0.62,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1555,visible,204.415,86.01,2.125,292,0.6,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1556,visible,202.445,85.214,2.125,292,0.6,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1557,visible,200.321,85.14,2.125,272,0.63,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1558,visible,198.3,85.79700000000001,2.125,252,0.6699999999999999,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1559,visible,196.27900000000002,86.454,2.125,252,0.72,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1560,visible,194.25799999999998,87.111,2.125,252,0.75,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1561,visible,192.237,87.76799999999999,2.125,252,0.77,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1562,visible,190.21599999999998,88.425,2.125,252,0.73,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1563,visible,188.195,89.08200000000001,2.125,252,0.78,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1564,visible,186.174,89.73899999999999,2.125,252,0.8,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1565,visible,184.153,90.396,2.125,252,0.8,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1566,visible,182.132,91.053,2.125,252,0.83,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1567,visible,180.111,91.71,2.125,252,0.9,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1568,visible,178.09,92.367,2.125,252,0.84,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1569,visible,176.06900000000002,93.024,2.125,252,0.85,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1570,visible,174.048,93.681,2.125,252,0.88,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1571,visible,172.02700000000002,94.338,2.125,252,0.93,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1572,visible,170.00599999999997,94.995,2.125,252,0.95,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1573,visible,167.985,95.652,2.125,252,0.92,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1574,visible,165.96400000000003,96.309,2.125,252,0.93,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1575,visible,163.94299999999998,96.96600000000001,2.125,252,0.9,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1576,visible,161.922,97.62299999999999,2.125,252,0.89,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1577,visible,159.901,98.28,2.125,252,0.88,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1578,visible,157.88,98.93700000000001,2.125,252,0.87,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1579,visible,155.859,99.594,2.125,252,0.88,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1580,visible,153.838,100.251,2.125,252,0.94,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1581,visible,151.817,100.90799999999999,2.125,252,0.96,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1582,visible,149.796,101.565,2.125,252,0.94,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1583,visible,147.775,102.22200000000001,2.125,252,0.92,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1584,visible,145.754,102.87899999999999,2.125,252,0.98,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1585,visible,143.733,103.536,2.125,252,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1586,visible,141.71200000000002,104.193,2.125,252,0.99,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1587,visible,139.691,104.85,2.125,252,0.97,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1588,visible,137.67,105.507,2.125,252,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1589,visible,135.649,106.164,2.125,252,1.0,0.51,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1590,visible,134.37,107.861,2.125,217,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1591,visible,134.296,109.985,2.125,182,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1592,visible,135.29399999999998,111.861,2.125,152,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1593,visible,136.292,113.73700000000001,2.125,152,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1594,visible,137.6,115.412,2.125,142,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1595,visible,139.493,116.37700000000001,2.125,117,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1596,visible,141.597,116.081,2.125,82,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1597,visible,143.151,114.632,2.125,47,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1598,visible,143.593,112.553,2.125,12,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1599,visible,143.852,110.444,2.125,7,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1600,visible,143.02200000000002,108.488,2.125,337,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1601,visible,141.22,107.36200000000001,2.125,302,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1602,visible,139.096,107.288,2.125,272,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1603,visible,136.99200000000002,107.584,2.125,262,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1604,visible,135.21,108.741,2.125,237,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1605,visible,134.245,110.634,2.125,207,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1606,visible,134.356,112.756,2.125,177,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1607,visible,135.513,114.538,2.125,147,0.99,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1608,visible,136.67,116.32,2.125,147,0.95,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1609,visible,138.64,117.116,2.125,112,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1610,visible,140.744,116.82,2.125,82,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1611,visible,142.815,116.34200000000001,2.125,77,0.97,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1612,visible,144.49,115.03399999999999,2.125,52,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1613,visible,145.286,113.064,2.125,22,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1614,visible,145.72799999999998,110.985,2.125,12,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1615,visible,145.071,108.964,2.125,342,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1616,visible,143.269,107.838,2.125,302,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1617,visible,141.237,107.21700000000001,2.125,287,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1618,visible,139.13299999999998,107.51299999999999,2.125,262,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1619,visible,137.579,108.962,2.125,227,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1620,visible,136.453,110.764,2.125,212,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6248-f8ae2066-3ada-4234-a77d-447bf26bce70,1621,visible,136.379,112.88799999999999,2.125,182,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
