pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,facing-8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,copying-8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1561,visible,105.538,151.47899999999998,2.125,200,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1562,visible,103.698,152.542,2.125,240,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1563,visible,101.581,152.357,2.125,275,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1564,visible,100.07799999999999,150.85399999999998,2.125,315,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1565,visible,99.709,148.761,2.125,350,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1566,visible,100.772,146.921,2.125,30,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1567,visible,101.835,145.08100000000002,2.125,30,1.0,0.58,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1568,visible,103.88799999999999,145.631,2.125,105,1.0,0.58,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1569,visible,105.25399999999999,147.259,2.125,140,1.0,0.58,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1570,visible,106.62,148.887,2.125,140,1.0,0.58,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1571,visible,105.40100000000001,150.628,2.125,215,1.0,0.58,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1572,visible,104.182,152.369,2.125,215,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1573,visible,102.12899999999999,152.91899999999998,2.125,255,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1574,visible,100.20299999999999,152.02100000000002,2.125,295,1.0,0.58,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1575,visible,99.141,150.181,2.125,330,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1576,visible,99.51,148.088,2.125,10,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1577,visible,101.01299999999999,146.585,2.125,45,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1578,visible,103.13,146.4,2.125,85,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1579,visible,104.97,147.463,2.125,120,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1580,visible,105.697,149.46,2.125,160,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1581,visible,105.147,151.513,2.125,195,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1582,visible,103.406,152.732,2.125,235,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1583,visible,101.289,152.547,2.125,275,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1584,visible,99.661,151.181,2.125,310,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1585,visible,99.292,149.088,2.125,350,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1586,visible,100.19,147.162,2.125,25,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1587,visible,102.116,146.264,2.125,65,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1588,visible,104.209,146.63299999999998,2.125,100,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1589,visible,105.575,148.261,2.125,140,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1590,visible,105.76,150.378,2.125,175,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1591,visible,104.541,152.119,2.125,215,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1592,visible,102.544,152.846,2.125,250,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1593,visible,100.54700000000001,152.119,2.125,290,1.0,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1594,visible,99.484,150.279,2.125,330,0.99,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1595,visible,99.669,148.162,2.125,5,0.95,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1596,visible,101.17200000000001,146.659,2.125,45,0.94,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1597,visible,103.265,146.29,2.125,80,0.95,0.59,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1598,visible,105.105,147.352,2.125,120,0.95,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1599,visible,106.00299999999999,149.278,2.125,155,0.96,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1600,visible,105.45299999999999,151.33100000000002,2.125,195,0.97,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1601,visible,103.4,151.881,2.125,255,0.95,0.6,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1602,visible,101.34700000000001,152.431,2.125,255,0.92,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1603,visible,99.294,152.981,2.125,255,0.91,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1604,visible,97.241,153.531,2.125,255,0.89,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1605,visible,95.18799999999999,154.08100000000002,2.125,255,0.88,0.6,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1606,visible,93.56,155.447,2.125,230,0.84,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1607,visible,93.01,157.5,2.125,195,0.8200000000000001,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1608,visible,94.229,159.241,2.125,145,0.8,0.6,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1609,visible,95.448,160.982,2.125,145,0.79,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1610,visible,96.667,162.72299999999998,2.125,145,0.79,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1611,visible,97.88600000000001,164.46400000000003,2.125,145,0.8,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1612,visible,99.105,166.205,2.125,145,0.8,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1613,visible,100.324,167.946,2.125,145,0.8,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1614,visible,101.54299999999999,169.687,2.125,145,0.8,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1615,visible,102.762,171.428,2.125,145,0.81,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1616,visible,103.98100000000001,173.169,2.125,145,0.8200000000000001,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1617,visible,106.03399999999999,173.71900000000002,2.125,105,0.8200000000000001,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1618,visible,108.087,174.269,2.125,105,0.86,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1619,visible,110.14,174.81900000000002,2.125,105,0.87,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1620,visible,112.193,175.36900000000003,2.125,105,0.88,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1621,visible,114.24600000000001,175.919,2.125,105,0.92,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1622,visible,116.29899999999999,176.46900000000002,2.125,105,0.94,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1623,visible,118.352,177.019,2.125,105,0.96,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1624,visible,120.405,177.56900000000002,2.125,105,0.97,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1625,visible,122.458,178.11900000000003,2.125,105,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1626,visible,124.51100000000001,178.669,2.125,105,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1627,visible,126.564,179.21900000000002,2.125,105,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1628,visible,128.61700000000002,179.769,2.125,105,1.0,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1629,visible,130.67,180.31900000000002,2.125,105,1.0,0.61,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1630,visible,132.173,181.822,2.125,135,1.0,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1631,visible,132.358,183.93900000000002,2.125,175,1.0,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1632,visible,131.296,185.77900000000002,2.125,210,1.0,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1633,visible,129.299,186.50599999999997,2.125,250,1.0,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1634,visible,127.24600000000001,185.956,2.125,285,0.97,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1635,visible,126.027,184.215,2.125,325,0.94,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1636,visible,124.80799999999999,182.47400000000002,2.125,325,0.93,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1637,visible,126.17399999999999,180.84599999999998,2.125,40,0.91,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1638,visible,128.227,180.296,2.125,75,0.92,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1639,visible,130.153,181.19400000000002,2.125,115,0.94,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1640,visible,131.215,183.03400000000002,2.125,150,0.95,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1641,visible,130.846,185.127,2.125,190,0.94,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1642,visible,129.343,186.63,2.125,225,0.91,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1643,visible,127.226,186.445,2.125,275,0.89,0.61,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1644,visible,125.109,186.26,2.125,275,0.85,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1645,visible,122.992,186.075,2.125,275,0.81,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1646,visible,120.875,185.89,2.125,275,0.79,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1647,visible,118.758,185.705,2.125,275,0.76,0.61,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1648,visible,116.76100000000001,186.43200000000002,2.125,250,0.76,0.61,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1649,visible,115.542,188.173,2.125,215,0.74,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1650,visible,115.727,190.29,2.125,175,0.72,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1651,visible,117.23,191.793,2.125,135,0.71,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1652,visible,118.73299999999999,193.296,2.125,135,0.69,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1653,visible,120.236,194.799,2.125,135,0.71,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1654,visible,121.977,196.018,2.125,125,0.71,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1655,visible,124.102,196.018,2.125,90,0.7,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1656,visible,126.227,196.018,2.125,90,0.69,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1657,visible,128.352,196.018,2.125,90,0.6699999999999999,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1658,visible,129.98,194.65200000000002,2.125,50,0.6799999999999999,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1659,visible,131.608,193.28599999999997,2.125,50,0.69,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1660,visible,133.236,191.92,2.125,50,0.73,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1661,visible,134.864,190.554,2.125,50,0.73,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1662,visible,136.861,189.827,2.125,70,0.72,0.62,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1663,visible,138.97799999999998,190.012,2.125,95,0.74,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1664,visible,141.095,190.197,2.125,95,0.75,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1665,visible,143.21200000000002,190.382,2.125,95,0.78,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1666,visible,145.329,190.567,2.125,95,0.79,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1667,visible,147.446,190.752,2.125,95,0.8,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1668,visible,149.563,190.937,2.125,95,0.79,0.62,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1669,visible,156.661,191.558,7.125,95,0.81,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1670,visible,163.759,192.179,7.125,95,0.88,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1671,visible,170.857,192.8,7.125,95,0.93,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1672,visible,177.955,193.421,7.125,95,0.99,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1673,visible,185.053,194.042,7.125,95,1.0,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1674,visible,192.15099999999998,194.66299999999998,7.125,95,1.0,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1675,visible,199.24900000000002,195.28400000000002,7.125,95,1.0,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1676,visible,201.36599999999999,195.46900000000002,2.125,95,1.0,0.62,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1677,visible,203.459,195.838,2.125,100,1.0,0.62,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1678,visible,204.825,197.46599999999998,2.125,140,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1679,visible,205.01,199.583,2.125,175,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1680,visible,203.791,201.324,2.125,215,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1681,visible,201.738,201.87400000000002,2.125,255,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1682,visible,199.74099999999999,201.14700000000002,2.125,290,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1683,visible,198.679,199.30700000000002,2.125,330,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1684,visible,198.864,197.19,2.125,5,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1685,visible,200.36700000000002,195.687,2.125,45,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1686,visible,202.46,195.31799999999998,2.125,80,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1687,visible,204.3,196.38099999999997,2.125,120,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1688,visible,205.19799999999998,198.30700000000002,2.125,155,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1689,visible,204.648,200.36,2.125,195,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1690,visible,203.02,201.726,2.125,230,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1691,visible,200.895,201.726,2.125,270,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1692,visible,199.15400000000002,200.507,2.125,305,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1693,visible,198.604,198.454,2.125,345,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1694,visible,199.502,196.528,2.125,25,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1695,visible,201.342,195.465,2.125,60,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1696,visible,203.435,195.834,2.125,100,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1697,visible,204.938,197.33700000000002,2.125,135,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1698,visible,205.123,199.454,2.125,175,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1699,visible,204.06,201.294,2.125,210,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1700,visible,202.063,202.021,2.125,250,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8605-9a6f4c83-affb-4f07-b33d-ffc725c9ec81,1701,visible,200.01,201.47099999999998,2.125,285,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
