pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,facing-1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,copying-1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,861,visible,409.921,162.868,2.125,182,0.8200000000000001,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,862,visible,409.847,164.99200000000002,2.125,182,0.83,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,863,visible,409.773,167.11599999999999,2.125,182,0.83,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,864,visible,409.699,169.24,2.125,182,0.85,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,865,visible,409.625,171.364,2.125,182,0.86,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,866,visible,409.551,173.488,2.125,182,0.86,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,867,visible,409.477,175.612,2.125,182,0.89,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,868,visible,409.403,177.736,2.125,182,0.92,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,869,visible,409.329,179.86,2.125,182,0.94,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,870,visible,409.255,181.984,2.125,182,0.96,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,871,visible,409.181,184.108,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,872,visible,409.10699999999997,186.232,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,873,visible,409.033,188.356,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,874,visible,408.959,190.48,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,875,visible,408.885,192.604,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,876,visible,408.811,194.72799999999998,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,877,visible,408.73699999999997,196.852,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,878,visible,408.663,198.976,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,879,visible,408.589,201.1,2.125,182,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,880,visible,407.035,202.549,2.125,227,1.0,0.24,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,881,visible,405.079,203.37900000000002,2.125,247,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,882,visible,403.12300000000005,204.209,2.125,247,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,883,visible,401.167,205.03900000000002,2.125,247,1.0,0.24,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,884,visible,399.211,205.86900000000003,2.125,247,1.0,0.25,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,885,visible,397.255,206.699,2.125,247,1.0,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,886,visible,395.29900000000004,207.52900000000002,2.125,247,1.0,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,887,visible,393.343,208.359,2.125,247,0.99,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,888,visible,391.38699999999994,209.18900000000002,2.125,247,0.96,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,889,visible,389.431,210.019,2.125,247,0.93,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,890,visible,387.475,210.84900000000002,2.125,247,0.92,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,891,visible,385.519,211.679,2.125,247,0.89,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,892,visible,383.56300000000005,212.50900000000001,2.125,247,0.88,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,893,visible,382.009,213.958,2.125,227,0.85,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,894,visible,381.213,215.928,2.125,202,0.8,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,895,visible,380.417,217.898,2.125,202,0.79,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,896,visible,379.621,219.868,2.125,202,0.76,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,897,visible,378.825,221.838,2.125,202,0.75,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,898,visible,378.029,223.808,2.125,202,0.74,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,899,visible,377.233,225.778,2.125,202,0.7,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,900,visible,376.43699999999995,227.748,2.125,202,0.6599999999999999,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,901,visible,375.64099999999996,229.718,2.125,202,0.63,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,902,visible,376.798,231.5,2.125,147,0.6,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,903,visible,377.955,233.282,2.125,147,0.6,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,904,visible,379.11199999999997,235.06400000000002,2.125,147,0.6,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,905,visible,380.42,236.739,2.125,142,0.6,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,906,visible,382.31300000000005,237.704,2.125,117,0.6,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,907,visible,384.384,237.226,2.125,77,0.62,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,908,visible,386.455,236.748,2.125,77,0.64,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,909,visible,388.526,236.27,2.125,77,0.6799999999999999,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,910,visible,390.08,234.821,2.125,47,0.6799999999999999,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,911,visible,391.634,233.372,2.125,47,0.6599999999999999,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,912,visible,393.18800000000005,231.923,2.125,47,0.69,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,913,visible,394.74199999999996,230.47400000000002,2.125,47,0.69,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,914,visible,396.296,229.025,2.125,47,0.69,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,915,visible,397.85,227.576,2.125,47,0.7,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,916,visible,399.404,226.127,2.125,47,0.69,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,917,visible,400.958,224.678,2.125,47,0.69,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,918,visible,402.51199999999994,223.229,2.125,47,0.71,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,919,visible,404.066,221.78,2.125,47,0.74,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,920,visible,405.62,220.331,2.125,47,0.74,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,921,visible,407.17400000000004,218.882,2.125,47,0.75,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,922,visible,408.728,217.433,2.125,47,0.76,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,923,visible,410.282,215.984,2.125,47,0.78,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,924,visible,411.836,214.535,2.125,47,0.8,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,925,visible,413.39,213.08599999999998,2.125,47,0.78,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,926,visible,414.944,211.637,2.125,47,0.78,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,927,visible,416.49800000000005,210.188,2.125,47,0.8,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,928,visible,418.05199999999996,208.739,2.125,47,0.81,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,929,visible,419.606,207.29,2.125,47,0.83,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,930,visible,421.16,205.84099999999998,2.125,47,0.85,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,931,visible,422.714,204.392,2.125,47,0.83,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,932,visible,424.26800000000003,202.94299999999998,2.125,47,0.84,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,933,visible,425.82199999999995,201.49400000000003,2.125,47,0.86,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,934,visible,427.376,200.045,2.125,47,0.85,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,935,visible,428.93,198.59599999999998,2.125,47,0.84,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,936,visible,430.48400000000004,197.14700000000002,2.125,47,0.84,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,937,visible,432.038,195.69799999999998,2.125,47,0.85,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,938,visible,433.592,194.24900000000002,2.125,47,0.8200000000000001,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,939,visible,435.14599999999996,192.8,2.125,47,0.81,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,940,visible,436.7,191.351,2.125,47,0.8,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,941,visible,438.254,189.90200000000002,2.125,47,0.8,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,942,visible,438.875,187.87,2.125,17,0.79,0.26,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,943,visible,438.397,185.799,2.125,347,0.8,0.26,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,944,visible,437.91900000000004,183.72799999999998,2.125,347,0.81,0.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,945,visible,437.441,181.657,2.125,347,0.84,0.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,946,visible,436.963,179.58599999999998,2.125,347,0.86,0.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,947,visible,436.485,177.515,2.125,347,0.85,0.27,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,948,visible,436.00699999999995,175.44400000000002,2.125,347,0.87,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,949,visible,435.529,173.373,2.125,347,0.89,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,950,visible,435.051,171.30200000000002,2.125,347,0.88,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,951,visible,434.57300000000004,169.231,2.125,347,0.89,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,952,visible,434.095,167.16,2.125,347,0.89,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,953,visible,433.61699999999996,165.08900000000003,2.125,347,0.91,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,954,visible,433.139,163.018,2.125,347,0.91,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,955,visible,432.661,160.947,2.125,347,0.9,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,956,visible,432.18300000000005,158.876,2.125,347,0.9,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,957,visible,431.705,156.805,2.125,347,0.9,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,958,visible,431.227,154.734,2.125,347,0.89,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,959,visible,430.749,152.66299999999998,2.125,347,0.91,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,960,visible,430.27099999999996,150.592,2.125,347,0.92,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,961,visible,429.793,148.52100000000002,2.125,347,0.93,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,962,visible,429.315,146.45,2.125,347,0.95,0.27,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,963,visible,428.00699999999995,144.775,2.125,322,0.98,0.27,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,964,visible,426.037,143.97899999999998,2.125,292,0.98,0.27,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,965,visible,424.06699999999995,143.183,2.125,292,0.98,0.27,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,966,visible,422.097,142.387,2.125,292,0.99,0.27,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,967,visible,420.221,143.385,2.125,242,1.0,0.27,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,968,visible,418.345,144.38299999999998,2.125,242,0.99,0.27,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,969,visible,418.086,146.49200000000002,2.125,187,1.0,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,970,visible,417.827,148.601,2.125,187,0.99,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,971,visible,417.56800000000004,150.71,2.125,187,0.97,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,972,visible,417.309,152.819,2.125,187,0.95,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,973,visible,417.05,154.928,2.125,187,0.96,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,974,visible,416.791,157.037,2.125,187,0.95,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,975,visible,416.532,159.14600000000002,2.125,187,0.95,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,976,visible,416.273,161.255,2.125,187,0.93,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,977,visible,416.014,163.364,2.125,187,0.92,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,978,visible,415.755,165.47299999999998,2.125,187,0.91,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,979,visible,415.496,167.582,2.125,187,0.9,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,980,visible,415.23699999999997,169.69099999999997,2.125,187,0.88,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,981,visible,414.978,171.8,2.125,187,0.85,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,982,visible,414.719,173.90900000000002,2.125,187,0.84,0.28,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,983,visible,413.04400000000004,175.217,2.125,232,0.8200000000000001,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,984,visible,411.369,176.525,2.125,232,0.81,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,985,visible,409.26,176.266,2.125,277,0.8,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,986,visible,407.151,176.007,2.125,277,0.79,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,987,visible,405.454,174.72799999999998,2.125,307,0.77,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,988,visible,403.875,173.30599999999998,2.125,312,0.75,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,989,visible,402.296,171.88400000000001,2.125,312,0.76,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,990,visible,400.264,171.263,2.125,287,0.77,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,991,visible,398.142,171.37400000000002,2.125,267,0.76,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,992,visible,396.02,171.485,2.125,267,0.73,0.28,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,993,visible,393.898,171.59599999999998,2.125,267,0.74,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,994,visible,391.774,171.52200000000002,2.125,272,0.72,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,995,visible,389.972,170.396,2.125,302,0.72,0.28,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,996,visible,388.39300000000003,168.97400000000002,2.125,312,0.71,0.29,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,997,visible,387.56300000000005,167.018,2.125,337,0.72,0.29,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,998,visible,387.82199999999995,164.90900000000002,2.125,7,0.72,0.29,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,999,visible,388.08099999999996,162.8,2.125,7,0.72,0.29,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1000,visible,388.34,160.691,2.125,7,0.72,0.29,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1001,visible,388.599,158.582,2.125,7,0.74,0.29,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1002,visible,388.858,156.47299999999998,2.125,7,0.73,0.29,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1003,visible,389.11699999999996,154.364,2.125,7,0.72,0.29,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1004,visible,389.376,152.255,2.125,7,0.73,0.29,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1005,visible,389.635,150.14600000000002,2.125,7,0.74,0.29,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1999-5bfb2140-4c67-4933-9c38-1bcd30f62018,1006,visible,389.894,148.037,2.125,7,0.75,0.29,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
