pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,facing-0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,copying-0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,785,visible,298.574,97.928,7.125,265,0.41,0.45,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,786,visible,296.457,98.113,2.125,265,0.42,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,787,visible,294.34,98.29799999999999,2.125,265,0.45,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,788,visible,292.223,98.48299999999999,2.125,265,0.46,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,789,visible,285.125,99.104,7.125,265,0.47,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,790,visible,278.027,99.725,7.125,265,0.51,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,791,visible,270.92900000000003,100.346,7.125,265,0.52,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,792,visible,263.83099999999996,100.96700000000001,7.125,265,0.52,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,793,visible,256.733,101.588,7.125,265,0.52,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,794,visible,249.635,102.209,7.125,265,0.48,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,795,visible,242.537,102.83,7.125,265,0.49,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,796,visible,235.43900000000002,103.45100000000001,7.125,265,0.44,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,797,visible,228.34099999999998,104.072,7.125,265,0.42,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,798,visible,221.243,104.693,7.125,265,0.37,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,799,visible,214.145,105.314,7.125,265,0.37,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,800,visible,207.047,105.935,7.125,265,0.33,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,801,visible,199.949,106.556,7.125,265,0.28,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,802,visible,192.851,107.177,7.125,265,0.22,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,803,visible,185.753,107.79799999999999,7.125,265,0.2,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,804,visible,178.655,108.419,7.125,265,0.18000000000000005,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,805,visible,171.55700000000002,109.04,7.125,265,0.16000000000000006,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,806,visible,169.44,109.225,2.125,265,0.15000000000000002,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,807,visible,167.347,108.85600000000001,2.125,280,0.16000000000000006,0.45,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,808,visible,165.981,107.228,2.125,320,0.14,0.45,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,809,visible,164.615,105.6,2.125,320,0.16000000000000006,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,810,visible,165.834,103.859,2.125,35,0.16000000000000006,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,811,visible,167.887,103.309,2.125,75,0.17000000000000004,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,812,visible,169.88400000000001,104.036,2.125,110,0.18000000000000005,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,813,visible,170.946,105.876,2.125,150,0.18000000000000005,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,814,visible,170.761,107.993,2.125,185,0.18000000000000005,0.45,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,815,visible,170.14,115.09100000000001,7.125,185,0.16000000000000006,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,816,visible,169.519,122.189,7.125,185,0.13,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,817,visible,168.898,129.287,7.125,185,0.07999999999999996,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,818,visible,168.27700000000002,136.385,7.125,185,0.020000000000000014,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,819,visible,167.65599999999998,143.483,7.125,185,0.010000000000000007,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,820,visible,167.035,150.58100000000002,7.125,185,0.030000000000000027,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,821,visible,166.85,152.69799999999998,2.125,185,0.020000000000000014,0.45,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,822,visible,166.3,154.751,2.125,195,0.030000000000000027,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,823,visible,164.55900000000003,155.97,2.125,235,0.040000000000000036,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,824,visible,162.434,155.97,2.125,270,0.06999999999999995,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,825,visible,160.806,154.60399999999998,2.125,310,0.040000000000000036,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,826,visible,160.256,152.55100000000002,2.125,345,0.030000000000000027,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,827,visible,161.154,150.625,2.125,25,0.010000000000000007,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,828,visible,162.994,149.563,2.125,60,0.030000000000000027,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,829,visible,165.08700000000002,149.93200000000002,2.125,100,0.0,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,830,visible,166.453,151.56,2.125,140,0.0,0.45,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,831,visible,171.033,157.018,7.125,140,0.030000000000000027,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,832,visible,175.613,162.476,7.125,140,0.020000000000000014,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,833,visible,180.19299999999998,167.93400000000003,7.125,140,0.05000000000000005,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,834,visible,184.773,173.392,7.125,140,0.040000000000000036,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,835,visible,189.35299999999998,178.85,7.125,140,0.040000000000000036,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,836,visible,193.933,184.308,7.125,140,0.010000000000000007,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,837,visible,198.513,189.766,7.125,140,0.030000000000000027,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,838,visible,203.093,195.22400000000002,7.125,140,0.06000000000000005,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,839,visible,207.673,200.68200000000002,7.125,140,0.09999999999999998,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,840,visible,209.03900000000002,202.31,2.125,140,0.15000000000000002,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,841,visible,210.405,203.938,2.125,140,0.15000000000000002,0.45,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,842,visible,211.908,205.44099999999997,2.125,135,0.17000000000000004,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,843,visible,214.00099999999998,205.81,2.125,100,0.15000000000000002,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,844,visible,215.84099999999998,204.748,2.125,60,0.12,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,845,visible,216.739,202.822,2.125,25,0.13,0.45,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,846,visible,217.108,200.729,2.125,10,0.09999999999999998,0.45,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,847,visible,218.345,193.71200000000002,7.125,10,0.12,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,848,visible,219.582,186.695,7.125,10,0.12,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,849,visible,220.81900000000002,179.678,7.125,10,0.13,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,850,visible,222.05599999999998,172.66099999999997,7.125,10,0.12,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,851,visible,223.293,165.644,7.125,10,0.14,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,852,visible,224.53,158.627,7.125,10,0.18000000000000005,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,853,visible,225.767,151.61,7.125,10,0.22,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,854,visible,227.00400000000002,144.593,7.125,10,0.27,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,855,visible,228.24099999999999,137.576,7.125,10,0.31999999999999995,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,856,visible,229.47799999999998,130.559,7.125,10,0.38,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,857,visible,230.715,123.542,7.125,10,0.38,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,858,visible,231.952,116.525,7.125,10,0.42,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,859,visible,233.18900000000002,109.508,7.125,10,0.45,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,860,visible,234.426,102.491,7.125,10,0.46,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,861,visible,235.66299999999998,95.47399999999999,7.125,10,0.47,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,862,visible,236.9,88.45700000000001,7.125,10,0.4300000000000001,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,863,visible,238.137,81.44,7.125,10,0.41,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,864,visible,239.37400000000002,74.423,7.125,10,0.41,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,865,visible,240.611,67.406,7.125,10,0.39,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,866,visible,241.84799999999998,60.388999999999996,7.125,10,0.39,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,867,visible,243.085,53.372,7.125,10,0.39,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,868,visible,244.322,46.355,7.125,10,0.39,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,869,visible,245.55900000000003,39.338,7.125,10,0.37,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,870,visible,246.796,32.321,7.125,10,0.38,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,871,visible,247.165,30.228,2.125,10,0.36,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,872,visible,247.53400000000002,28.135,2.125,10,0.39,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,873,visible,247.903,26.041999999999998,2.125,10,0.38,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,874,visible,248.27200000000002,23.949,2.125,10,0.38,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,875,visible,248.641,21.855999999999998,2.125,10,0.37,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,876,visible,249.01,19.762999999999998,2.125,10,0.38,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,877,visible,249.37900000000002,17.67,2.125,10,0.39,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,878,visible,249.748,15.577,2.125,10,0.39,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,879,visible,250.11700000000002,13.484000000000002,2.125,10,0.37,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,880,visible,250.486,11.390999999999998,2.125,10,0.36,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,881,visible,250.855,9.298,2.125,10,0.38,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,882,visible,251.22400000000002,7.205,2.125,10,0.38,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,883,visible,251.593,5.112,2.125,10,0.34,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,884,visible,251.96200000000002,3.0189999999999997,2.125,10,0.33,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,885,visible,252.331,2.5,2.125,10,0.0,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,886,visible,252.7,2.5,2.125,10,0.0,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,887,visible,253.06900000000002,2.5,2.125,10,0.0,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,888,visible,253.438,2.5,2.125,10,0.0,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,889,visible,253.80700000000002,2.5,2.125,10,0.0,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,890,visible,254.176,2.5,2.125,10,0.0,0.46,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,891,visible,256.22900000000004,2.5,2.125,75,0.0,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,892,visible,258.155,3.398,2.125,115,0.29000000000000004,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,893,visible,259.217,5.2379999999999995,2.125,150,0.26,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,894,visible,260.279,7.077999999999999,2.125,150,0.28,0.46,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,895,visible,259.04200000000003,14.095,7.125,190,0.30000000000000004,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,896,visible,257.805,21.112,7.125,190,0.35,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,897,visible,256.568,28.129,7.125,190,0.36,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,898,visible,255.331,35.146,7.125,190,0.39,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,899,visible,254.09400000000002,42.163000000000004,7.125,190,0.39,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,900,visible,252.857,49.18,7.125,190,0.39,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,901,visible,251.62,56.196999999999996,7.125,190,0.4300000000000001,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,902,visible,250.38299999999998,63.214,7.125,190,0.48,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,903,visible,249.146,70.23100000000001,7.125,190,0.48,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,904,visible,247.90900000000002,77.248,7.125,190,0.54,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,905,visible,246.672,84.265,7.125,190,0.6,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,906,visible,245.435,91.28200000000001,7.125,190,0.6799999999999999,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,907,visible,244.19799999999998,98.29899999999999,7.125,190,0.7,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,908,visible,242.96099999999998,105.316,7.125,190,0.72,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,909,visible,241.72400000000002,112.333,7.125,190,0.72,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,910,visible,240.487,119.35,7.125,190,0.6599999999999999,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,911,visible,239.25,126.367,7.125,190,0.5900000000000001,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,912,visible,238.013,133.384,7.125,190,0.51,0.46,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,913,visible,237.644,135.477,2.125,190,0.45,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,914,visible,237.275,137.57,2.125,190,0.4300000000000001,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,915,visible,236.90599999999998,139.66299999999998,2.125,190,0.44,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,916,visible,236.537,141.756,2.125,190,0.42,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,917,visible,236.168,143.849,2.125,190,0.38,0.46,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,918,visible,234.54,145.215,2.125,230,0.38,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,919,visible,232.423,145.4,2.125,265,0.39,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,920,visible,230.68200000000002,144.181,2.125,305,0.39,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,921,visible,230.132,142.128,2.125,345,0.41,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,922,visible,229.763,140.035,2.125,350,0.46,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,923,visible,229.394,137.942,2.125,350,0.47,0.46,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0028-92afb92a-77a2-4af1-a01e-cfbfe6cd94d4,924,visible,230.12099999999998,135.945,2.125,20,0.5,0.46,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
