pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0134-b92faa73-525e-44f4-8649-86f31860977d,facing-0134-b92faa73-525e-44f4-8649-86f31860977d,copying-0134-b92faa73-525e-44f4-8649-86f31860977d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0134-b92faa73-525e-44f4-8649-86f31860977d,1256,visible,136.746,112.572,2.125,322,1.0,0.41,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1257,visible,135.438,110.897,2.125,322,1.0,0.41,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1258,visible,134.13,109.22200000000001,2.125,322,1.0,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1259,visible,132.822,107.54700000000001,2.125,322,1.0,0.42,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1260,visible,132.344,105.476,2.125,347,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1261,visible,133.14,103.506,2.125,22,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1262,visible,135.016,102.508,2.125,62,0.88,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1263,visible,137.14,102.58200000000001,2.125,92,0.77,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1264,visible,138.719,104.00399999999999,2.125,132,0.77,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1265,visible,139.197,106.075,2.125,167,0.79,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1266,visible,139.123,108.199,2.125,182,0.77,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1267,visible,139.049,110.323,2.125,182,0.7,0.42,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1268,visible,138.975,112.447,2.125,182,0.5900000000000001,0.42,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1269,visible,139.97299999999998,114.323,2.125,152,0.61,0.42,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1270,visible,141.866,115.288,2.125,117,0.72,0.42,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1271,visible,143.759,116.25299999999999,2.125,117,0.75,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1272,visible,145.881,116.14200000000001,2.125,87,0.71,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1273,visible,147.435,114.693,2.125,47,0.6599999999999999,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1274,visible,147.694,112.584,2.125,7,0.5800000000000001,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1275,visible,146.537,110.802,2.125,327,0.5700000000000001,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1276,visible,144.567,110.006,2.125,292,0.6599999999999999,0.42,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1277,visible,142.597,109.21,2.125,292,0.69,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1278,visible,140.627,108.414,2.125,292,0.71,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1279,visible,138.657,107.618,2.125,292,0.84,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1280,visible,136.687,106.822,2.125,292,0.79,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1281,visible,134.717,106.02600000000001,2.125,292,0.77,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1282,visible,132.747,105.23,2.125,292,0.8,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1283,visible,130.77700000000002,104.434,2.125,292,0.77,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1284,visible,128.80700000000002,103.63799999999999,2.125,292,0.74,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1285,visible,126.837,102.84200000000001,2.125,292,0.79,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1286,visible,124.867,102.046,2.125,292,0.83,0.42,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1287,visible,122.897,101.25,2.125,292,0.92,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1288,visible,120.927,100.454,2.125,292,0.98,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1289,visible,118.95700000000001,99.65799999999999,2.125,292,0.95,0.43,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1290,visible,117.064,98.693,2.125,297,0.96,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1291,visible,115.90700000000001,96.911,2.125,327,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1292,visible,116.52799999999999,94.87899999999999,2.125,17,1.0,0.43,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1293,visible,117.149,92.84700000000001,2.125,17,0.94,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1294,visible,117.77,90.815,2.125,17,0.87,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1295,visible,118.391,88.78299999999999,2.125,17,0.87,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1296,visible,119.012,86.751,2.125,17,0.88,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1297,visible,119.633,84.719,2.125,17,0.91,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1298,visible,120.25399999999999,82.68700000000001,2.125,17,0.91,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1299,visible,120.875,80.655,2.125,17,0.83,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1300,visible,121.49600000000001,78.623,2.125,17,0.7,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1301,visible,122.117,76.59100000000001,2.125,17,0.72,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1302,visible,122.738,74.559,2.125,17,0.65,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1303,visible,123.359,72.527,2.125,17,0.62,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1304,visible,125.03399999999999,71.219,2.125,52,0.5800000000000001,0.43,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1305,visible,127.14299999999999,71.47800000000001,2.125,97,0.56,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1306,visible,129.252,71.737,2.125,97,0.6699999999999999,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1307,visible,131.361,71.99600000000001,2.125,97,0.61,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1308,visible,133.47,72.255,2.125,97,0.62,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1309,visible,135.579,72.514,2.125,97,0.53,0.43,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1310,visible,137.701,72.403,2.125,87,0.52,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1311,visible,139.255,70.954,2.125,47,0.55,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1312,visible,139.697,68.875,2.125,12,0.45,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1313,visible,138.86700000000002,66.919,2.125,337,0.42,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1314,visible,136.78799999999998,66.477,2.125,282,0.39,0.43,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1315,visible,134.709,66.035,2.125,282,0.30000000000000004,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1316,visible,132.63,65.593,2.125,282,0.28,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1317,visible,130.55100000000002,65.15100000000001,2.125,282,0.29000000000000004,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1318,visible,128.472,64.709,2.125,282,0.37,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1319,visible,126.39299999999999,64.267,2.125,282,0.28,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1320,visible,124.314,63.825,2.125,282,0.45,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1321,visible,122.235,63.383,2.125,282,0.44,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1322,visible,120.156,62.941,2.125,282,0.4300000000000001,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1323,visible,118.07700000000001,62.498999999999995,2.125,282,0.38,0.43,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1324,visible,115.99799999999999,62.056999999999995,2.125,282,0.54,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1325,visible,113.919,61.615,2.125,282,0.5700000000000001,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1326,visible,111.84,61.173,2.125,282,0.55,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1327,visible,109.76100000000001,60.731,2.125,282,0.61,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1328,visible,107.682,60.288999999999994,2.125,282,0.6599999999999999,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1329,visible,105.55799999999999,60.215,2.125,272,0.5800000000000001,0.44,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1330,visible,103.602,61.045,2.125,247,0.62,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1331,visible,101.646,61.875,2.125,247,0.5700000000000001,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1332,visible,99.69,62.705,2.125,247,0.44,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1333,visible,97.734,63.535,2.125,247,0.29000000000000004,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1334,visible,95.77799999999999,64.365,2.125,247,0.18999999999999995,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1335,visible,93.822,65.195,2.125,247,0.11,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1336,visible,91.866,66.025,2.125,247,0.06999999999999995,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1337,visible,89.91,66.855,2.125,247,0.05000000000000005,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1338,visible,87.954,67.685,2.125,247,0.010000000000000007,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1339,visible,86.82799999999999,69.487,2.125,212,0.040000000000000036,0.44,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1340,visible,87.306,71.558,2.125,167,0.06999999999999995,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1341,visible,87.78399999999999,73.62899999999999,2.125,167,0.15000000000000002,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1342,visible,88.262,75.7,2.125,167,0.22,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1343,visible,88.74,77.771,2.125,167,0.18999999999999995,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1344,visible,90.34299999999999,84.713,7.125,167,0.22,0.44,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1345,visible,91.946,91.655,7.125,167,0.27,0.44,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1346,visible,93.54899999999999,98.59700000000001,7.125,167,0.31000000000000005,0.44,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1347,visible,95.152,105.539,7.125,167,0.35,0.44,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1348,visible,95.63,107.61,2.125,167,0.34,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1349,visible,96.10799999999999,109.681,2.125,167,0.33,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1350,visible,96.586,111.75200000000001,2.125,167,0.37,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1351,visible,97.064,113.823,2.125,167,0.45,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1352,visible,97.542,115.89399999999999,2.125,167,0.41,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1353,visible,98.02,117.965,2.125,167,0.48,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1354,visible,99.62299999999999,124.90700000000001,7.125,167,0.41,0.44,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1355,visible,101.226,131.849,7.125,167,0.46,0.44,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1356,visible,102.829,138.791,7.125,167,0.54,0.44,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1357,visible,103.307,140.862,2.125,167,0.4,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1358,visible,103.785,142.933,2.125,167,0.4,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1359,visible,104.26299999999999,145.004,2.125,167,0.42,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1360,visible,104.741,147.075,2.125,167,0.48,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1361,visible,105.219,149.14600000000002,2.125,167,0.5,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1362,visible,105.697,151.217,2.125,167,0.5900000000000001,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1363,visible,107.3,158.159,7.125,167,0.63,0.44,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1364,visible,108.90299999999999,165.101,7.125,167,0.55,0.44,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1365,visible,109.381,167.172,2.125,167,0.46,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1366,visible,109.307,169.296,2.125,182,0.54,0.44,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1367,visible,107.632,170.604,2.125,232,0.5800000000000001,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1368,visible,105.95700000000001,171.912,2.125,232,0.39,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1369,visible,104.28200000000001,173.22,2.125,232,0.33,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1370,visible,98.667,177.607,7.125,232,0.33,0.44,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1371,visible,93.052,181.99400000000003,7.125,232,0.49,0.44,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1372,visible,88.764,187.68400000000003,7.125,217,0.75,0.44,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1373,visible,88.515,194.805,7.125,182,0.89,0.44,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1374,visible,93.374,200.016,7.125,137,0.84,0.44,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1375,visible,98.23299999999999,205.227,7.125,137,0.69,0.44,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1376,visible,103.09200000000001,210.438,7.125,137,0.5800000000000001,0.44,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1377,visible,109.44,213.673,7.125,117,0.65,0.44,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1378,visible,111.544,213.377,2.125,82,0.62,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1379,visible,113.648,213.081,2.125,82,0.5900000000000001,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1380,visible,115.75200000000001,212.785,2.125,82,0.54,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1381,visible,117.85600000000001,212.489,2.125,82,0.5700000000000001,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1382,visible,119.96,212.19299999999998,2.125,82,0.5800000000000001,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1383,visible,122.064,211.89700000000002,2.125,82,0.53,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1384,visible,124.16799999999999,211.601,2.125,82,0.5800000000000001,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1385,visible,126.272,211.305,2.125,82,0.6699999999999999,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1386,visible,133.328,210.313,7.125,82,0.78,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1387,visible,140.384,209.321,7.125,82,0.81,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1388,visible,147.44,208.329,7.125,82,0.87,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1389,visible,154.496,207.33700000000002,7.125,82,0.89,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1390,visible,161.55200000000002,206.345,7.125,82,0.91,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1391,visible,168.608,205.35299999999998,7.125,82,0.85,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1392,visible,175.66400000000002,204.361,7.125,82,0.76,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1393,visible,182.72,203.36900000000003,7.125,82,0.62,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1394,visible,189.77599999999998,202.377,7.125,82,0.55,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1395,visible,196.832,201.385,7.125,82,0.44,0.45,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1396,visible,198.93599999999998,201.08900000000003,2.125,82,0.38,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1397,visible,201.04,200.793,2.125,82,0.37,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1398,visible,203.144,200.497,2.125,82,0.41,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1399,visible,205.248,200.201,2.125,82,0.47,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1400,visible,207.352,199.905,2.125,82,0.45,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1401,visible,209.456,199.609,2.125,82,0.48,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1402,visible,211.035,201.03099999999998,2.125,132,0.41,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1403,visible,212.614,202.453,2.125,132,0.4300000000000001,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1404,visible,214.19299999999998,203.875,2.125,132,0.39,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0134-b92faa73-525e-44f4-8649-86f31860977d,1405,visible,215.77200000000002,205.297,2.125,132,0.39,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
