pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,facing-3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,copying-3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1249,visible,186.372,137.174,2.125,193,0.52,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1250,visible,187.33700000000002,139.067,2.125,153,0.63,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1251,visible,189.213,140.065,2.125,118,0.6799999999999999,0.46,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1252,visible,191.08900000000003,141.063,2.125,118,0.6599999999999999,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1253,visible,192.965,142.061,2.125,118,0.79,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1254,visible,194.84099999999998,143.059,2.125,118,0.7,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1255,visible,196.717,144.05700000000002,2.125,118,0.83,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1256,visible,197.68200000000002,145.95,2.125,153,0.72,0.46,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1257,visible,197.025,147.971,2.125,198,0.69,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1258,visible,196.368,149.99200000000002,2.125,198,0.81,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1259,visible,195.71099999999998,152.013,2.125,198,0.88,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1260,visible,193.50900000000001,158.789,7.125,198,0.86,0.46,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1261,visible,191.30700000000002,165.565,7.125,198,0.77,0.46,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1262,visible,189.105,172.34099999999998,7.125,198,0.6799999999999999,0.46,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1263,visible,188.44799999999998,174.362,2.125,198,0.55,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1264,visible,187.791,176.38299999999998,2.125,198,0.61,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1265,visible,187.13400000000001,178.40400000000002,2.125,198,0.61,0.46,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1266,visible,187.755,180.43599999999998,2.125,163,0.6799999999999999,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1267,visible,189.537,181.593,2.125,123,0.5900000000000001,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1268,visible,191.66099999999997,181.519,2.125,88,0.49,0.46,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1269,visible,193.785,181.445,2.125,88,0.41,0.47,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1270,visible,195.364,180.023,2.125,48,0.45,0.47,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1271,visible,197.56599999999997,173.247,7.125,18,0.41,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1272,visible,199.768,166.47099999999998,7.125,18,0.53,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1273,visible,201.97,159.695,7.125,18,0.5700000000000001,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1274,visible,204.172,152.91899999999998,7.125,18,0.72,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1275,visible,206.37400000000002,146.143,7.125,18,0.6799999999999999,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1276,visible,208.576,139.36700000000002,7.125,18,0.6799999999999999,0.47,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1277,visible,209.40599999999998,137.411,2.125,23,0.6,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1278,visible,211.208,136.285,2.125,58,0.5800000000000001,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1279,visible,213.317,136.026,2.125,83,0.47,0.47,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1280,visible,220.389,135.158,7.125,83,0.49,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1281,visible,227.46099999999998,134.29,7.125,83,0.47,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1282,visible,234.533,133.422,7.125,83,0.48,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1283,visible,241.605,132.554,7.125,83,0.48,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1284,visible,248.67700000000002,131.686,7.125,83,0.4300000000000001,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1285,visible,250.78599999999997,131.42700000000002,2.125,83,0.27,0.47,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1286,visible,252.865,130.985,2.125,78,0.30000000000000004,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1287,visible,254.173,129.31,2.125,38,0.25,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1288,visible,254.09900000000002,127.186,2.125,358,0.21,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1289,visible,252.82,125.48899999999999,2.125,323,0.22,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1290,visible,245.878,123.88600000000001,7.125,283,0.21,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1291,visible,238.757,124.135,7.125,268,0.35,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1292,visible,231.636,124.384,7.125,268,0.54,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1293,visible,224.515,124.633,7.125,268,0.8,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1294,visible,217.394,124.882,7.125,268,0.9,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1295,visible,210.273,125.131,7.125,268,0.93,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1296,visible,203.15200000000002,125.38,7.125,268,0.8,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1297,visible,196.03099999999998,125.62899999999999,7.125,268,0.72,0.47,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1298,visible,190.055,121.74799999999999,7.125,303,0.62,0.47,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1299,visible,188.50099999999998,120.29899999999999,2.125,313,0.5,0.47,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1300,visible,186.947,118.85,2.125,313,0.46,0.47,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1301,visible,185.393,117.40100000000001,2.125,313,0.34,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1302,visible,185.13400000000001,115.292,2.125,353,0.36,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1303,visible,186.291,113.51,2.125,33,0.18999999999999995,0.47,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1304,visible,187.59900000000002,111.835,2.125,38,0.15000000000000002,0.47,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1305,visible,188.907,110.16,2.125,38,0.13,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1306,visible,193.294,104.545,7.125,38,0.09999999999999998,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1307,visible,197.68099999999998,98.93,7.125,38,0.22,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1308,visible,202.06799999999998,93.315,7.125,38,0.34,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1309,visible,203.37599999999998,91.64,2.125,38,0.36,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1310,visible,204.68400000000003,89.965,2.125,38,0.38,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1311,visible,205.99200000000002,88.29,2.125,38,0.38,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1312,visible,207.3,86.615,2.125,38,0.4,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1313,visible,211.687,81.0,7.125,38,0.4300000000000001,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1314,visible,216.074,75.385,7.125,38,0.46,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1315,visible,217.382,73.71,2.125,38,0.4,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1316,visible,218.69,72.035,2.125,38,0.41,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1317,visible,219.998,70.36,2.125,38,0.39,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1318,visible,221.30599999999998,68.685,2.125,38,0.4,0.47,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1319,visible,225.69299999999998,63.07,7.125,38,0.44,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1320,visible,230.08,57.455,7.125,38,0.4300000000000001,0.47,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1321,visible,231.388,55.78,2.125,38,0.31999999999999995,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1322,visible,232.696,54.105,2.125,38,0.23,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1323,visible,237.083,48.49,7.125,38,0.27,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1324,visible,241.47,42.875,7.125,38,0.17000000000000004,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1325,visible,245.857,37.26,7.125,38,0.21,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1326,visible,250.24400000000003,31.645,7.125,38,0.29000000000000004,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1327,visible,251.55200000000002,29.97,2.125,38,0.14,0.48,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1328,visible,253.00099999999998,28.416,2.125,43,0.06000000000000005,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1329,visible,255.08,27.974,2.125,78,0.13,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1330,visible,256.95599999999996,28.971999999999998,2.125,118,0.010000000000000007,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1331,visible,259.039,35.786,7.125,163,0.020000000000000014,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1332,visible,261.122,42.6,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1333,visible,263.205,49.413999999999994,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1334,visible,265.288,56.228,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1335,visible,267.371,63.042,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1336,visible,269.454,69.85600000000001,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1337,visible,271.53700000000003,76.67,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1338,visible,273.62,83.484,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1339,visible,275.703,90.29799999999999,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1340,visible,277.786,97.11200000000001,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1341,visible,279.869,103.926,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1342,visible,281.952,110.74,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1343,visible,284.035,117.554,7.125,163,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1344,visible,286.118,124.368,7.125,163,0.0,0.48,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1345,visible,284.515,131.31,7.125,193,0.0,0.48,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1346,visible,282.936,132.732,2.125,228,0.0,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1347,visible,280.812,132.806,2.125,268,0.010000000000000007,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1348,visible,279.03,131.649,2.125,303,0.13,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1349,visible,278.781,124.52799999999999,7.125,358,0.28,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1350,visible,278.532,117.40700000000001,7.125,358,0.26,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1351,visible,278.283,110.286,7.125,358,0.12,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1352,visible,278.034,103.165,7.125,358,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1353,visible,277.785,96.044,7.125,358,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1354,visible,277.536,88.92299999999999,7.125,358,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1355,visible,277.28700000000003,81.80199999999999,7.125,358,0.0,0.48,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1356,visible,277.028,79.693,2.125,353,0.0,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1357,visible,275.606,78.11399999999999,2.125,318,0.0,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1358,visible,273.502,77.818,2.125,278,0.0,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1359,visible,271.7,78.944,2.125,238,0.0,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1360,visible,268.916,85.50299999999999,7.125,203,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1361,visible,266.132,92.06200000000001,7.125,203,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1362,visible,263.348,98.62100000000001,7.125,203,0.0,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1363,visible,260.564,105.18,7.125,203,0.08999999999999997,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1364,visible,257.78,111.73899999999999,7.125,203,0.26,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1365,visible,254.99599999999998,118.29799999999999,7.125,203,0.5900000000000001,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1366,visible,249.30599999999998,122.586,7.125,233,0.7,0.48,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1367,visible,242.185,122.835,7.125,268,0.77,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1368,visible,235.06400000000002,123.084,7.125,268,0.77,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1369,visible,227.94299999999998,123.333,7.125,268,0.6799999999999999,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1370,visible,220.822,123.58200000000001,7.125,268,0.54,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1371,visible,213.701,123.831,7.125,268,0.5,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1372,visible,206.58,124.08,7.125,268,0.47,0.48,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1373,visible,204.50099999999998,124.522,2.125,258,0.44,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1374,visible,203.05200000000002,126.07600000000001,2.125,223,0.49,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1375,visible,202.94099999999997,128.19799999999998,2.125,183,0.44,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1376,visible,204.067,130.0,2.125,148,0.44,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1377,visible,206.088,130.657,2.125,108,0.42,0.48,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1378,visible,212.69400000000002,127.988,7.125,68,0.47,0.48,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1379,visible,219.3,125.319,7.125,68,0.63,0.48,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1380,visible,225.90599999999998,122.65,7.125,68,0.65,0.48,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1381,visible,227.87599999999998,121.854,2.125,68,0.62,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1382,visible,229.84599999999998,121.05799999999999,2.125,68,0.5900000000000001,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1383,visible,231.95,121.354,2.125,98,0.51,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1384,visible,233.50400000000002,122.803,2.125,133,0.56,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1385,visible,233.13099999999997,129.918,7.125,183,0.63,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1386,visible,232.75799999999998,137.033,7.125,183,0.65,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1387,visible,232.385,144.148,7.125,183,0.5800000000000001,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1388,visible,232.012,151.263,7.125,183,0.56,0.48,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1389,visible,231.90099999999998,153.385,2.125,183,0.37,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1390,visible,231.79,155.507,2.125,183,0.39,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1391,visible,231.417,162.622,7.125,183,0.4300000000000001,0.48,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
3473-16acbc37-1c45-48d5-95c7-23bab6cbede7,1392,visible,231.30599999999998,164.74400000000003,2.125,183,0.4300000000000001,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
