pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,facing-1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,copying-1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,676,visible,108.10600000000001,134.84799999999998,7.125,171,0.0,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,677,visible,109.221,141.885,7.125,171,0.020000000000000014,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,678,visible,110.336,148.922,7.125,171,0.030000000000000027,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,679,visible,111.45100000000001,155.959,7.125,171,0.040000000000000036,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,680,visible,112.566,162.996,7.125,171,0.06000000000000005,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,681,visible,113.681,170.033,7.125,171,0.07999999999999996,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,682,visible,114.01299999999999,172.132,2.125,171,0.06999999999999995,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,683,visible,114.345,174.231,2.125,171,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,684,visible,114.677,176.33,2.125,171,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,685,visible,115.009,178.429,2.125,171,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,686,visible,115.34100000000001,180.528,2.125,171,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,687,visible,115.67299999999999,182.627,2.125,171,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,688,visible,116.005,184.726,2.125,171,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,689,visible,116.337,186.825,2.125,171,0.06000000000000005,0.11,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,690,visible,116.485,188.945,2.125,176,0.06999999999999995,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,691,visible,115.236,190.66400000000002,2.125,216,0.05000000000000005,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,692,visible,113.585,192.00099999999998,2.125,231,0.05000000000000005,0.11,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,693,visible,111.934,193.338,2.125,231,0.06000000000000005,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,694,visible,110.28299999999999,194.675,2.125,231,0.08999999999999997,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,695,visible,108.632,196.012,2.125,231,0.07999999999999996,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,696,visible,107.87,197.99599999999998,2.125,201,0.05000000000000005,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,697,visible,108.56200000000001,200.005,2.125,161,0.020000000000000014,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,698,visible,109.25399999999999,202.014,2.125,161,0.030000000000000027,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,699,visible,109.946,204.023,2.125,161,0.020000000000000014,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,700,visible,110.63799999999999,206.032,2.125,161,0.030000000000000027,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,701,visible,111.73200000000001,204.21099999999998,2.125,31,0.040000000000000036,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,702,visible,112.82600000000001,202.39,2.125,31,0.020000000000000014,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,703,visible,113.92,200.56900000000002,2.125,31,0.040000000000000036,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,704,visible,115.014,198.748,2.125,31,0.030000000000000027,0.11,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,705,visible,116.955,197.88400000000001,2.125,66,0.05000000000000005,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,706,visible,118.99799999999999,198.47,2.125,106,0.05000000000000005,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,707,visible,120.335,200.12099999999998,2.125,141,0.040000000000000036,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,708,visible,120.29799999999999,202.24599999999998,2.125,181,0.020000000000000014,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,709,visible,119.366,204.15599999999998,2.125,206,0.010000000000000007,0.11,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,710,visible,118.434,206.06599999999997,2.125,206,0.030000000000000027,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,711,visible,118.029,208.15200000000002,2.125,191,0.030000000000000027,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,712,visible,118.177,210.27200000000002,2.125,176,0.040000000000000036,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,713,visible,118.325,212.392,2.125,176,0.06000000000000005,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,714,visible,118.65700000000001,214.49099999999999,2.125,171,0.09999999999999998,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,715,visible,120.376,215.74,2.125,126,0.11,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,716,visible,122.095,216.989,2.125,126,0.11,0.11,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,717,visible,124.22,217.02599999999998,2.125,91,0.07999999999999996,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,718,visible,126.345,217.063,2.125,91,0.08999999999999997,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,719,visible,128.47,217.1,2.125,91,0.09999999999999998,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,720,visible,130.595,217.137,2.125,91,0.08999999999999997,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,721,visible,132.72,217.174,2.125,91,0.08999999999999997,0.11,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,722,visible,139.844,217.298,7.125,91,0.08999999999999997,0.11,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,723,visible,146.968,217.422,7.125,91,0.13,0.11,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,724,visible,154.092,217.546,7.125,91,0.15000000000000002,0.11,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,725,visible,156.217,217.583,2.125,91,0.18000000000000005,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,726,visible,163.341,217.707,7.125,91,0.18999999999999995,0.11,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,727,visible,165.46599999999998,217.74400000000003,2.125,91,0.16000000000000006,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,728,visible,167.59099999999998,217.78099999999998,2.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,729,visible,169.71599999999998,217.81799999999998,2.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,730,visible,171.84099999999998,217.855,2.125,91,0.18000000000000005,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,731,visible,178.965,217.979,7.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,732,visible,186.08900000000003,218.10299999999998,7.125,91,0.18000000000000005,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,733,visible,193.213,218.227,7.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,734,visible,200.33700000000002,218.351,7.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,735,visible,207.46099999999998,218.475,7.125,91,0.18000000000000005,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,736,visible,214.585,218.59900000000002,7.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,737,visible,216.71,218.636,2.125,91,0.16000000000000006,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,738,visible,218.835,218.673,2.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,739,visible,220.96,218.71,2.125,91,0.17000000000000004,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,740,visible,223.085,218.747,2.125,91,0.16000000000000006,0.11,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,741,visible,225.18400000000003,218.415,2.125,81,0.18000000000000005,0.11,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,742,visible,226.578,216.81099999999998,2.125,41,0.18999999999999995,0.11,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,743,visible,227.34,214.827,2.125,21,0.18000000000000005,0.11,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,744,visible,228.102,212.843,2.125,21,0.18000000000000005,0.11,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,745,visible,227.954,210.72299999999998,2.125,356,0.18000000000000005,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,746,visible,227.80599999999998,208.60299999999998,2.125,356,0.2,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,747,visible,227.30900000000003,201.495,7.125,356,0.22,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,748,visible,226.812,194.387,7.125,356,0.23,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,749,visible,226.315,187.27900000000002,7.125,356,0.24,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,750,visible,225.81799999999998,180.171,7.125,356,0.24,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,751,visible,225.321,173.063,7.125,356,0.23,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,752,visible,225.173,170.94299999999998,2.125,356,0.22,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,753,visible,225.025,168.82299999999998,2.125,356,0.18999999999999995,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,754,visible,224.877,166.703,2.125,356,0.18000000000000005,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,755,visible,224.729,164.583,2.125,356,0.15000000000000002,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,756,visible,224.581,162.463,2.125,356,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,757,visible,224.433,160.343,2.125,356,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,758,visible,224.285,158.22299999999998,2.125,356,0.12,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,759,visible,224.137,156.10299999999998,2.125,356,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,760,visible,223.989,153.983,2.125,356,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,761,visible,223.84099999999998,151.863,2.125,356,0.15000000000000002,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,762,visible,223.69299999999998,149.743,2.125,356,0.13,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,763,visible,223.545,147.623,2.125,356,0.12,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,764,visible,223.39700000000002,145.503,2.125,356,0.11,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,765,visible,224.49099999999999,143.68200000000002,2.125,31,0.09999999999999998,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,766,visible,225.585,141.861,2.125,31,0.07999999999999996,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,767,visible,226.679,140.04,2.125,31,0.06999999999999995,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,768,visible,227.773,138.219,2.125,31,0.07999999999999996,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,769,visible,228.86700000000002,136.398,2.125,31,0.09999999999999998,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,770,visible,232.537,130.291,7.125,31,0.13,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,771,visible,236.207,124.184,7.125,31,0.15000000000000002,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,772,visible,239.877,118.07700000000001,7.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,773,visible,243.547,111.97,7.125,31,0.17000000000000004,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,774,visible,247.217,105.863,7.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,775,visible,248.31099999999998,104.042,2.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,776,visible,249.405,102.221,2.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,777,visible,250.49900000000002,100.4,2.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,778,visible,251.593,98.579,2.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,779,visible,252.687,96.758,2.125,31,0.15000000000000002,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,780,visible,253.78099999999998,94.93700000000001,2.125,31,0.15000000000000002,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,781,visible,254.875,93.116,2.125,31,0.15000000000000002,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,782,visible,255.96900000000002,91.295,2.125,31,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,783,visible,259.639,85.18799999999999,7.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,784,visible,260.733,83.367,2.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,785,visible,261.827,81.546,2.125,31,0.16000000000000006,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,786,visible,262.921,79.725,2.125,31,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,787,visible,264.015,77.904,2.125,31,0.13,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,788,visible,265.10900000000004,76.083,2.125,31,0.12,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,789,visible,266.203,74.262,2.125,31,0.11,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,790,visible,267.297,72.441,2.125,31,0.09999999999999998,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,791,visible,268.39099999999996,70.62,2.125,31,0.08999999999999997,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,792,visible,269.485,68.79899999999999,2.125,31,0.08999999999999997,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,793,visible,270.579,66.97800000000001,2.125,31,0.06999999999999995,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,794,visible,271.673,65.157,2.125,31,0.07999999999999996,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,795,visible,272.767,63.336000000000006,2.125,31,0.05000000000000005,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,796,visible,273.861,61.515,2.125,31,0.030000000000000027,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,797,visible,275.87,60.823,2.125,71,0.020000000000000014,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,798,visible,277.879,60.131,2.125,71,0.040000000000000036,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,799,visible,279.888,59.43899999999999,2.125,71,0.040000000000000036,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,800,visible,286.625,57.119,7.125,71,0.030000000000000027,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,801,visible,293.362,54.799,7.125,71,0.05000000000000005,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,802,visible,300.099,52.479,7.125,71,0.06999999999999995,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,803,visible,306.836,50.159,7.125,71,0.06999999999999995,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,804,visible,308.845,49.467,2.125,71,0.08999999999999997,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,805,visible,310.85400000000004,48.775,2.125,71,0.08999999999999997,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,806,visible,312.863,48.083,2.125,71,0.08999999999999997,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,807,visible,314.872,47.391000000000005,2.125,71,0.08999999999999997,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,808,visible,316.881,46.699,2.125,71,0.12,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,809,visible,318.98,46.367,2.125,81,0.13,0.12,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,810,visible,320.317,48.018,2.125,141,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,811,visible,321.654,49.669,2.125,141,0.14,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,812,visible,322.991,51.32,2.125,141,0.17000000000000004,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1882-daea5a0e-0f06-4e07-b23f-8b33a39e4af9,813,visible,327.475,56.857,7.125,141,0.17000000000000004,0.12,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
