pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0967-567554e2-599c-47e4-9098-7985c06963c3,facing-0967-567554e2-599c-47e4-9098-7985c06963c3,copying-0967-567554e2-599c-47e4-9098-7985c06963c3,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0967-567554e2-599c-47e4-9098-7985c06963c3,1696,visible,374.705,181.479,2.125,44,0.97,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1697,visible,376.526,180.385,2.125,59,0.99,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1698,visible,378.64599999999996,180.533,2.125,94,1.0,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1699,visible,380.76599999999996,180.68099999999998,2.125,94,0.99,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1700,visible,382.417,182.018,2.125,129,1.0,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1701,visible,383.666,183.737,2.125,144,0.99,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1702,visible,384.915,185.456,2.125,144,1.0,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1703,visible,386.164,187.175,2.125,144,0.99,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1704,visible,387.413,188.894,2.125,144,0.97,0.6,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1705,visible,388.80699999999996,190.498,2.125,139,0.96,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1706,visible,390.906,190.83,2.125,99,0.96,0.6,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1707,visible,393.005,191.162,2.125,99,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1708,visible,395.091,190.757,2.125,79,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1709,visible,397.075,189.995,2.125,69,0.99,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1710,visible,398.79400000000004,188.74599999999998,2.125,54,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1711,visible,399.98199999999997,186.984,2.125,34,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1712,visible,400.496,184.922,2.125,14,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1713,visible,401.01,182.86,2.125,14,0.99,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1714,visible,400.605,180.774,2.125,349,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1715,visible,400.019,178.731,2.125,344,0.99,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1716,visible,398.925,176.91,2.125,329,0.98,0.6,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1717,visible,397.39599999999996,175.43400000000003,2.125,314,0.98,0.61,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1718,visible,395.86699999999996,173.958,2.125,314,0.97,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1719,visible,394.338,172.482,2.125,314,0.98,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1720,visible,392.809,171.00599999999997,2.125,314,0.97,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1721,visible,391.28,169.53,2.125,314,0.96,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1722,visible,389.751,168.054,2.125,314,0.95,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1723,visible,388.222,166.578,2.125,314,0.94,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1724,visible,386.69300000000004,165.102,2.125,314,0.92,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1725,visible,385.164,163.626,2.125,314,0.92,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1726,visible,383.635,162.15,2.125,314,0.91,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1727,visible,382.106,160.674,2.125,314,0.91,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1728,visible,380.577,159.19799999999998,2.125,314,0.88,0.61,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1729,visible,375.452,154.249,7.125,314,0.89,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1730,visible,370.327,149.3,7.125,314,0.83,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1731,visible,368.798,147.82399999999998,2.125,314,0.81,0.61,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1732,visible,367.54900000000004,146.105,2.125,324,0.8,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1733,visible,366.963,144.062,2.125,344,0.78,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1734,visible,367.477,142.0,2.125,14,0.77,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1735,visible,368.95300000000003,140.471,2.125,44,0.78,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1736,visible,370.774,139.377,2.125,59,0.8,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1737,visible,372.86,138.972,2.125,79,0.79,0.61,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1738,visible,374.869,139.664,2.125,109,0.81,0.61,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1739,visible,376.87800000000004,140.356,2.125,109,0.8200000000000001,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1740,visible,378.88699999999994,141.048,2.125,109,0.81,0.61,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1741,visible,385.624,143.368,7.125,109,0.83,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1742,visible,392.361,145.688,7.125,109,0.85,0.61,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1743,visible,399.098,148.00799999999998,7.125,109,0.84,0.62,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1744,visible,401.10699999999997,148.7,2.125,109,0.84,0.62,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1745,visible,402.63599999999997,150.17600000000002,2.125,134,0.84,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1746,visible,404.03,151.78,2.125,139,0.86,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1747,visible,404.616,153.82299999999998,2.125,164,0.86,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1748,visible,404.284,155.922,2.125,189,0.85,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1749,visible,403.42,157.863,2.125,204,0.8200000000000001,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1750,visible,396.57099999999997,159.827,7.125,254,0.8,0.62,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1751,visible,389.722,161.791,7.125,254,0.76,0.62,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1752,visible,382.87300000000005,163.755,7.125,254,0.7,0.62,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1753,visible,380.83,164.34099999999998,2.125,254,0.6599999999999999,0.62,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1754,visible,378.787,164.92700000000002,2.125,254,0.65,0.62,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1755,visible,376.744,165.513,2.125,254,0.64,0.62,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1756,visible,369.895,167.477,7.125,254,0.64,0.62,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1757,visible,363.046,169.44099999999997,7.125,254,0.5800000000000001,0.62,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1758,visible,356.19699999999995,171.405,7.125,254,0.55,0.62,False,False,False,True,False,True,True,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1759,visible,354.07199999999995,171.442,2.125,269,0.54,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1760,visible,352.31,170.25400000000002,2.125,304,0.52,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1761,visible,351.548,168.27,2.125,339,0.54,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1762,visible,351.69599999999997,166.15,2.125,4,0.52,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1763,visible,352.726,164.291,2.125,29,0.51,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1764,visible,353.914,162.529,2.125,34,0.52,0.62,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1765,visible,360.02099999999996,158.859,7.125,59,0.54,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1766,visible,366.12800000000004,155.189,7.125,59,0.55,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1767,visible,372.235,151.519,7.125,59,0.5700000000000001,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1768,visible,378.342,147.849,7.125,59,0.5900000000000001,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1769,visible,384.449,144.179,7.125,59,0.62,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1770,visible,390.556,140.509,7.125,59,0.65,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1771,visible,396.663,136.839,7.125,59,0.69,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1772,visible,402.77,133.16899999999998,7.125,59,0.72,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1773,visible,404.591,132.075,2.125,59,0.76,0.62,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1774,visible,406.412,130.981,2.125,59,0.74,0.62,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1775,visible,412.519,127.311,7.125,59,0.74,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1776,visible,418.626,123.641,7.125,59,0.78,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1777,visible,424.733,119.971,7.125,59,0.83,0.62,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1778,visible,430.84,116.301,7.125,59,0.9,0.63,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1779,visible,436.94699999999995,112.631,7.125,59,0.98,0.63,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1780,visible,438.76800000000003,111.537,2.125,59,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1781,visible,439.63199999999995,109.596,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1782,visible,440.496,107.655,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1783,visible,441.36,105.714,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1784,visible,442.224,103.773,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1785,visible,443.088,101.83200000000001,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1786,visible,443.952,99.891,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1787,visible,444.816,97.95,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1788,visible,445.68,96.009,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1789,visible,446.54400000000004,94.068,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1790,visible,447.408,92.12700000000001,2.125,24,1.0,0.63,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1791,visible,448.272,90.186,2.125,24,1.0,0.63,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1792,visible,448.42,88.066,2.125,4,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1793,visible,447.834,86.023,2.125,344,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1794,visible,446.74,84.20200000000001,2.125,329,1.0,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1795,visible,445.64599999999996,82.381,2.125,329,1.0,0.63,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1796,visible,443.995,81.044,2.125,309,1.0,0.63,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1797,visible,441.986,80.352,2.125,289,1.0,0.63,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1798,visible,439.977,79.66,2.125,289,0.99,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1799,visible,437.86400000000003,79.882,2.125,264,0.96,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1800,visible,436.043,80.976,2.125,239,0.96,0.63,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1801,visible,434.70599999999996,82.62700000000001,2.125,219,0.97,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1802,visible,433.369,84.27799999999999,2.125,219,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1803,visible,432.505,86.219,2.125,204,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1804,visible,431.64099999999996,88.16,2.125,204,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1805,visible,430.777,90.101,2.125,204,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1806,visible,430.814,92.226,2.125,179,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1807,visible,431.57599999999996,94.21,2.125,159,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1808,visible,433.105,95.686,2.125,134,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1809,visible,434.634,97.162,2.125,134,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1810,visible,436.64300000000003,97.854,2.125,109,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1811,visible,438.756,97.632,2.125,84,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1812,visible,440.577,96.538,2.125,59,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1813,visible,442.398,95.444,2.125,59,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1814,visible,443.42800000000005,93.585,2.125,29,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1815,visible,443.57599999999996,91.465,2.125,4,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1816,visible,442.644,89.555,2.125,334,1.0,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1817,visible,441.712,87.645,2.125,334,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1818,visible,440.061,86.30799999999999,2.125,309,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1819,visible,437.999,85.794,2.125,284,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1820,visible,435.93699999999995,85.28,2.125,284,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1821,visible,433.851,85.685,2.125,259,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1822,visible,432.13199999999995,86.934,2.125,234,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1823,visible,430.413,88.18299999999999,2.125,234,1.0,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1824,visible,429.38300000000004,90.042,2.125,209,1.0,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1825,visible,429.42,92.167,2.125,179,1.0,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1826,visible,429.457,94.292,2.125,179,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1827,visible,428.42699999999996,96.15100000000001,2.125,209,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1828,visible,426.708,97.4,2.125,234,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1829,visible,424.62199999999996,97.805,2.125,259,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1830,visible,422.56,97.291,2.125,284,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1831,visible,420.70099999999996,96.26100000000001,2.125,299,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1832,visible,418.842,95.23100000000001,2.125,299,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1833,visible,417.44800000000004,93.62700000000001,2.125,319,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1834,visible,416.686,91.64299999999999,2.125,339,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1835,visible,416.464,89.53,2.125,354,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1836,visible,416.24199999999996,87.417,2.125,354,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1837,visible,416.756,85.355,2.125,14,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1838,visible,417.786,83.49600000000001,2.125,29,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1839,visible,419.39,82.102,2.125,49,1.0,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1840,visible,420.994,80.708,2.125,49,1.0,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1841,visible,422.815,79.61399999999999,2.125,59,1.0,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1842,visible,424.901,79.209,2.125,79,1.0,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1843,visible,426.98699999999997,78.804,2.125,79,0.98,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1844,visible,428.591,77.41,2.125,49,0.97,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1845,visible,429.283,75.40100000000001,2.125,19,0.92,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0967-567554e2-599c-47e4-9098-7985c06963c3,1846,visible,429.975,73.392,2.125,19,0.89,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
