pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,facing-1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,copying-1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,874,visible,358.225,156.944,2.125,145,0.86,0.11,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,875,visible,359.444,158.685,2.125,145,0.87,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,876,visible,360.663,160.42600000000002,2.125,145,0.85,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,877,visible,364.75,166.262,7.125,145,0.89,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,878,visible,365.969,168.003,2.125,145,0.86,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,879,visible,367.18800000000005,169.74400000000003,2.125,145,0.86,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,880,visible,368.407,171.485,2.125,145,0.86,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,881,visible,372.494,177.321,7.125,145,0.8200000000000001,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,882,visible,373.713,179.062,2.125,145,0.8200000000000001,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,883,visible,377.8,184.898,7.125,145,0.83,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,884,visible,379.019,186.639,2.125,145,0.8,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,885,visible,383.106,192.475,7.125,145,0.79,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,886,visible,384.325,194.21599999999998,2.125,145,0.73,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,887,visible,388.412,200.05200000000002,7.125,145,0.73,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,888,visible,389.631,201.793,2.125,145,0.6799999999999999,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,889,visible,390.85,203.53400000000002,2.125,145,0.65,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,890,visible,394.93699999999995,209.37,7.125,145,0.62,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,891,visible,396.156,211.111,2.125,145,0.55,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,892,visible,397.375,212.852,2.125,145,0.53,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,893,visible,398.594,214.593,2.125,145,0.51,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,894,visible,399.81300000000005,216.334,2.125,145,0.5,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,895,visible,401.032,218.075,2.125,145,0.45,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,896,visible,402.251,219.81599999999997,2.125,145,0.4300000000000001,0.12,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,897,visible,402.436,221.933,2.125,175,0.44,0.12,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,898,visible,401.217,223.674,2.125,215,0.45,0.12,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,899,visible,399.124,224.043,2.125,260,0.46,0.12,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,900,visible,397.19800000000004,223.145,2.125,295,0.47,0.12,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,901,visible,396.135,221.305,2.125,330,0.48,0.12,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,902,visible,392.57199999999995,215.135,7.125,330,0.5,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,903,visible,391.51,213.295,2.125,330,0.5700000000000001,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,904,visible,387.94699999999995,207.125,7.125,330,0.55,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,905,visible,384.385,200.955,7.125,330,0.61,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,906,visible,380.82199999999995,194.785,7.125,330,0.6699999999999999,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,907,visible,379.76,192.945,2.125,330,0.74,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,908,visible,378.69699999999995,191.105,2.125,330,0.76,0.12,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,909,visible,375.135,184.935,7.125,330,0.73,0.12,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,910,visible,374.07199999999995,183.095,2.125,330,0.78,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,911,visible,370.51,176.925,7.125,330,0.79,0.13,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,912,visible,369.44699999999995,175.085,2.125,330,0.88,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,913,visible,368.385,173.245,2.125,330,0.89,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,914,visible,364.82199999999995,167.075,7.125,330,0.93,0.13,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,915,visible,363.76,165.235,2.125,330,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,916,visible,362.69699999999995,163.395,2.125,330,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,917,visible,361.635,161.555,2.125,330,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,918,visible,360.57199999999995,159.715,2.125,330,1.0,0.13,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,919,visible,359.353,157.974,2.125,325,1.0,0.13,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,920,visible,357.356,157.247,2.125,290,1.0,0.13,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,921,visible,355.30300000000005,157.797,2.125,255,1.0,0.13,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,922,visible,353.25,158.347,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,923,visible,351.19699999999995,158.89700000000002,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,924,visible,349.144,159.447,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,925,visible,347.091,159.997,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,926,visible,345.038,160.547,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,927,visible,338.156,162.391,7.125,255,1.0,0.13,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,928,visible,336.103,162.941,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,929,visible,334.05,163.491,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,930,visible,331.99699999999996,164.041,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,931,visible,329.944,164.59099999999998,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,932,visible,327.89099999999996,165.141,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,933,visible,325.83799999999997,165.69099999999997,2.125,255,1.0,0.13,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,934,visible,323.785,166.24099999999999,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,935,visible,321.732,166.791,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,936,visible,319.67900000000003,167.34099999999998,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,937,visible,317.626,167.891,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,938,visible,315.573,168.44099999999997,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,939,visible,313.52,168.99099999999999,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,940,visible,306.638,170.835,7.125,255,1.0,0.14,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,941,visible,304.585,171.385,2.125,255,1.0,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,942,visible,297.703,173.229,7.125,255,0.98,0.14,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,943,visible,295.65,173.77900000000002,2.125,255,0.87,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,944,visible,293.597,174.329,2.125,255,0.88,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,945,visible,291.54400000000004,174.87900000000002,2.125,255,0.9,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,946,visible,289.491,175.429,2.125,255,0.88,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,947,visible,287.438,175.979,2.125,255,0.89,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,948,visible,285.385,176.52900000000002,2.125,255,0.84,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,949,visible,283.332,177.079,2.125,255,0.84,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,950,visible,281.279,177.62900000000002,2.125,255,0.86,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,951,visible,279.226,178.179,2.125,255,0.83,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,952,visible,277.101,178.179,2.125,270,0.81,0.14,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,953,visible,275.36,176.96,2.125,305,0.83,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,954,visible,273.619,175.74099999999999,2.125,305,0.79,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,955,visible,267.783,171.65400000000002,7.125,305,0.8200000000000001,0.14,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,956,visible,266.04200000000003,170.435,2.125,305,0.76,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,957,visible,260.20599999999996,166.34799999999998,7.125,305,0.74,0.14,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,958,visible,254.37,162.261,7.125,305,0.73,0.14,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,959,visible,252.62900000000002,161.042,2.125,305,0.75,0.14,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,960,visible,251.731,159.116,2.125,335,0.74,0.15,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,961,visible,252.458,157.119,2.125,20,0.76,0.15,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,962,visible,253.185,155.122,2.125,20,0.77,0.15,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,963,visible,255.18200000000002,154.395,2.125,70,0.78,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,964,visible,257.17900000000003,153.668,2.125,70,0.81,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,965,visible,259.176,152.941,2.125,70,0.81,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,966,visible,265.871,150.504,7.125,70,0.8200000000000001,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,967,visible,272.566,148.067,7.125,70,0.89,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,968,visible,279.26099999999997,145.63,7.125,70,0.96,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,969,visible,285.95599999999996,143.19299999999998,7.125,70,1.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,970,visible,287.953,142.466,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,971,visible,289.95,141.739,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,972,visible,291.947,141.012,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,973,visible,293.944,140.285,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,974,visible,295.941,139.558,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,975,visible,297.938,138.83100000000002,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,976,visible,299.935,138.10399999999998,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,977,visible,301.932,137.377,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,978,visible,303.92900000000003,136.65,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,979,visible,305.926,135.923,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,980,visible,307.923,135.196,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,981,visible,309.92,134.469,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,982,visible,311.91700000000003,133.74200000000002,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,983,visible,313.914,133.015,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,984,visible,315.911,132.28799999999998,2.125,70,1.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,985,visible,317.908,131.561,2.125,70,1.0,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,986,visible,319.905,130.834,2.125,70,1.0,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,987,visible,321.902,130.107,2.125,70,1.0,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,988,visible,323.899,129.38,2.125,70,1.0,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,989,visible,325.89599999999996,128.653,2.125,70,1.0,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,990,visible,327.89300000000003,127.926,2.125,70,1.0,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,991,visible,329.89,127.199,2.125,70,0.97,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,992,visible,331.88699999999994,126.47200000000001,2.125,70,0.96,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,993,visible,333.884,125.745,2.125,70,0.94,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,994,visible,335.881,125.01799999999999,2.125,70,0.92,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,995,visible,337.87800000000004,124.291,2.125,70,0.89,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,996,visible,339.875,123.564,2.125,70,0.89,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,997,visible,341.87199999999996,122.837,2.125,70,0.86,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,998,visible,343.5,121.471,2.125,50,0.83,0.16,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,999,visible,344.05,119.41799999999999,2.125,15,0.8200000000000001,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1000,visible,344.6,117.365,2.125,15,0.83,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1001,visible,345.15,115.31200000000001,2.125,15,0.79,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1002,visible,345.7,113.259,2.125,15,0.76,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1003,visible,346.25,111.206,2.125,15,0.74,0.16,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1004,visible,346.8,109.15299999999999,2.125,15,0.7,0.16,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1005,visible,346.431,107.06,2.125,350,0.69,0.16,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1006,visible,345.212,105.319,2.125,325,0.6699999999999999,0.16,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1007,visible,343.709,103.816,2.125,315,0.65,0.16,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1008,visible,342.20599999999996,102.31299999999999,2.125,315,0.65,0.16,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1009,visible,340.366,101.251,2.125,300,0.64,0.16,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1010,visible,333.909,98.24,7.125,295,0.63,0.16,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1011,visible,327.452,95.229,7.125,295,0.5800000000000001,0.16,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1012,visible,325.526,94.331,2.125,295,0.51,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1013,visible,323.6,93.43299999999999,2.125,295,0.5,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1014,visible,321.67400000000004,92.535,2.125,295,0.5,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1015,visible,319.748,91.637,2.125,295,0.5,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1016,visible,317.631,91.45200000000001,2.125,275,0.49,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1017,visible,315.538,91.821,2.125,260,0.48,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1018,visible,313.445,92.19,2.125,260,0.47,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1019,visible,311.392,92.74,2.125,255,0.48,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
1536-09334381-c8dd-4c7d-82ce-d40a59e2514e,1020,visible,310.173,94.48100000000001,2.125,215,0.51,0.17,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
