pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-2953-6e410c79-2094-4548-a009-faf82961733d,facing-2953-6e410c79-2094-4548-a009-faf82961733d,copying-2953-6e410c79-2094-4548-a009-faf82961733d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
2953-6e410c79-2094-4548-a009-faf82961733d,1332,visible,142.622,113.45299999999999,2.125,3,0.99,0.39,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1333,visible,142.733,111.331,2.125,3,1.0,0.39,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1334,visible,143.211,109.26,2.125,13,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1335,visible,144.79,107.838,2.125,48,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1336,visible,146.914,107.764,2.125,88,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1337,visible,148.696,108.921,2.125,123,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1338,visible,149.317,110.95299999999999,2.125,163,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1339,visible,148.66,112.97399999999999,2.125,198,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1340,visible,146.53799999999998,112.863,2.125,273,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1341,visible,144.416,112.75200000000001,2.125,273,1.0,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1342,visible,143.974,110.67299999999999,2.125,348,1.0,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1343,visible,144.972,108.79700000000001,2.125,28,1.0,0.39,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1344,visible,145.97,106.921,2.125,28,1.0,0.39,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1345,visible,148.041,107.399,2.125,103,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1346,visible,149.463,108.978,2.125,138,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1347,visible,149.537,111.102,2.125,178,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1348,visible,148.38,112.884,2.125,213,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1349,visible,147.22299999999998,114.666,2.125,213,1.0,0.4,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1350,visible,145.15200000000002,114.18799999999999,2.125,283,1.0,0.4,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1351,visible,143.873,112.491,2.125,323,1.0,0.4,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1352,visible,142.594,110.794,2.125,323,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1353,visible,143.90200000000002,109.119,2.125,38,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1354,visible,145.934,108.49799999999999,2.125,73,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1355,visible,147.89,109.32799999999999,2.125,113,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1356,visible,149.846,110.15799999999999,2.125,113,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1357,visible,150.642,112.12799999999999,2.125,158,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1358,visible,150.164,114.199,2.125,193,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1359,visible,148.467,115.478,2.125,233,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1360,visible,146.343,115.552,2.125,268,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1361,visible,144.668,114.244,2.125,308,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1362,visible,144.047,112.212,2.125,343,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1363,visible,144.877,110.256,2.125,23,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1364,visible,146.679,109.13,2.125,58,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1365,visible,148.481,108.00399999999999,2.125,58,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1366,visible,150.585,108.3,2.125,98,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1367,visible,152.139,109.749,2.125,133,1.0,0.4,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1368,visible,152.935,111.719,2.125,158,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1369,visible,153.731,113.689,2.125,158,1.0,0.41,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1370,visible,152.901,115.645,2.125,203,1.0,0.41,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1371,visible,152.071,117.601,2.125,203,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1372,visible,150.039,118.22200000000001,2.125,253,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1373,visible,148.083,117.39200000000001,2.125,293,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1374,visible,146.957,115.59,2.125,328,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1375,visible,147.06799999999998,113.46799999999999,2.125,3,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1376,visible,148.376,111.79299999999999,2.125,38,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1377,visible,150.455,111.351,2.125,78,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1378,visible,152.411,112.181,2.125,113,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1379,visible,153.376,114.074,2.125,153,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1380,visible,153.08,116.178,2.125,188,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1381,visible,151.501,117.6,2.125,228,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1382,visible,149.392,117.859,2.125,263,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1383,visible,147.516,116.861,2.125,298,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1384,visible,146.55100000000002,114.96799999999999,2.125,333,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1385,visible,147.029,112.897,2.125,13,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1386,visible,148.608,111.475,2.125,48,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1387,visible,150.732,111.40100000000001,2.125,88,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1388,visible,152.514,112.55799999999999,2.125,123,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1389,visible,153.135,114.59,2.125,163,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1390,visible,152.47799999999998,116.611,2.125,198,1.0,0.41,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1391,visible,150.67600000000002,117.73700000000001,2.125,238,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1392,visible,148.874,118.863,2.125,238,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1393,visible,146.77,118.56700000000001,2.125,278,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1394,visible,145.216,117.118,2.125,313,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1395,visible,144.957,115.009,2.125,353,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1396,visible,145.955,113.133,2.125,28,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1397,visible,147.925,112.337,2.125,68,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1398,visible,150.029,112.633,2.125,98,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1399,visible,151.451,114.212,2.125,138,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1400,visible,151.71,116.321,2.125,173,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1401,visible,150.553,118.103,2.125,213,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1402,visible,148.583,118.899,2.125,248,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1403,visible,146.562,118.242,2.125,288,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1404,visible,145.283,116.545,2.125,323,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1405,visible,145.394,114.42299999999999,2.125,3,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1406,visible,146.702,112.74799999999999,2.125,38,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1407,visible,148.781,112.306,2.125,78,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1408,visible,150.737,113.13600000000001,2.125,113,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1409,visible,151.702,115.029,2.125,153,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1410,visible,151.406,117.133,2.125,188,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1411,visible,149.827,118.555,2.125,228,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1412,visible,147.718,118.814,2.125,263,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1413,visible,145.936,117.65700000000001,2.125,303,1.0,0.42,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1414,visible,145.14,115.68700000000001,2.125,338,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1415,visible,145.797,113.666,2.125,18,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1416,visible,147.494,112.387,2.125,53,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1417,visible,149.616,112.49799999999999,2.125,93,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1418,visible,151.291,113.806,2.125,128,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1419,visible,151.912,115.838,2.125,163,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1420,visible,151.80100000000002,117.96,2.125,183,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1421,visible,150.644,119.742,2.125,213,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1422,visible,148.842,120.868,2.125,238,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1423,visible,146.81,121.48899999999999,2.125,253,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1424,visible,144.70600000000002,121.193,2.125,278,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1425,visible,143.284,119.61399999999999,2.125,318,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1426,visible,143.025,117.505,2.125,353,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1427,visible,144.023,115.62899999999999,2.125,28,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1428,visible,145.916,114.664,2.125,63,1.0,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1429,visible,147.987,115.14200000000001,2.125,103,0.94,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1430,visible,149.409,116.721,2.125,138,0.92,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1431,visible,149.483,118.845,2.125,178,0.89,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1432,visible,148.326,120.62700000000001,2.125,213,0.93,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1433,visible,146.29399999999998,121.24799999999999,2.125,253,0.96,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1434,visible,144.273,120.59100000000001,2.125,288,0.91,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1435,visible,143.14700000000002,118.789,2.125,328,0.97,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1436,visible,143.25799999999998,116.667,2.125,3,0.91,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1437,visible,144.707,115.113,2.125,43,0.94,0.43,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1438,visible,146.786,114.671,2.125,78,0.92,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1439,visible,148.662,115.669,2.125,118,0.87,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1440,visible,149.627,117.56200000000001,2.125,153,0.86,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1441,visible,149.149,119.633,2.125,193,0.88,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1442,visible,147.57,121.055,2.125,228,0.86,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1443,visible,145.446,121.12899999999999,2.125,268,0.87,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1444,visible,143.664,119.97200000000001,2.125,303,0.85,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1445,visible,143.043,117.94,2.125,343,0.8200000000000001,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1446,visible,143.52100000000002,115.869,2.125,13,0.74,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1447,visible,145.218,114.59,2.125,53,0.6799999999999999,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1448,visible,147.342,114.516,2.125,88,0.71,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1449,visible,149.218,115.514,2.125,118,0.74,0.44,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1450,visible,151.094,116.512,2.125,118,0.8,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1451,visible,152.97,117.51,2.125,118,0.83,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1452,visible,154.846,118.508,2.125,118,0.83,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1453,visible,156.722,119.506,2.125,118,0.83,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1454,visible,158.59799999999998,120.50399999999999,2.125,118,0.79,0.44,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1455,visible,160.02,122.083,2.125,138,0.76,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1456,visible,160.279,124.19200000000001,2.125,173,0.76,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1457,visible,159.122,125.97399999999999,2.125,213,0.79,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1458,visible,157.15200000000002,126.77,2.125,248,0.83,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1459,visible,155.131,126.113,2.125,288,0.8200000000000001,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1460,visible,153.852,124.416,2.125,323,0.87,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1461,visible,153.963,122.294,2.125,3,0.86,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1462,visible,155.27100000000002,120.619,2.125,38,0.79,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1463,visible,157.35,120.177,2.125,78,0.81,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1464,visible,159.306,121.007,2.125,113,0.8,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1465,visible,160.27100000000002,122.9,2.125,153,0.84,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1466,visible,159.975,125.00399999999999,2.125,188,0.87,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1467,visible,158.39600000000002,126.426,2.125,228,0.89,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1468,visible,156.287,126.685,2.125,263,0.9,0.45,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1469,visible,154.178,126.944,2.125,263,0.99,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1470,visible,152.069,127.20299999999999,2.125,263,0.92,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1471,visible,149.96,127.462,2.125,263,0.89,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1472,visible,147.851,127.721,2.125,263,0.9,0.45,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1473,visible,145.72899999999998,127.61,2.125,273,0.84,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1474,visible,143.947,126.45299999999999,2.125,303,0.84,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1475,visible,143.326,124.421,2.125,343,0.8200000000000001,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1476,visible,143.983,122.4,2.125,18,0.83,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1477,visible,145.785,121.274,2.125,58,0.88,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1478,visible,147.907,121.385,2.125,93,0.92,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1479,visible,149.461,122.834,2.125,133,0.95,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1480,visible,149.903,124.913,2.125,168,0.97,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1481,visible,149.07299999999998,126.869,2.125,203,0.97,0.45,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1482,visible,148.243,128.825,2.125,203,0.95,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1483,visible,147.41299999999998,130.781,2.125,203,0.93,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
2953-6e410c79-2094-4548-a009-faf82961733d,1484,visible,146.583,132.737,2.125,203,0.97,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
