pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-7913-8125501c-a568-487d-94b5-09e48bfbc88d,facing-7913-8125501c-a568-487d-94b5-09e48bfbc88d,copying-7913-8125501c-a568-487d-94b5-09e48bfbc88d,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1309,visible,68.527,170.49200000000002,7.125,310,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1310,visible,63.946999999999996,165.03400000000002,7.125,320,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1311,visible,61.51,158.339,7.125,340,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1312,visible,63.354,151.457,7.125,15,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1313,visible,67.934,145.999,7.125,40,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1314,visible,74.816,144.155,7.125,75,0.99,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1315,visible,81.69800000000001,142.311,7.125,75,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1316,visible,88.155,145.322,7.125,115,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1317,visible,90.59200000000001,152.017,7.125,160,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1318,visible,93.029,158.71200000000002,7.125,160,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1319,visible,92.40799999999999,165.81,7.125,185,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1320,visible,88.846,171.98,7.125,210,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1321,visible,82.676,175.542,7.125,240,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1322,visible,75.578,176.16299999999998,7.125,265,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1323,visible,68.48,175.542,7.125,275,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1324,visible,61.598,173.69799999999998,7.125,285,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1325,visible,56.14,169.118,7.125,310,1.0,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1326,visible,53.129,162.661,7.125,335,0.99,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1327,visible,53.129,155.536,7.125,0,0.94,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1328,visible,53.129,148.411,7.125,0,0.89,0.93,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1329,visible,56.691,142.241,7.125,30,0.86,0.94,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1330,visible,62.527,138.154,7.125,55,0.84,0.94,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1331,visible,69.625,137.533,7.125,85,0.85,0.94,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1332,visible,76.75,137.533,7.125,90,0.89,0.94,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1333,visible,83.20700000000001,140.54399999999998,7.125,115,0.92,0.94,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1334,visible,87.294,146.38,7.125,145,0.95,0.94,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1335,visible,88.531,153.39700000000002,7.125,170,1.0,0.94,False,False,False,True,False,False,True,False,False,,False,True,True,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1336,visible,88.531,155.52200000000002,2.125,180,1.0,0.94,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1337,visible,88.531,157.64700000000002,2.125,180,1.0,0.94,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1338,visible,88.531,159.77200000000002,2.125,180,1.0,0.94,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1339,visible,88.531,161.89700000000002,2.125,180,1.0,0.94,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1340,visible,88.531,164.02200000000002,2.125,180,1.0,0.94,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1341,visible,88.531,166.14700000000002,2.125,180,1.0,0.94,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1342,visible,87.31200000000001,167.888,2.125,215,1.0,0.94,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1343,visible,86.09299999999999,169.62900000000002,2.125,215,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1344,visible,84.167,170.52700000000002,2.125,245,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1345,visible,82.05,170.342,2.125,275,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1346,visible,80.309,169.123,2.125,305,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1347,visible,78.806,167.62,2.125,315,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1348,visible,78.079,165.623,2.125,340,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1349,visible,78.44800000000001,163.53,2.125,10,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1350,visible,79.814,161.90200000000002,2.125,40,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1351,visible,81.811,161.175,2.125,70,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1352,visible,83.928,160.99,2.125,85,1.0,0.94,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1353,visible,85.98100000000001,161.54,2.125,105,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1354,visible,87.609,162.906,2.125,130,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1355,visible,88.15899999999999,164.959,2.125,165,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1356,visible,87.609,167.012,2.125,195,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1357,visible,86.711,168.938,2.125,205,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1358,visible,85.648,170.778,2.125,210,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1359,visible,83.72200000000001,171.676,2.125,245,1.0,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1360,visible,81.725,172.403,2.125,250,0.98,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1361,visible,79.632,172.03400000000002,2.125,280,0.95,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1362,visible,78.00399999999999,170.668,2.125,310,0.93,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1363,visible,77.277,168.671,2.125,340,0.9,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1364,visible,76.55,166.674,2.125,340,0.89,0.95,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1365,visible,77.1,164.62099999999998,2.125,15,0.89,0.95,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1366,visible,77.65,162.56799999999998,2.125,15,0.88,0.95,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1367,visible,78.2,160.515,2.125,15,0.88,0.95,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1368,visible,78.75,158.46200000000002,2.125,15,0.88,0.95,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1369,visible,79.3,156.409,2.125,15,0.87,0.95,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1370,visible,80.928,155.043,2.125,50,0.86,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1371,visible,83.045,154.858,2.125,85,0.87,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1372,visible,85.13799999999999,155.227,2.125,100,0.89,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1373,visible,87.064,156.125,2.125,115,0.89,0.95,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1374,visible,88.99,157.023,2.125,115,0.91,0.95,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1375,visible,90.209,158.764,2.125,145,0.92,0.95,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1376,visible,89.84,160.857,2.125,190,0.91,0.95,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1377,visible,89.471,162.95,2.125,190,0.9,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1378,visible,87.84299999999999,164.31599999999997,2.125,230,0.9,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1379,visible,85.726,164.50099999999998,2.125,265,0.88,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1380,visible,83.633,164.132,2.125,280,0.87,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1381,visible,81.793,163.07,2.125,300,0.85,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1382,visible,79.953,162.007,2.125,300,0.8200000000000001,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1383,visible,78.113,160.945,2.125,300,0.79,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1384,visible,77.38600000000001,158.94799999999998,2.125,340,0.77,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1385,visible,77.017,156.855,2.125,350,0.75,0.96,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1386,visible,76.648,154.762,2.125,350,0.74,0.96,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1387,visible,76.279,152.66899999999998,2.125,350,0.73,0.96,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1388,visible,75.91,150.576,2.125,350,0.71,0.96,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1389,visible,75.541,148.483,2.125,350,0.71,0.96,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1390,visible,75.172,146.39,2.125,350,0.7,0.96,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1391,visible,74.803,144.297,2.125,350,0.69,0.96,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1392,visible,74.253,142.244,2.125,345,0.6799999999999999,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1393,visible,72.512,141.025,2.125,305,0.6599999999999999,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1394,visible,70.515,140.298,2.125,290,0.6699999999999999,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1395,visible,68.518,139.571,2.125,290,0.65,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1396,visible,66.393,139.571,2.125,270,0.6599999999999999,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1397,visible,64.3,139.94,2.125,260,0.64,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1398,visible,62.373999999999995,139.042,2.125,295,0.65,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1399,visible,61.312,137.202,2.125,330,0.65,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1400,visible,61.497,135.085,2.125,5,0.63,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1401,visible,63.0,133.582,2.125,45,0.62,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1402,visible,65.117,133.39700000000002,2.125,85,0.62,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1403,visible,66.858,134.616,2.125,125,0.61,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1404,visible,68.59899999999999,135.835,2.125,125,0.62,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1405,visible,69.149,137.888,2.125,165,0.62,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1406,visible,70.515,139.516,2.125,140,0.6,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1407,visible,72.512,140.243,2.125,110,0.6,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1408,visible,74.509,140.97,2.125,110,0.61,0.96,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1409,visible,76.435,140.072,2.125,65,0.5900000000000001,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1410,visible,78.488,139.52200000000002,2.125,75,0.5800000000000001,0.96,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1411,visible,80.485,140.249,2.125,110,0.56,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1412,visible,82.226,141.468,2.125,125,0.55,0.97,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1413,visible,84.152,142.366,2.125,115,0.55,0.97,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1414,visible,85.51799999999999,143.994,2.125,140,0.55,0.97,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1415,visible,87.146,145.36,2.125,130,0.56,0.97,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1416,visible,88.774,146.726,2.125,130,0.56,0.97,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1417,visible,90.402,148.092,2.125,130,0.5700000000000001,0.97,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1418,visible,92.455,148.642,2.125,105,0.5700000000000001,0.97,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1419,visible,94.508,149.192,2.125,105,0.5700000000000001,0.97,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1420,visible,96.561,149.74200000000002,2.125,105,0.5900000000000001,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1421,visible,98.61399999999999,150.292,2.125,105,0.6,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1422,visible,100.667,150.842,2.125,105,0.5900000000000001,0.97,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1423,visible,102.295,152.208,2.125,130,0.5900000000000001,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1424,visible,104.221,153.106,2.125,115,0.5900000000000001,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1425,visible,106.338,153.291,2.125,95,0.6,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1426,visible,108.264,154.189,2.125,115,0.62,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1427,visible,110.35700000000001,154.558,2.125,100,0.61,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1428,visible,112.197,155.62,2.125,120,0.62,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1429,visible,114.314,155.805,2.125,95,0.63,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1430,visible,116.24,156.703,2.125,115,0.62,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1431,visible,118.08,157.766,2.125,120,0.61,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1432,visible,120.133,158.316,2.125,105,0.62,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1433,visible,122.059,159.214,2.125,115,0.63,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1434,visible,124.176,159.399,2.125,95,0.63,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1435,visible,126.17299999999999,160.126,2.125,110,0.64,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1436,visible,128.17,160.85299999999998,2.125,110,0.63,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1437,visible,130.01,161.916,2.125,120,0.63,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1438,visible,132.127,161.731,2.125,85,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1439,visible,134.124,161.004,2.125,70,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1440,visible,136.121,160.27700000000002,2.125,70,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1441,visible,138.118,159.55,2.125,70,0.6699999999999999,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1442,visible,140.235,159.735,2.125,95,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1443,visible,142.232,159.00799999999998,2.125,70,0.6699999999999999,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1444,visible,144.349,158.82299999999998,2.125,85,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1445,visible,146.189,157.761,2.125,60,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1446,visible,148.24200000000002,157.211,2.125,75,0.6599999999999999,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1447,visible,150.082,156.149,2.125,60,0.65,0.97,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1448,visible,152.00799999999998,155.251,2.125,65,0.6599999999999999,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1449,visible,153.934,154.35299999999998,2.125,65,0.65,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1450,visible,155.3,152.725,2.125,40,0.65,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1451,visible,157.226,151.827,2.125,65,0.65,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1452,visible,159.351,151.827,2.125,90,0.63,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1453,visible,161.092,150.608,2.125,55,0.64,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1454,visible,162.833,149.389,2.125,55,0.6599999999999999,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1455,visible,164.886,148.839,2.125,75,0.65,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
7913-8125501c-a568-487d-94b5-09e48bfbc88d,1456,visible,166.627,147.62,2.125,55,0.65,0.98,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
