pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0713-21b477b6-eb04-4358-af3a-8798e9612d6a,facing-0713-21b477b6-eb04-4358-af3a-8798e9612d6a,copying-0713-21b477b6-eb04-4358-af3a-8798e9612d6a,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1199,visible,322.232,181.02,2.125,155,0.34,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1200,visible,323.13,182.946,2.125,155,0.31999999999999995,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1201,visible,324.028,184.872,2.125,155,0.31999999999999995,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1202,visible,324.926,186.798,2.125,155,0.31999999999999995,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1203,visible,325.824,188.72400000000002,2.125,155,0.34,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1204,visible,326.009,190.84099999999998,2.125,175,0.36,0.48,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1205,visible,325.824,192.958,2.125,185,0.38,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1206,visible,325.639,195.075,2.125,185,0.37,0.48,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1207,visible,325.454,197.192,2.125,185,0.4,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1208,visible,325.269,199.30900000000003,2.125,185,0.42,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1209,visible,325.084,201.426,2.125,185,0.42,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1210,visible,324.899,203.543,2.125,185,0.4,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1211,visible,324.53,205.636,2.125,190,0.38,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1212,visible,322.789,206.855,2.125,235,0.35,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1213,visible,321.048,208.074,2.125,235,0.31000000000000005,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1214,visible,319.307,209.293,2.125,235,0.29000000000000004,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1215,visible,317.566,210.512,2.125,235,0.30000000000000004,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1216,visible,315.825,211.731,2.125,235,0.28,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1217,visible,314.084,212.95,2.125,235,0.25,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1218,visible,312.343,214.169,2.125,235,0.30000000000000004,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1219,visible,310.60200000000003,215.388,2.125,235,0.31999999999999995,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1220,visible,308.861,216.607,2.125,235,0.35,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1221,visible,307.12,217.826,2.125,235,0.37,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1222,visible,305.379,219.045,2.125,235,0.37,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1223,visible,303.638,220.264,2.125,235,0.42,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1224,visible,301.712,221.162,2.125,245,0.4,0.48,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1225,visible,299.619,220.793,2.125,280,0.41,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1226,visible,297.526,220.424,2.125,280,0.46,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1227,visible,295.433,220.055,2.125,280,0.49,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1228,visible,293.34,219.68599999999998,2.125,280,0.53,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1229,visible,291.247,219.317,2.125,280,0.56,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1230,visible,289.154,218.94799999999998,2.125,280,0.5700000000000001,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1231,visible,287.061,218.579,2.125,280,0.62,0.48,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1232,visible,284.968,218.21,2.125,280,0.61,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1233,visible,282.875,217.84099999999998,2.125,280,0.63,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1234,visible,280.782,217.472,2.125,280,0.65,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1235,visible,278.689,217.10299999999998,2.125,280,0.6599999999999999,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1236,visible,276.596,216.734,2.125,280,0.6799999999999999,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1237,visible,274.503,216.365,2.125,280,0.69,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1238,visible,272.41,215.99599999999998,2.125,280,0.71,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1239,visible,270.317,215.627,2.125,280,0.76,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1240,visible,268.224,215.25799999999998,2.125,280,0.81,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1241,visible,266.131,214.889,2.125,280,0.8200000000000001,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1242,visible,264.038,214.52,2.125,280,0.88,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1243,visible,261.945,214.15099999999998,2.125,280,0.89,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1244,visible,259.85200000000003,213.782,2.125,280,0.94,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1245,visible,257.759,213.41299999999998,2.125,280,0.91,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1246,visible,255.666,213.044,2.125,280,0.9,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1247,visible,253.57299999999998,212.675,2.125,280,0.91,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1248,visible,251.48,212.30599999999998,2.125,280,0.88,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1249,visible,249.387,211.937,2.125,280,0.92,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1250,visible,248.325,210.097,2.125,330,0.92,0.49,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1251,visible,247.262,208.257,2.125,330,0.98,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1252,visible,246.2,206.417,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1253,visible,245.137,204.577,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1254,visible,244.075,202.737,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1255,visible,243.012,200.89700000000002,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1256,visible,241.95,199.05700000000002,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1257,visible,240.887,197.217,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1258,visible,239.825,195.377,2.125,330,1.0,0.49,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1259,visible,238.762,193.537,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1260,visible,237.7,191.697,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1261,visible,236.637,189.857,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1262,visible,235.575,188.017,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1263,visible,234.512,186.17700000000002,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1264,visible,233.45,184.33700000000002,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1265,visible,232.387,182.497,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1266,visible,231.325,180.657,2.125,330,1.0,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1267,visible,232.22299999999998,178.731,2.125,25,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1268,visible,233.12099999999998,176.805,2.125,25,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1269,visible,234.487,175.17700000000002,2.125,40,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1270,visible,236.604,174.99200000000002,2.125,85,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1271,visible,238.72099999999998,174.80700000000002,2.125,85,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1272,visible,240.838,174.622,2.125,85,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1273,visible,242.05700000000002,176.363,2.125,145,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1274,visible,243.27599999999998,178.104,2.125,145,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1275,visible,244.495,179.845,2.125,145,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1276,visible,244.31,181.96200000000002,2.125,185,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1277,visible,243.76,184.015,2.125,195,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1278,visible,243.21,186.06799999999998,2.125,195,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1279,visible,242.312,187.99400000000003,2.125,205,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1280,visible,240.472,189.05599999999998,2.125,240,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1281,visible,238.475,189.783,2.125,250,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1282,visible,236.47799999999998,190.51,2.125,250,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1283,visible,234.361,190.695,2.125,265,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1284,visible,232.521,189.632,2.125,300,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1285,visible,230.78,188.41299999999998,2.125,305,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1286,visible,229.03900000000002,187.19400000000002,2.125,305,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1287,visible,228.141,185.268,2.125,335,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1288,visible,227.956,183.15099999999998,2.125,355,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1289,visible,227.771,181.03400000000002,2.125,355,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1290,visible,227.58599999999998,178.917,2.125,355,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1291,visible,228.649,177.077,2.125,30,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1292,visible,230.015,175.449,2.125,40,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1293,visible,231.38099999999997,173.821,2.125,40,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1294,visible,233.30700000000002,172.923,2.125,65,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1295,visible,235.424,173.108,2.125,95,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1296,visible,237.541,173.293,2.125,95,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1297,visible,239.658,173.47799999999998,2.125,95,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1298,visible,241.498,174.541,2.125,120,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1299,visible,242.864,176.169,2.125,140,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1300,visible,244.23,177.797,2.125,140,1.0,0.51,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1301,visible,245.59599999999998,179.425,2.125,140,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1302,visible,246.65900000000002,181.265,2.125,150,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1303,visible,246.29,183.358,2.125,190,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1304,visible,245.392,185.28400000000002,2.125,205,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1305,visible,244.49400000000003,187.21,2.125,205,1.0,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1306,visible,243.59599999999998,189.136,2.125,205,1.0,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1307,visible,241.67,190.03400000000002,2.125,245,0.96,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1308,visible,239.577,190.403,2.125,260,0.92,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1309,visible,237.484,190.77200000000002,2.125,260,0.93,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1310,visible,235.391,191.141,2.125,260,0.84,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1311,visible,233.551,190.078,2.125,300,0.8,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1312,visible,231.923,188.71200000000002,2.125,310,0.77,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1313,visible,230.295,187.34599999999998,2.125,310,0.78,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1314,visible,228.667,185.98,2.125,310,0.81,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1315,visible,227.03900000000002,184.614,2.125,310,0.8200000000000001,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1316,visible,225.41099999999997,183.248,2.125,310,0.8,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1317,visible,224.045,181.62,2.125,320,0.8,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1318,visible,222.679,179.99200000000002,2.125,320,0.78,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1319,visible,223.898,178.25099999999998,2.125,35,0.78,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1320,visible,225.951,177.701,2.125,75,0.8,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1321,visible,228.076,177.701,2.125,90,0.8200000000000001,0.52,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1322,visible,230.201,177.701,2.125,90,0.83,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1323,visible,232.326,177.701,2.125,90,0.8,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1324,visible,234.451,177.701,2.125,90,0.75,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1325,visible,236.576,177.701,2.125,90,0.78,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1326,visible,238.701,177.701,2.125,90,0.79,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1327,visible,240.826,177.701,2.125,90,0.84,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1328,visible,242.951,177.701,2.125,90,0.87,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1329,visible,245.076,177.701,2.125,90,0.89,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1330,visible,247.201,177.701,2.125,90,0.92,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1331,visible,249.326,177.701,2.125,90,0.9,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1332,visible,251.451,177.701,2.125,90,0.95,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1333,visible,253.544,178.07,2.125,100,0.92,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1334,visible,254.763,179.81099999999998,2.125,145,0.98,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1335,visible,255.982,181.55200000000002,2.125,145,0.94,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1336,visible,257.20099999999996,183.293,2.125,145,0.9,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1337,visible,258.42,185.03400000000002,2.125,145,0.91,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1338,visible,259.639,186.775,2.125,145,0.91,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1339,visible,260.858,188.516,2.125,145,0.87,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1340,visible,262.077,190.257,2.125,145,0.88,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1341,visible,263.296,191.998,2.125,145,0.85,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1342,visible,264.515,193.739,2.125,145,0.85,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1343,visible,264.884,195.832,2.125,170,0.8200000000000001,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1344,visible,264.334,197.885,2.125,195,0.79,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0713-21b477b6-eb04-4358-af3a-8798e9612d6a,1345,visible,263.784,199.938,2.125,195,0.79,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
