pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-3693-466a60d6-e5e5-49da-9a27-9a4920d59028,facing-3693-466a60d6-e5e5-49da-9a27-9a4920d59028,copying-3693-466a60d6-e5e5-49da-9a27-9a4920d59028,nearby-0022-0b9569c2-36e5-455c-baf6-21babc31b132,facing-0022-0b9569c2-36e5-455c-baf6-21babc31b132,copying-0022-0b9569c2-36e5-455c-baf6-21babc31b132,nearby-4341-ac5aedaa-d234-4574-b90f-2495d7207a39,facing-4341-ac5aedaa-d234-4574-b90f-2495d7207a39,copying-4341-ac5aedaa-d234-4574-b90f-2495d7207a39,nearby-6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,facing-6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,copying-6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,nearby-0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,facing-0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,copying-0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2149,visible,128.17700000000002,124.446,2.125,135,0.30000000000000004,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,235.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2150,visible,129.68,125.949,2.125,135,0.26,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,236.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2151,visible,131.183,127.45200000000001,2.125,135,0.21,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,237.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2152,visible,132.686,128.955,2.125,135,0.07999999999999996,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,238.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2153,visible,134.05200000000002,130.583,2.125,140,0.0,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,239.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2154,visible,133.86700000000002,132.7,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,240.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2155,visible,133.68200000000002,134.817,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,241.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2156,visible,133.497,136.934,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,242.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2157,visible,133.312,139.05100000000002,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,243.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2158,visible,133.127,141.168,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,244.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2159,visible,132.942,143.285,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,245.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2160,visible,132.757,145.40200000000002,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,246.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2161,visible,132.572,147.519,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,247.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2162,visible,132.387,149.636,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,248.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2163,visible,132.202,151.753,2.125,185,0.06999999999999995,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,249.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2164,visible,132.017,153.87,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,250.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2165,visible,131.832,155.987,2.125,185,0.0,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,251.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2166,visible,131.64700000000002,158.10399999999998,2.125,185,0.06999999999999995,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,252.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2167,visible,131.46200000000002,160.221,2.125,185,0.13,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,253.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2168,visible,131.27700000000002,162.338,2.125,185,0.18999999999999995,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,254.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2169,visible,130.656,169.43599999999998,7.125,185,0.23,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,255.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2170,visible,130.035,176.53400000000002,7.125,185,0.23,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,256.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2171,visible,129.85,178.65099999999998,2.125,185,0.27,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,257.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2172,visible,129.665,180.768,2.125,185,0.31999999999999995,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,258.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2173,visible,129.48,182.885,2.125,185,0.21,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,259.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2174,visible,129.849,184.97799999999998,2.125,170,0.13,1.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,260.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2175,visible,134.887,190.016,7.125,135,0.09999999999999998,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,261.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2176,visible,137.004,190.201,2.125,95,0.05000000000000005,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,262.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2177,visible,138.632,188.835,2.125,50,0.020000000000000014,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,263.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2178,visible,140.26,187.46900000000002,2.125,50,0.010000000000000007,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,264.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2179,visible,141.888,186.10299999999998,2.125,50,0.030000000000000027,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,265.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2180,visible,143.516,184.737,2.125,50,0.040000000000000036,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,266.0,False,False,False,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2181,visible,148.974,180.157,7.125,50,0.040000000000000036,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,267.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2182,visible,154.43200000000002,175.577,7.125,50,0.17000000000000004,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,268.0,True,False,True,copying,True,True,0.9875
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2183,visible,159.89,170.997,7.125,50,0.25,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,269.0,True,False,True,copying,True,True,0.965
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2184,visible,165.34799999999998,166.417,7.125,50,0.33,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,270.0,True,False,True,copying,True,True,0.965
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2185,visible,170.80599999999998,161.83700000000002,7.125,50,0.38,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,271.0,True,False,True,copying,True,True,0.99
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2186,visible,176.264,157.257,7.125,50,0.47,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,272.0,True,False,True,copying,True,True,0.995
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2187,visible,181.722,152.67700000000002,7.125,50,0.5,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,273.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2188,visible,188.417,150.24,7.125,70,0.54,1.19,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,274.0,False,False,True,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2189,visible,195.299,152.084,7.125,105,0.4300000000000001,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,275.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2190,visible,202.18099999999998,153.928,7.125,105,0.52,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,276.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2191,visible,209.063,155.77200000000002,7.125,105,0.39,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,277.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2192,visible,215.945,157.616,7.125,105,0.34,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,278.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2193,visible,222.827,159.46,7.125,105,0.13,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,279.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2194,visible,229.709,161.304,7.125,105,0.07999999999999996,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,280.0,True,False,True,copying,True,True,0.985
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2195,visible,236.59099999999998,163.148,7.125,105,0.05000000000000005,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,281.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2196,visible,243.47299999999998,164.99200000000002,7.125,105,0.07999999999999996,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,282.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2197,visible,250.355,166.83599999999998,7.125,105,0.15000000000000002,1.19,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,283.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2198,visible,255.393,161.798,7.125,45,0.21,1.19,False,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,284.0,True,False,True,copying,True,True,0.9899999999999999
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2199,visible,260.431,156.76,7.125,45,0.41,1.19,False,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,285.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2200,visible,265.469,151.722,7.125,45,0.5900000000000001,1.19,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,286.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2201,visible,270.507,146.684,7.125,45,0.83,1.19,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,287.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2202,visible,275.545,141.64600000000002,7.125,45,1.0,1.19,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,288.0,True,False,True,copying,True,True,0.9966666666666667
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2203,visible,280.58299999999997,136.608,7.125,45,1.0,1.19,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True,289.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2204,visible,285.621,131.57,7.125,45,1.0,1.19,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,290.0,True,False,True,copying,True,True,1.0
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2205,visible,292.503,129.726,7.125,75,1.0,1.19,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,291.0,False,False,True,exploring,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2206,visible,299.385,127.882,7.125,75,1.0,1.19,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,292.0,False,True,True,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2207,visible,301.311,128.78,2.125,115,1.0,1.19,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2208,visible,302.373,130.62,2.125,150,1.0,1.19,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2209,visible,302.004,132.713,2.125,190,1.0,1.19,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2210,visible,300.376,134.079,2.125,230,1.0,1.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2211,visible,298.259,134.264,2.125,265,1.0,1.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2212,visible,296.518,133.045,2.125,305,1.0,1.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2213,visible,295.791,131.048,2.125,340,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2214,visible,296.518,129.05100000000002,2.125,20,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2215,visible,298.259,127.83200000000001,2.125,55,1.0,1.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2216,visible,300.376,128.017,2.125,95,1.0,1.2,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2217,visible,302.004,129.38299999999998,2.125,130,1.0,1.2,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2218,visible,302.373,131.476,2.125,170,1.0,1.2,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2219,visible,301.475,133.40200000000002,2.125,205,1.0,1.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2220,visible,299.54900000000004,134.3,2.125,245,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2221,visible,297.45599999999996,133.931,2.125,280,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2222,visible,296.09,132.303,2.125,320,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2223,visible,294.724,130.675,2.125,320,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2224,visible,295.943,128.934,2.125,35,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2225,visible,297.996,128.384,2.125,75,1.0,1.2,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2226,visible,299.993,129.111,2.125,110,1.0,1.2,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2227,visible,301.055,130.951,2.125,150,1.0,1.2,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2228,visible,300.87,133.06799999999998,2.125,185,1.0,1.2,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2229,visible,299.367,134.571,2.125,225,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2230,visible,297.274,134.94,2.125,260,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2231,visible,295.434,133.877,2.125,300,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2232,visible,294.536,131.951,2.125,335,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2233,visible,295.086,129.898,2.125,15,1.0,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2234,visible,296.714,128.532,2.125,50,1.0,1.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2235,visible,298.839,128.532,2.125,90,1.0,1.2,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2236,visible,300.58,129.751,2.125,125,1.0,1.21,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2237,visible,301.13,131.804,2.125,165,1.0,1.21,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2238,visible,300.403,133.80100000000002,2.125,200,1.0,1.21,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2239,visible,298.563,134.863,2.125,240,1.0,1.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2240,visible,296.44599999999997,134.678,2.125,275,1.0,1.21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2241,visible,294.943,133.175,2.125,315,1.0,1.21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2242,visible,294.574,131.082,2.125,350,1.0,1.21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2243,visible,295.637,129.24200000000002,2.125,30,1.0,1.21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2244,visible,297.563,128.344,2.125,65,1.0,1.21,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2245,visible,299.616,128.894,2.125,105,1.0,1.21,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2246,visible,300.982,130.52200000000002,2.125,140,1.0,1.21,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2247,visible,300.982,132.64700000000002,2.125,180,1.0,1.21,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2248,visible,299.763,134.388,2.125,215,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2249,visible,297.71,134.938,2.125,255,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2250,visible,295.71299999999997,134.211,2.125,290,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2251,visible,294.651,132.371,2.125,330,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2252,visible,295.02,130.278,2.125,10,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2253,visible,295.389,128.185,2.125,10,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2254,visible,297.506,128.0,2.125,85,1.0,1.21,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2255,visible,299.623,127.815,2.125,85,1.0,1.21,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2256,visible,300.35,129.812,2.125,160,1.0,1.21,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2257,visible,299.8,131.865,2.125,195,1.0,1.21,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
3693-466a60d6-e5e5-49da-9a27-9a4920d59028,2258,visible,298.059,133.084,2.125,235,1.0,1.21,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
