pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,facing-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,copying-0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1531,visible,324.652,179.368,2.125,226,0.54,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1532,visible,323.123,180.84400000000002,2.125,226,0.37,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1533,visible,321.594,182.32,2.125,226,0.31999999999999995,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1534,visible,320.065,183.796,2.125,226,0.33,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1535,visible,318.536,185.27200000000002,2.125,226,0.37,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1536,visible,317.007,186.748,2.125,226,0.37,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1537,visible,315.478,188.22400000000002,2.125,226,0.37,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1538,visible,313.949,189.7,2.125,226,0.33,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1539,visible,312.42,191.176,2.125,226,0.31999999999999995,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1540,visible,310.89099999999996,192.65200000000002,2.125,226,0.18999999999999995,0.44,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1541,visible,309.959,194.562,2.125,206,0.23,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1542,visible,310.291,196.66099999999997,2.125,171,0.06000000000000005,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1543,visible,311.895,198.055,2.125,131,0.05000000000000005,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1544,visible,313.879,198.817,2.125,111,0.0,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1545,visible,315.965,199.222,2.125,101,0.0,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1546,visible,317.824,198.192,2.125,61,0.0,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1547,visible,318.586,196.208,2.125,21,0.0,0.44,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1548,visible,318.438,194.088,2.125,356,0.0,0.44,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1549,visible,318.29,191.968,2.125,356,0.0,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1550,visible,318.142,189.84799999999998,2.125,356,0.0,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1551,visible,317.994,187.72799999999998,2.125,356,0.0,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1552,visible,317.846,185.608,2.125,356,0.0,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1553,visible,316.658,183.84599999999998,2.125,326,0.0,0.44,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1554,visible,315.47,182.084,2.125,326,0.0,0.44,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1555,visible,313.357,181.862,2.125,276,0.07999999999999996,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1556,visible,311.244,181.64,2.125,276,0.06000000000000005,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1557,visible,309.131,181.418,2.125,276,0.06999999999999995,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1558,visible,307.018,181.196,2.125,276,0.22,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1559,visible,304.905,180.97400000000002,2.125,276,0.21,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1560,visible,302.921,180.21200000000002,2.125,291,0.31999999999999995,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1561,visible,300.937,179.45,2.125,291,0.4,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1562,visible,298.953,178.688,2.125,291,0.48,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1563,visible,296.969,177.926,2.125,291,0.5,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1564,visible,294.985,177.16400000000002,2.125,291,0.5700000000000001,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1565,visible,293.001,176.40200000000002,2.125,291,0.45,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1566,visible,291.017,175.64,2.125,291,0.45,0.44,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1567,visible,289.033,174.878,2.125,291,0.55,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1568,visible,287.04900000000004,174.11599999999999,2.125,291,0.48,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1569,visible,285.065,173.354,2.125,291,0.44,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1570,visible,283.08099999999996,172.592,2.125,291,0.49,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1571,visible,281.097,171.83,2.125,291,0.47,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1572,visible,279.113,171.06799999999998,2.125,291,0.41,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1573,visible,277.129,170.30599999999998,2.125,291,0.45,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1574,visible,275.145,169.544,2.125,291,0.5,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1575,visible,273.161,168.782,2.125,291,0.55,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1576,visible,271.177,168.02,2.125,291,0.56,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1577,visible,269.193,167.25799999999998,2.125,291,0.41,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1578,visible,267.209,166.49599999999998,2.125,291,0.48,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1579,visible,265.225,165.734,2.125,291,0.52,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1580,visible,263.241,164.972,2.125,291,0.5700000000000001,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1581,visible,261.257,164.21,2.125,291,0.5900000000000001,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1582,visible,259.27299999999997,163.44799999999998,2.125,291,0.5700000000000001,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1583,visible,257.289,162.686,2.125,291,0.53,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1584,visible,255.305,161.924,2.125,291,0.55,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1585,visible,253.321,161.162,2.125,291,0.64,0.44,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1586,visible,251.33700000000002,160.4,2.125,291,0.69,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1587,visible,249.35299999999998,159.638,2.125,291,0.6599999999999999,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1588,visible,247.36900000000003,158.876,2.125,291,0.6799999999999999,0.45,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1589,visible,245.385,158.114,2.125,291,0.75,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1590,visible,243.40099999999998,157.352,2.125,291,0.77,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1591,visible,241.417,156.59,2.125,291,0.75,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1592,visible,239.433,155.828,2.125,291,0.6799999999999999,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1593,visible,237.449,155.066,2.125,291,0.81,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1594,visible,235.465,154.304,2.125,291,0.79,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1595,visible,233.481,153.542,2.125,291,0.71,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1596,visible,231.497,152.78,2.125,291,0.55,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1597,visible,229.513,152.018,2.125,291,0.54,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1598,visible,227.52900000000002,151.256,2.125,291,0.5700000000000001,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1599,visible,225.545,150.494,2.125,291,0.54,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1600,visible,223.56099999999998,149.732,2.125,291,0.5900000000000001,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1601,visible,221.577,148.97,2.125,291,0.62,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1602,visible,219.593,148.208,2.125,291,0.75,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1603,visible,217.609,147.446,2.125,291,0.5800000000000001,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1604,visible,215.625,146.684,2.125,291,0.63,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1605,visible,213.641,145.922,2.125,291,0.63,0.45,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1606,visible,211.555,145.517,2.125,281,0.64,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1607,visible,209.696,146.547,2.125,241,0.56,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1608,visible,208.764,148.457,2.125,206,0.54,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1609,visible,209.278,150.519,2.125,166,0.45,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1610,visible,210.882,151.91299999999998,2.125,131,0.44,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1611,visible,212.925,152.499,2.125,106,0.44,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1612,visible,215.05,152.536,2.125,91,0.39,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1613,visible,217.175,152.57299999999998,2.125,91,0.31000000000000005,0.45,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1614,visible,219.274,152.241,2.125,81,0.18999999999999995,0.45,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1615,visible,221.03599999999997,151.053,2.125,56,0.14,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1616,visible,222.798,149.865,2.125,56,0.22,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1617,visible,224.56,148.67700000000002,2.125,56,0.27,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1618,visible,226.322,147.489,2.125,56,0.31999999999999995,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1619,visible,228.084,146.30100000000002,2.125,56,0.25,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1620,visible,229.84599999999998,145.113,2.125,56,0.29000000000000004,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1621,visible,231.608,143.925,2.125,56,0.38,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1622,visible,233.37,142.737,2.125,56,0.31999999999999995,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1623,visible,235.132,141.549,2.125,56,0.38,0.45,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1624,visible,236.894,140.361,2.125,56,0.47,0.45,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1625,visible,238.423,138.885,2.125,46,0.62,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1626,visible,239.185,136.901,2.125,21,0.6699999999999999,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1627,visible,239.037,134.781,2.125,356,0.78,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1628,visible,238.173,132.84,2.125,336,0.8200000000000001,0.45,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1629,visible,236.08700000000002,132.435,2.125,281,0.72,0.46,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1630,visible,234.00099999999998,132.03,2.125,281,0.72,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1631,visible,231.915,131.625,2.125,281,0.7,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1632,visible,229.829,131.22,2.125,281,0.63,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1633,visible,227.743,130.815,2.125,281,0.63,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1634,visible,225.657,130.41,2.125,281,0.5700000000000001,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1635,visible,223.571,130.005,2.125,281,0.5,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1636,visible,221.485,129.6,2.125,281,0.49,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1637,visible,219.399,129.195,2.125,281,0.4,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1638,visible,217.313,128.79,2.125,281,0.27,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1639,visible,215.227,128.385,2.125,281,0.30000000000000004,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1640,visible,208.233,127.025,7.125,281,0.23,0.46,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1641,visible,206.14700000000002,126.62,2.125,281,0.0,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1642,visible,204.06099999999998,126.215,2.125,281,0.0,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1643,visible,201.975,125.81,2.125,281,0.030000000000000027,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1644,visible,199.889,125.405,2.125,281,0.040000000000000036,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1645,visible,197.803,125.0,2.125,281,0.08999999999999997,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1646,visible,195.717,124.595,2.125,281,0.06999999999999995,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1647,visible,193.63099999999997,124.19,2.125,281,0.05000000000000005,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1648,visible,186.637,122.83,7.125,281,0.0,0.46,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1649,visible,184.551,122.425,2.125,281,0.030000000000000027,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1650,visible,182.465,122.02,2.125,281,0.0,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1651,visible,180.37900000000002,121.615,2.125,281,0.040000000000000036,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1652,visible,178.293,121.21,2.125,281,0.0,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1653,visible,176.207,120.805,2.125,281,0.0,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1654,visible,174.12099999999998,120.4,2.125,281,0.15000000000000002,0.46,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1655,visible,167.127,119.04,7.125,281,0.12,0.46,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1656,visible,165.041,118.635,2.125,281,0.23,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1657,visible,162.955,118.23,2.125,281,0.34,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1658,visible,160.869,117.825,2.125,281,0.39,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1659,visible,158.783,117.42,2.125,281,0.4300000000000001,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1660,visible,156.697,117.015,2.125,281,0.48,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1661,visible,154.611,116.61,2.125,281,0.6599999999999999,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1662,visible,152.525,116.205,2.125,281,0.5900000000000001,0.46,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1663,visible,150.439,115.8,2.125,281,0.55,0.46,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1664,visible,148.319,115.948,2.125,266,0.54,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1665,visible,146.668,117.285,2.125,231,0.53,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1666,visible,146.263,119.37100000000001,2.125,191,0.52,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1667,visible,147.293,121.23,2.125,151,0.51,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1668,visible,149.203,122.162,2.125,116,0.63,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1669,visible,151.21200000000002,121.47,2.125,71,0.62,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1670,visible,153.221,120.77799999999999,2.125,71,0.62,0.46,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1671,visible,155.23,120.086,2.125,71,0.62,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1672,visible,156.32399999999998,118.265,2.125,31,0.56,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
0403-e555ae3d-f797-4798-9be7-b3e115a6f2e2,1673,visible,155.99200000000002,116.166,2.125,351,0.56,0.46,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
