pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,facing-6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,copying-6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,485,visible,269.277,69.311,7.125,117,0.010000000000000007,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,486,visible,275.625,72.546,7.125,117,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,487,visible,281.973,75.781,7.125,117,0.0,0.15,False,False,False,True,False,True,True,False,False,,False,True,True,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,488,visible,284.095,75.67,2.125,87,0.0,0.15,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,489,visible,285.649,74.221,2.125,47,0.0,0.15,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,490,visible,286.091,72.142,2.125,12,0.0,0.15,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,491,visible,285.093,70.266,2.125,332,0.0,0.15,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,492,visible,283.2,69.301,2.125,297,0.0,0.15,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,493,visible,281.129,69.779,2.125,257,0.0,0.15,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,494,visible,276.361,75.074,7.125,222,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,495,visible,271.593,80.369,7.125,222,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,496,visible,266.825,85.664,7.125,222,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,497,visible,262.057,90.959,7.125,222,0.030000000000000027,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,498,visible,257.289,96.25399999999999,7.125,222,0.05000000000000005,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,499,visible,252.521,101.54899999999999,7.125,222,0.13,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,500,visible,247.753,106.844,7.125,222,0.16000000000000006,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,501,visible,242.985,112.139,7.125,222,0.27,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,502,visible,238.217,117.434,7.125,222,0.21,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,503,visible,233.449,122.729,7.125,222,0.09999999999999998,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,504,visible,228.68099999999998,128.024,7.125,222,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,505,visible,223.91299999999998,133.319,7.125,222,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,506,visible,219.145,138.614,7.125,222,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,507,visible,217.72299999999998,140.19299999999998,2.125,222,0.0,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,508,visible,215.847,141.191,2.125,242,0.0,0.15,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,509,visible,213.768,140.749,2.125,282,0.0,0.15,False,False,False,False,False,False,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,510,visible,210.984,134.19,7.125,337,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,511,visible,208.2,127.631,7.125,337,0.0,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,512,visible,205.416,121.072,7.125,337,0.030000000000000027,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,513,visible,202.632,114.51299999999999,7.125,337,0.23,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,514,visible,199.84799999999998,107.954,7.125,337,0.33,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,515,visible,197.06400000000002,101.395,7.125,337,0.4300000000000001,0.15,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,516,visible,196.234,99.439,2.125,337,0.5700000000000001,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,517,visible,195.40400000000002,97.48299999999999,2.125,337,0.7,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,518,visible,194.574,95.527,2.125,337,0.6699999999999999,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,519,visible,193.74400000000003,93.571,2.125,337,0.6699999999999999,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,520,visible,192.91400000000002,91.615,2.125,337,0.79,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,521,visible,192.084,89.65899999999999,2.125,337,0.77,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,522,visible,191.25400000000002,87.70299999999999,2.125,337,0.74,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,523,visible,190.424,85.74700000000001,2.125,337,0.79,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,524,visible,189.59400000000002,83.791,2.125,337,0.78,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,525,visible,188.764,81.835,2.125,337,0.77,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,526,visible,187.93400000000003,79.87899999999999,2.125,337,0.81,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,527,visible,187.104,77.923,2.125,337,0.88,0.15,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,528,visible,186.274,75.967,2.125,337,0.74,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,529,visible,185.44400000000002,74.01100000000001,2.125,337,0.72,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,530,visible,184.614,72.055,2.125,337,0.69,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,531,visible,183.78400000000002,70.09899999999999,2.125,337,0.77,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,532,visible,182.954,68.143,2.125,337,0.79,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,533,visible,182.12400000000002,66.187,2.125,337,0.87,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,534,visible,181.294,64.23100000000001,2.125,337,0.79,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,535,visible,180.46400000000003,62.275,2.125,337,0.86,0.15,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,536,visible,179.63400000000001,60.318999999999996,2.125,337,0.8200000000000001,0.16,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,537,visible,179.893,58.21,2.125,7,0.72,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,538,visible,181.315,56.631,2.125,42,0.77,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,539,visible,183.271,55.801,2.125,67,0.85,0.16,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,540,visible,185.227,54.971000000000004,2.125,67,0.8200000000000001,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,541,visible,187.183,54.141000000000005,2.125,67,0.79,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,542,visible,189.139,53.31100000000001,2.125,67,0.89,0.16,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,543,visible,190.921,52.153999999999996,2.125,57,0.88,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,544,visible,191.542,50.122,2.125,17,0.86,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,545,visible,190.885,48.101000000000006,2.125,342,0.85,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,546,visible,189.30599999999998,46.678999999999995,2.125,312,0.88,0.16,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,547,visible,187.727,45.257,2.125,312,0.87,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,548,visible,186.148,43.835,2.125,312,0.86,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,549,visible,184.11599999999999,43.214,2.125,287,0.91,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,550,visible,182.16,44.044,2.125,247,0.92,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,551,visible,180.204,44.873999999999995,2.125,247,0.91,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,552,visible,178.248,45.70399999999999,2.125,247,0.94,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,553,visible,176.292,46.534,2.125,247,0.93,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,554,visible,174.33599999999998,47.364,2.125,247,0.81,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,555,visible,172.38,48.193999999999996,2.125,247,0.69,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,556,visible,170.424,49.023999999999994,2.125,247,0.6799999999999999,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,557,visible,168.403,49.681000000000004,2.125,252,0.55,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,558,visible,166.51,48.716,2.125,297,0.5800000000000001,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,559,visible,164.61700000000002,47.751000000000005,2.125,297,0.61,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,560,visible,162.724,46.786,2.125,297,0.69,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,561,visible,160.83100000000002,45.821000000000005,2.125,297,0.72,0.16,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,562,visible,160.001,43.865,2.125,337,0.65,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,563,visible,159.89,41.743,2.125,357,0.61,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,564,visible,159.779,39.621,2.125,357,0.63,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,565,visible,160.221,37.542,2.125,12,0.6799999999999999,0.16,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,566,visible,161.775,36.093,2.125,47,0.71,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,567,visible,163.329,34.644,2.125,47,0.5800000000000001,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,568,visible,165.35,33.986999999999995,2.125,72,0.53,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,569,visible,167.37099999999998,33.33,2.125,72,0.5800000000000001,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,570,visible,169.392,32.673,2.125,72,0.54,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,571,visible,171.41299999999998,32.016,2.125,72,0.56,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,572,visible,173.43400000000003,31.359,2.125,72,0.55,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,573,visible,175.455,30.701999999999998,2.125,72,0.56,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,574,visible,177.476,30.045,2.125,72,0.62,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,575,visible,179.497,29.388,2.125,72,0.55,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,576,visible,181.518,28.730999999999998,2.125,72,0.55,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,577,visible,183.53900000000002,28.074,2.125,72,0.6599999999999999,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,578,visible,185.56,27.416999999999998,2.125,72,0.62,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,579,visible,187.68400000000003,27.491,2.125,92,0.69,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,580,visible,189.263,28.913,2.125,132,0.64,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,581,visible,190.842,30.335,2.125,132,0.72,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,582,visible,192.421,31.756999999999998,2.125,132,0.72,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,583,visible,194.0,33.179,2.125,132,0.71,0.17,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,584,visible,195.579,34.601,2.125,132,0.6799999999999999,0.17,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,585,visible,197.158,36.023,2.125,132,0.69,0.17,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,586,visible,198.737,37.445,2.125,132,0.7,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,587,visible,200.31599999999997,38.867,2.125,132,0.8200000000000001,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,588,visible,201.895,40.289,2.125,132,0.83,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,589,visible,203.47400000000002,41.711000000000006,2.125,132,0.87,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,590,visible,205.053,43.133,2.125,132,0.85,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,591,visible,206.632,44.555,2.125,132,0.8,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,592,visible,208.21099999999998,45.977,2.125,132,0.83,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,593,visible,209.79,47.398999999999994,2.125,132,0.8200000000000001,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,594,visible,211.36900000000003,48.821000000000005,2.125,132,0.8200000000000001,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,595,visible,212.94799999999998,50.243,2.125,132,0.84,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,596,visible,214.52700000000002,51.665,2.125,132,0.85,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,597,visible,216.106,53.086999999999996,2.125,132,0.77,0.17,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,598,visible,217.41400000000002,54.762,2.125,142,0.73,0.17,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,599,visible,217.34,56.886,2.125,182,0.73,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,600,visible,217.266,59.01,2.125,182,0.71,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,601,visible,217.192,61.13399999999999,2.125,182,0.79,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,602,visible,216.227,63.027,2.125,207,0.76,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,603,visible,214.673,64.476,2.125,227,0.79,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,604,visible,213.11900000000003,65.925,2.125,227,0.92,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,605,visible,211.565,67.374,2.125,227,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,606,visible,209.89,68.682,2.125,232,1.0,0.18,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,607,visible,207.78099999999998,68.423,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,608,visible,205.672,68.164,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,609,visible,203.563,67.905,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,610,visible,201.454,67.646,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,611,visible,199.345,67.387,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,612,visible,197.236,67.128,2.125,277,0.98,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,613,visible,195.127,66.869,2.125,277,0.99,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,614,visible,193.018,66.61,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,615,visible,190.90900000000002,66.351,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,616,visible,188.8,66.092,2.125,277,1.0,0.18,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,617,visible,186.69099999999997,65.833,2.125,277,1.0,0.18,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,618,visible,184.735,66.663,2.125,247,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,619,visible,183.77,68.556,2.125,207,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,620,visible,184.248,70.627,2.125,167,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,621,visible,185.827,72.04899999999999,2.125,132,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,622,visible,187.859,72.67,2.125,107,1.0,0.18,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,623,visible,189.891,73.291,2.125,107,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,624,visible,191.923,73.91199999999999,2.125,107,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,625,visible,194.032,74.171,2.125,97,1.0,0.19,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,626,visible,195.908,73.173,2.125,62,1.0,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,627,visible,197.78400000000002,72.175,2.125,62,1.0,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,628,visible,199.66,71.17699999999999,2.125,62,1.0,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
6450-4e849ff3-57ca-4492-b0a6-17d4711259b6,629,visible,201.53599999999997,70.179,2.125,62,1.0,0.19,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
