pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-8021-418995b0-cd5d-42f1-bb05-f7aa09216070,facing-8021-418995b0-cd5d-42f1-bb05-f7aa09216070,copying-8021-418995b0-cd5d-42f1-bb05-f7aa09216070,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1706,visible,375.88199999999995,113.8,2.125,312,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1707,visible,373.773,113.541,2.125,277,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1708,visible,371.991,114.698,2.125,237,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1709,visible,371.195,116.66799999999999,2.125,202,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1710,visible,371.852,118.689,2.125,162,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1711,visible,373.54900000000004,119.96799999999999,2.125,127,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1712,visible,375.246,121.24700000000001,2.125,127,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1713,visible,376.921,119.939,2.125,52,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1714,visible,378.596,118.631,2.125,52,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1715,visible,377.76599999999996,116.675,2.125,337,1.0,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1716,visible,376.936,114.719,2.125,337,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1717,visible,375.043,113.75399999999999,2.125,297,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1718,visible,372.939,114.05,2.125,262,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1719,visible,372.68,116.15899999999999,2.125,187,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1720,visible,372.421,118.26799999999999,2.125,187,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1721,visible,374.39099999999996,119.064,2.125,112,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1722,visible,376.412,118.40700000000001,2.125,72,1.0,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1723,visible,377.691,116.71,2.125,37,1.0,0.51,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1724,visible,378.97,115.01299999999999,2.125,37,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1725,visible,380.249,113.316,2.125,37,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1726,visible,381.528,111.619,2.125,37,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1727,visible,382.80699999999996,109.92200000000001,2.125,37,1.0,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1728,visible,381.681,111.72399999999999,2.125,212,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1729,visible,381.792,113.846,2.125,177,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1730,visible,383.241,115.4,2.125,137,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1731,visible,385.32,115.84200000000001,2.125,102,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1732,visible,387.19599999999997,114.844,2.125,62,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1733,visible,388.161,112.95100000000001,2.125,27,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1734,visible,387.68300000000005,110.88,2.125,347,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1735,visible,386.10400000000004,109.458,2.125,312,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1736,visible,383.98,109.384,2.125,272,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1737,visible,382.19800000000004,110.541,2.125,237,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1738,visible,380.416,111.698,2.125,237,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1739,visible,381.07300000000004,113.719,2.125,162,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1740,visible,382.875,114.845,2.125,122,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1741,visible,384.99699999999996,114.734,2.125,87,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1742,visible,386.551,113.285,2.125,47,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1743,visible,386.99300000000005,111.206,2.125,12,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1744,visible,385.995,109.33,2.125,332,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1745,visible,384.102,108.365,2.125,297,1.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1746,visible,382.031,108.84299999999999,2.125,257,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1747,visible,380.60900000000004,110.42200000000001,2.125,222,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1748,visible,380.535,112.546,2.125,182,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1749,visible,381.69199999999995,114.32799999999999,2.125,147,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1750,visible,383.724,114.949,2.125,107,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1751,visible,385.745,114.292,2.125,72,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1752,visible,386.871,112.49,2.125,32,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1753,visible,386.76,110.368,2.125,357,1.0,0.52,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1754,visible,386.649,108.24600000000001,2.125,357,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1755,visible,386.538,106.124,2.125,357,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1756,visible,386.42699999999996,104.00200000000001,2.125,357,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1757,visible,386.316,101.88,2.125,357,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1758,visible,386.79400000000004,103.95100000000001,2.125,167,1.0,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1759,visible,387.272,106.022,2.125,167,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1760,visible,389.39599999999996,106.096,2.125,92,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1761,visible,391.17800000000005,104.939,2.125,57,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1762,visible,391.79900000000004,102.90700000000001,2.125,17,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1763,visible,391.142,100.88600000000001,2.125,342,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1764,visible,390.485,98.865,2.125,342,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1765,visible,388.36300000000006,98.976,2.125,267,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1766,visible,386.809,100.425,2.125,227,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1767,visible,386.36699999999996,102.50399999999999,2.125,192,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1768,visible,387.365,104.38,2.125,152,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1769,visible,389.25800000000004,105.345,2.125,117,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1770,visible,391.329,104.867,2.125,77,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1771,visible,392.751,103.288,2.125,42,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1772,visible,392.825,101.164,2.125,2,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1773,visible,392.899,99.04,2.125,2,1.0,0.53,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1774,visible,392.973,96.916,2.125,2,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1775,visible,390.952,97.573,2.125,252,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1776,visible,389.82599999999996,99.375,2.125,212,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1777,visible,389.93699999999995,101.49700000000001,2.125,177,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1778,visible,391.38599999999997,103.051,2.125,137,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1779,visible,392.835,104.605,2.125,137,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1780,visible,394.711,103.60700000000001,2.125,62,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1781,visible,395.676,101.714,2.125,27,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1782,visible,395.19800000000004,99.64299999999999,2.125,347,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1783,visible,393.619,98.221,2.125,312,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1784,visible,391.495,98.147,2.125,272,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1785,visible,389.371,98.073,2.125,272,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1786,visible,388.75,100.105,2.125,197,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1787,visible,389.407,102.126,2.125,162,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1788,visible,391.209,103.25200000000001,2.125,122,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1789,visible,393.33099999999996,103.141,2.125,87,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1790,visible,394.885,101.69200000000001,2.125,47,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1791,visible,395.327,99.613,2.125,12,1.0,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1792,visible,395.769,97.53399999999999,2.125,12,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1793,visible,393.876,96.569,2.125,297,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1794,visible,391.805,97.04700000000001,2.125,257,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1795,visible,389.73400000000004,97.525,2.125,257,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1796,visible,389.66,99.649,2.125,182,1.0,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1797,visible,390.81699999999995,101.431,2.125,147,0.99,0.54,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1798,visible,391.974,103.213,2.125,147,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1799,visible,393.995,102.556,2.125,72,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1800,visible,395.121,100.75399999999999,2.125,32,0.98,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1801,visible,395.01,98.632,2.125,357,0.98,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1802,visible,393.561,97.07799999999999,2.125,317,0.99,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1803,visible,391.48199999999997,96.63600000000001,2.125,282,1.0,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1804,visible,389.606,97.634,2.125,242,0.91,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1805,visible,388.64099999999996,99.527,2.125,207,0.9,0.54,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1806,visible,388.75199999999995,101.649,2.125,177,0.89,0.54,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1807,visible,388.86300000000006,103.771,2.125,177,0.91,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1808,visible,388.974,105.89299999999999,2.125,177,0.86,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1809,visible,389.085,108.015,2.125,177,0.85,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1810,visible,389.19599999999997,110.137,2.125,177,0.8,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1811,visible,389.30699999999996,112.259,2.125,177,0.76,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1812,visible,389.418,114.381,2.125,177,0.73,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1813,visible,389.529,116.50299999999999,2.125,177,0.74,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1814,visible,389.64,118.625,2.125,177,0.75,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1815,visible,389.751,120.74700000000001,2.125,177,0.73,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1816,visible,389.86199999999997,122.869,2.125,177,0.72,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1817,visible,389.973,124.991,2.125,177,0.72,0.54,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1818,visible,390.084,127.113,2.125,177,0.71,0.54,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1819,visible,391.082,128.989,2.125,152,0.72,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1820,visible,393.05199999999996,129.785,2.125,112,0.71,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1821,visible,395.12300000000005,129.30700000000002,2.125,77,0.74,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1822,visible,396.798,127.999,2.125,52,0.79,0.55,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1823,visible,398.473,126.691,2.125,52,0.83,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1824,visible,400.148,125.383,2.125,52,0.87,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1825,visible,401.82300000000004,124.075,2.125,52,0.94,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1826,visible,403.49800000000005,122.76700000000001,2.125,52,0.96,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1827,visible,405.173,121.459,2.125,52,0.98,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1828,visible,406.848,120.15100000000001,2.125,52,1.0,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1829,visible,408.523,118.84299999999999,2.125,52,1.0,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1830,visible,410.19800000000004,117.535,2.125,52,1.0,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1831,visible,411.87300000000005,116.227,2.125,52,1.0,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1832,visible,413.548,114.919,2.125,52,1.0,0.55,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1833,visible,415.223,113.611,2.125,52,1.0,0.55,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1834,visible,417.29400000000004,113.133,2.125,77,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1835,visible,419.264,113.929,2.125,112,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1836,visible,420.26199999999994,115.805,2.125,152,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1837,visible,420.00300000000004,117.914,2.125,187,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1838,visible,418.449,119.363,2.125,227,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1839,visible,416.345,119.65899999999999,2.125,262,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1840,visible,414.543,118.53299999999999,2.125,302,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1841,visible,413.713,116.57700000000001,2.125,337,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1842,visible,414.334,114.545,2.125,17,1.0,0.55,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1843,visible,416.009,113.23700000000001,2.125,52,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1844,visible,418.13300000000004,113.311,2.125,92,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1845,visible,419.83,114.59,2.125,127,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1846,visible,420.30800000000005,116.661,2.125,167,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1847,visible,419.51199999999994,118.631,2.125,202,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1848,visible,417.63599999999997,119.62899999999999,2.125,242,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1849,visible,415.527,119.37,2.125,277,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8021-418995b0-cd5d-42f1-bb05-f7aa09216070,1850,visible,414.07800000000003,117.816,2.125,317,1.0,0.56,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
