pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-8890-a8100858-f13c-4114-bd5c-3dbb73a56623,facing-8890-a8100858-f13c-4114-bd5c-3dbb73a56623,copying-8890-a8100858-f13c-4114-bd5c-3dbb73a56623,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,621,visible,377.82099999999997,56.305,2.125,147,0.27,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,622,visible,377.56199999999995,58.413999999999994,2.125,187,0.31999999999999995,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,623,visible,377.30300000000005,60.523,2.125,187,0.26,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,624,visible,377.04400000000004,62.632,2.125,187,0.24,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,625,visible,375.918,64.434,2.125,212,0.23,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,626,visible,374.792,66.236,2.125,212,0.22,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,627,visible,373.666,68.038,2.125,212,0.21,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,628,visible,372.70099999999996,69.931,2.125,207,0.22,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,629,visible,373.17900000000003,72.002,2.125,167,0.26,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,630,visible,374.75800000000004,73.42399999999999,2.125,132,0.21,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,631,visible,376.634,72.426,2.125,62,0.26,0.5,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,632,visible,378.51,71.428,2.125,62,0.35,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,633,visible,380.38599999999997,70.43,2.125,62,0.4,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,634,visible,382.49,70.134,2.125,82,0.39,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,635,visible,383.32,72.09,2.125,157,0.4,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,636,visible,384.15,74.046,2.125,157,0.45,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,637,visible,383.185,75.939,2.125,207,0.41,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,638,visible,382.22,77.832,2.125,207,0.36,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,639,visible,381.255,79.725,2.125,207,0.45,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,640,visible,380.29,81.618,2.125,207,0.39,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,641,visible,380.401,83.74,2.125,177,0.35,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,642,visible,380.69699999999995,85.844,2.125,172,0.34,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,643,visible,380.99300000000005,87.948,2.125,172,0.31000000000000005,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,644,visible,381.289,90.052,2.125,172,0.26,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,645,visible,381.585,92.156,2.125,172,0.27,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,646,visible,380.459,93.958,2.125,212,0.31999999999999995,0.5,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,647,visible,378.583,94.956,2.125,242,0.2,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,648,visible,376.707,95.954,2.125,242,0.28,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,649,visible,374.83099999999996,96.95200000000001,2.125,242,0.23,0.5,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,650,visible,368.54,100.29700000000001,7.125,242,0.2,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,651,visible,362.249,103.64200000000001,7.125,242,0.11,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,652,visible,355.958,106.98700000000001,7.125,242,0.09999999999999998,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,653,visible,349.667,110.33200000000001,7.125,242,0.020000000000000014,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,654,visible,343.376,113.677,7.125,242,0.010000000000000007,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,655,visible,337.085,117.022,7.125,242,0.2,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,656,visible,330.79400000000004,120.367,7.125,242,0.24,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,657,visible,324.503,123.712,7.125,242,0.26,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,658,visible,318.212,127.057,7.125,242,0.07999999999999996,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,659,visible,311.921,130.40200000000002,7.125,242,0.0,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,660,visible,305.63,133.747,7.125,242,0.0,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,661,visible,299.339,137.092,7.125,242,0.0,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,662,visible,293.048,140.437,7.125,242,0.06999999999999995,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,663,visible,286.757,143.782,7.125,242,0.07999999999999996,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,664,visible,280.466,147.127,7.125,242,0.24,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,665,visible,274.175,150.472,7.125,242,0.46,0.5,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,666,visible,272.621,151.921,2.125,227,0.5900000000000001,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,667,visible,271.067,153.37,2.125,227,0.6,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,668,visible,269.513,154.819,2.125,227,0.64,0.5,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,669,visible,267.959,156.268,2.125,227,0.6699999999999999,0.5,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,670,visible,266.53700000000003,157.847,2.125,222,0.75,0.5,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,671,visible,266.278,159.95600000000002,2.125,187,0.7,0.5,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,672,visible,267.435,161.738,2.125,147,0.7,0.51,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,673,visible,269.014,163.16,2.125,132,0.7,0.51,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,674,visible,270.593,164.582,2.125,132,0.6799999999999999,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,675,visible,272.172,166.00400000000002,2.125,132,0.6799999999999999,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,676,visible,273.751,167.426,2.125,132,0.78,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,677,visible,279.046,172.19400000000002,7.125,132,0.86,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,678,visible,284.341,176.96200000000002,7.125,132,0.98,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,679,visible,289.63599999999997,181.73,7.125,132,1.0,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,680,visible,294.931,186.498,7.125,132,0.93,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,681,visible,300.226,191.266,7.125,132,0.87,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,682,visible,305.52099999999996,196.03400000000002,7.125,132,0.8,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,683,visible,310.816,200.80200000000002,7.125,132,0.75,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,684,visible,316.111,205.57,7.125,132,0.65,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,685,visible,321.406,210.338,7.125,132,0.53,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,686,visible,326.70099999999996,215.106,7.125,132,0.54,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,687,visible,331.996,219.87400000000002,7.125,132,0.4,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,688,visible,337.291,224.642,7.125,132,0.25,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,689,visible,342.586,229.41,7.125,132,0.28,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,690,visible,347.881,234.178,7.125,132,0.21,0.51,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,691,visible,349.46,235.6,2.125,132,0.2,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,692,visible,351.039,237.02200000000002,2.125,132,0.18999999999999995,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,693,visible,352.61800000000005,238.44400000000002,2.125,132,0.17000000000000004,0.51,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,694,visible,353.926,240.11900000000003,2.125,142,0.14,0.51,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,695,visible,354.037,242.24099999999999,2.125,177,0.06999999999999995,0.51,False,False,False,True,False,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,696,visible,353.07199999999995,244.13400000000001,2.125,207,0.18999999999999995,0.51,False,False,False,True,False,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,697,visible,352.10699999999997,246.02700000000002,2.125,207,0.18000000000000005,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,698,visible,351.142,247.92,2.125,207,0.18000000000000005,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,699,visible,350.17699999999996,249.813,2.125,207,0.16000000000000006,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,700,visible,349.212,251.706,2.125,207,0.18999999999999995,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,701,visible,348.24699999999996,253.59900000000002,2.125,207,0.26,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,702,visible,347.282,255.49200000000002,2.125,207,0.42,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,703,visible,346.31699999999995,257.385,2.125,207,0.48,0.51,False,False,False,False,False,True,False,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,704,visible,343.082,263.733,7.125,207,0.53,0.51,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,705,visible,339.847,270.08099999999996,7.125,207,0.63,0.51,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,706,visible,336.61199999999997,276.42900000000003,7.125,207,0.78,0.51,False,False,False,True,False,True,True,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,707,visible,335.816,277.5,2.125,202,0.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,708,visible,336.473,277.5,2.125,162,0.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,709,visible,338.17,277.5,2.125,127,0.0,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,710,visible,340.292,277.389,2.125,87,0.89,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,711,visible,341.967,276.08099999999996,2.125,52,0.72,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,712,visible,342.409,274.002,2.125,12,0.69,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,713,visible,341.579,272.046,2.125,337,0.73,0.51,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,714,visible,339.5,271.60400000000004,2.125,282,0.76,0.51,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,715,visible,337.421,271.16200000000003,2.125,282,0.84,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,716,visible,335.342,270.72,2.125,282,0.87,0.51,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,717,visible,333.26300000000003,270.278,2.125,282,0.78,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,718,visible,331.184,269.836,2.125,282,0.8,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,719,visible,329.105,269.394,2.125,282,0.83,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,720,visible,327.026,268.952,2.125,282,0.8,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,721,visible,324.947,268.51,2.125,282,0.78,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,722,visible,322.843,268.806,2.125,262,0.87,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,723,visible,321.168,270.11400000000003,2.125,232,0.89,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,724,visible,319.493,271.422,2.125,232,0.89,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,725,visible,317.818,272.73,2.125,232,0.91,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,726,visible,316.143,274.038,2.125,232,0.93,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,727,visible,314.468,275.346,2.125,232,0.89,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,728,visible,312.793,276.654,2.125,232,0.8,0.52,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,729,visible,310.772,277.311,2.125,252,0.76,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,730,visible,308.802,276.515,2.125,292,0.85,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,731,visible,307.645,274.733,2.125,327,0.91,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,732,visible,307.349,272.629,2.125,352,0.94,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,733,visible,307.053,270.525,2.125,352,1.0,0.52,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,734,visible,306.757,268.421,2.125,352,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,735,visible,305.449,266.746,2.125,322,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,736,visible,303.37,266.30400000000003,2.125,282,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,737,visible,301.414,267.134,2.125,247,1.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,738,visible,301.155,269.243,2.125,187,1.0,0.52,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,739,visible,300.89599999999996,271.35200000000003,2.125,187,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,740,visible,300.637,273.461,2.125,187,1.0,0.52,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,741,visible,300.378,275.57,2.125,187,1.0,0.52,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,742,visible,301.20799999999997,277.5,2.125,157,0.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,743,visible,303.01,277.5,2.125,122,0.0,0.52,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,744,visible,305.11400000000003,277.204,2.125,82,0.94,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,745,visible,306.668,275.755,2.125,47,0.95,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,746,visible,306.927,273.64599999999996,2.125,7,0.95,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,747,visible,305.92900000000003,271.77,2.125,332,0.97,0.53,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,748,visible,304.931,269.894,2.125,332,0.98,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,749,visible,303.933,268.018,2.125,332,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,750,visible,302.935,266.142,2.125,332,1.0,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,751,visible,301.937,264.26599999999996,2.125,332,0.97,0.53,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,752,visible,301.459,262.195,2.125,347,0.99,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,753,visible,302.255,260.225,2.125,22,0.99,0.53,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,754,visible,304.03700000000003,259.068,2.125,57,0.92,0.53,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,755,visible,305.819,257.911,2.125,57,0.83,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,756,visible,307.601,256.754,2.125,57,0.8200000000000001,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,757,visible,309.383,255.597,2.125,57,0.8,0.53,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,758,visible,315.35900000000004,251.71599999999998,7.125,57,0.86,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,759,visible,321.335,247.835,7.125,57,0.84,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,760,visible,327.311,243.954,7.125,57,0.8200000000000001,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,761,visible,333.287,240.07299999999998,7.125,57,0.78,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,762,visible,339.26300000000003,236.192,7.125,57,0.77,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,763,visible,343.551,230.502,7.125,37,0.69,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,764,visible,347.839,224.812,7.125,37,0.5900000000000001,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,765,visible,352.12699999999995,219.122,7.125,37,0.41,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,766,visible,356.415,213.43200000000002,7.125,37,0.31999999999999995,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
8890-a8100858-f13c-4114-bd5c-3dbb73a56623,767,visible,360.70300000000003,207.74200000000002,7.125,37,0.28,0.53,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
