pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,facing-1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,copying-1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,nearby-4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,facing-4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,copying-4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,nearby-4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,facing-4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,copying-4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,975,visible,257.995,139.653,2.125,112,1.0,0.23,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,976,visible,259.965,140.44899999999998,2.125,112,1.0,0.23,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,977,visible,261.935,141.245,2.125,112,1.0,0.23,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,978,visible,263.905,142.041,2.125,112,1.0,0.24,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,979,visible,265.875,142.83700000000002,2.125,112,1.0,0.24,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,980,visible,267.845,143.63299999999998,2.125,112,1.0,0.24,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,981,visible,269.42400000000004,145.055,2.125,132,1.0,0.24,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,982,visible,270.422,146.931,2.125,152,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,983,visible,271.42,148.80700000000002,2.125,152,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,984,visible,271.346,150.931,2.125,182,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,985,visible,271.272,153.055,2.125,182,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,986,visible,271.198,155.179,2.125,182,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,987,visible,270.402,157.149,2.125,202,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,988,visible,269.123,158.846,2.125,217,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,989,visible,267.569,160.295,2.125,227,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,990,visible,265.613,161.125,2.125,247,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,991,visible,263.54200000000003,161.60299999999998,2.125,257,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,992,visible,261.438,161.899,2.125,262,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,993,visible,259.35900000000004,161.457,2.125,282,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,994,visible,257.557,160.33100000000002,2.125,302,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,995,visible,256.4,158.549,2.125,327,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,996,visible,255.243,156.767,2.125,327,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,997,visible,255.132,154.645,2.125,357,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,998,visible,255.021,152.523,2.125,357,1.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,999,visible,254.91,150.401,2.125,357,1.0,0.24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1000,visible,255.53099999999998,148.369,2.125,17,1.0,0.24,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1001,visible,256.327,146.399,2.125,22,1.0,0.25,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1002,visible,258.002,145.091,2.125,52,1.0,0.25,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1003,visible,260.124,144.98,2.125,87,1.0,0.25,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1004,visible,262.203,145.422,2.125,102,1.0,0.25,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1005,visible,264.282,145.864,2.125,102,1.0,0.25,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1006,visible,266.084,146.99,2.125,122,1.0,0.25,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1007,visible,267.663,148.412,2.125,132,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1008,visible,268.493,150.368,2.125,157,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1009,visible,269.323,152.32399999999998,2.125,157,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1010,visible,269.619,154.428,2.125,172,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1011,visible,269.73,156.55,2.125,177,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1012,visible,268.934,158.52,2.125,202,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1013,visible,267.808,160.322,2.125,212,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1014,visible,266.682,162.124,2.125,212,1.0,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1015,visible,265.007,163.43200000000002,2.125,232,1.0,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1016,visible,263.332,164.74,2.125,232,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1017,visible,261.21,164.851,2.125,267,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1018,visible,259.086,164.77700000000002,2.125,272,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1019,visible,257.116,163.981,2.125,292,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1020,visible,255.22299999999998,163.016,2.125,297,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1021,visible,253.644,161.594,2.125,312,1.0,0.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1022,visible,252.065,160.172,2.125,312,1.0,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1023,visible,251.408,158.151,2.125,342,1.0,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1024,visible,251.297,156.029,2.125,357,1.0,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1025,visible,251.18599999999998,153.907,2.125,357,1.0,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1026,visible,251.80700000000002,151.875,2.125,17,1.0,0.26,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1027,visible,252.428,149.843,2.125,17,1.0,0.26,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1028,visible,253.707,148.14600000000002,2.125,37,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1029,visible,254.986,146.44899999999998,2.125,37,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1030,visible,256.862,145.451,2.125,62,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1031,visible,258.738,144.453,2.125,62,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1032,visible,260.842,144.157,2.125,82,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1033,visible,262.94599999999997,143.861,2.125,82,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1034,visible,265.07,143.935,2.125,92,1.0,0.26,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1035,visible,267.194,144.009,2.125,92,1.0,0.26,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1036,visible,269.226,144.63,2.125,107,1.0,0.26,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1037,visible,271.119,145.595,2.125,117,1.0,0.26,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1038,visible,272.816,146.874,2.125,127,1.0,0.26,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1039,visible,274.513,148.153,2.125,127,0.96,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1040,visible,275.17,150.174,2.125,162,0.93,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1041,visible,275.096,152.298,2.125,182,0.9,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1042,visible,275.022,154.422,2.125,182,0.91,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1043,visible,273.89599999999996,156.224,2.125,212,0.91,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1044,visible,272.77,158.026,2.125,212,0.93,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1045,visible,271.216,159.475,2.125,227,0.93,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1046,visible,269.26,160.305,2.125,247,0.94,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1047,visible,267.30400000000003,161.135,2.125,247,0.95,0.26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1048,visible,265.182,161.246,2.125,267,0.99,0.27,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1049,visible,263.06,161.357,2.125,267,1.0,0.27,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1050,visible,260.981,160.915,2.125,282,1.0,0.27,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1051,visible,258.949,160.29399999999998,2.125,287,1.0,0.27,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1052,visible,257.252,159.015,2.125,307,1.0,0.27,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1053,visible,255.555,157.736,2.125,307,1.0,0.27,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1054,visible,254.55700000000002,155.86,2.125,332,1.0,0.27,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1055,visible,253.9,153.839,2.125,342,1.0,0.27,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1056,visible,253.604,151.735,2.125,352,1.0,0.27,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1057,visible,253.308,149.631,2.125,352,1.0,0.27,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1058,visible,253.75,147.55200000000002,2.125,12,1.0,0.27,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1059,visible,254.192,145.47299999999998,2.125,12,1.0,0.27,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1060,visible,255.31799999999998,143.671,2.125,32,0.99,0.27,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1061,visible,256.444,141.869,2.125,32,0.96,0.27,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1062,visible,258.226,140.71200000000002,2.125,57,0.93,0.27,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1063,visible,260.10200000000003,139.714,2.125,62,0.89,0.27,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1064,visible,262.224,139.60299999999998,2.125,87,0.86,0.27,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1065,visible,264.303,140.045,2.125,102,0.84,0.27,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1066,visible,266.27299999999997,140.841,2.125,112,0.81,0.27,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1067,visible,267.722,142.395,2.125,137,0.81,0.27,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1068,visible,269.03,144.07,2.125,142,0.8,0.27,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1069,visible,269.687,146.091,2.125,162,0.78,0.27,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1070,visible,270.344,148.112,2.125,162,0.75,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1071,visible,269.902,150.191,2.125,192,0.78,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1072,visible,269.46,152.27,2.125,192,0.78,0.27,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1073,visible,268.181,153.967,2.125,217,0.76,0.28,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1074,visible,266.902,155.664,2.125,217,0.78,0.28,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1075,visible,265.12,156.821,2.125,237,0.79,0.28,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1076,visible,263.33799999999997,157.97799999999998,2.125,237,0.81,0.28,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1077,visible,261.23400000000004,158.274,2.125,262,0.83,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1078,visible,259.13,158.57,2.125,262,0.88,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1079,visible,257.237,157.605,2.125,297,0.9,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1080,visible,255.34400000000002,156.64,2.125,297,0.92,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1081,visible,254.03599999999997,154.965,2.125,322,0.97,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1082,visible,252.72799999999998,153.29,2.125,322,0.96,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1083,visible,252.071,151.269,2.125,342,0.98,0.28,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1084,visible,251.41400000000002,149.248,2.125,342,0.98,0.28,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1085,visible,251.673,147.139,2.125,7,0.97,0.28,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1086,visible,252.115,145.06,2.125,12,0.95,0.28,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1087,visible,253.394,143.363,2.125,37,0.94,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1088,visible,255.06900000000002,142.055,2.125,52,0.92,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1089,visible,256.945,141.05700000000002,2.125,62,0.87,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1090,visible,258.901,140.227,2.125,67,0.86,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1091,visible,261.005,139.931,2.125,82,0.85,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1092,visible,263.10900000000004,139.635,2.125,82,0.85,0.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1093,visible,265.14099999999996,140.256,2.125,107,0.79,0.28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1094,visible,267.173,140.877,2.125,107,0.81,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1095,visible,268.87,142.156,2.125,127,0.79,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1096,visible,270.178,143.83100000000002,2.125,142,0.79,0.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1097,visible,271.008,145.787,2.125,157,0.77,0.28,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1098,visible,271.119,147.909,2.125,177,0.75,0.28,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1099,visible,271.045,150.033,2.125,182,0.77,0.29,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1100,visible,270.971,152.157,2.125,182,0.73,0.29,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,1101,visible,270.35,154.189,2.125,197,0.71,0.29,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
