pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-6841-42a3b948-ba63-4fe5-8492-cada7868465f,facing-6841-42a3b948-ba63-4fe5-8492-cada7868465f,copying-6841-42a3b948-ba63-4fe5-8492-cada7868465f,nearby-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,facing-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,copying-2200-c1bb27b2-ebc8-4643-a6ed-9ef3a6cc5435,nearby-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,facing-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,copying-9455-54244e6f-7f8a-4a00-b596-c430d82fa142,nearby-6486-c0c31169-4698-4fbb-8305-ac28df787feb,facing-6486-c0c31169-4698-4fbb-8305-ac28df787feb,copying-6486-c0c31169-4698-4fbb-8305-ac28df787feb,nearby-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,facing-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,copying-4658-dbb120fa-3cf7-4d24-82c1-3470b28e3427,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
6841-42a3b948-ba63-4fe5-8492-cada7868465f,691,visible,232.294,90.155,7.125,95,0.35,0.44,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,34.0,True,False,True,copying,True,True,0.8
6841-42a3b948-ba63-4fe5-8492-cada7868465f,692,visible,239.392,90.77600000000001,7.125,95,0.38,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,35.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,693,visible,246.49,91.397,7.125,95,0.45,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,36.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,694,visible,253.372,89.553,7.125,75,0.46,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,37.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,695,visible,257.459,83.71700000000001,7.125,35,0.41,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,38.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,696,visible,253.89700000000002,77.547,7.125,330,0.33,0.44,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,39.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,697,visible,250.334,71.377,7.125,330,0.30000000000000004,0.44,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,40.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,698,visible,246.77200000000002,65.207,7.125,330,0.28,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,41.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,699,visible,243.761,58.75,7.125,335,0.26,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,42.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,700,visible,244.998,51.733000000000004,7.125,10,0.27,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,43.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,701,visible,252.09599999999998,51.111999999999995,7.125,85,0.27,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,44.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,702,visible,259.194,50.49100000000001,7.125,85,0.30000000000000004,0.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,45.0,False,False,True,exploring,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,703,visible,261.631,57.18600000000001,7.125,160,0.29000000000000004,0.44,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,46.0,True,False,True,copying,True,True,0.95
6841-42a3b948-ba63-4fe5-8492-cada7868465f,704,visible,264.068,63.881,7.125,160,0.30000000000000004,0.44,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,47.0,True,False,True,copying,True,True,0.96
6841-42a3b948-ba63-4fe5-8492-cada7868465f,705,visible,266.505,70.57600000000001,7.125,160,0.34,0.44,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,48.0,True,False,True,copying,True,True,0.98
6841-42a3b948-ba63-4fe5-8492-cada7868465f,706,visible,268.942,77.271,7.125,160,0.31999999999999995,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,49.0,True,False,True,copying,True,False,0.94
6841-42a3b948-ba63-4fe5-8492-cada7868465f,707,visible,271.379,83.96600000000001,7.125,160,0.31999999999999995,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,50.0,True,False,True,copying,True,True,0.94
6841-42a3b948-ba63-4fe5-8492-cada7868465f,708,visible,273.816,90.661,7.125,160,0.29000000000000004,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,51.0,True,False,True,copying,True,True,0.93
6841-42a3b948-ba63-4fe5-8492-cada7868465f,709,visible,276.253,97.35600000000001,7.125,160,0.30000000000000004,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,52.0,True,False,True,copying,True,True,0.97
6841-42a3b948-ba63-4fe5-8492-cada7868465f,710,visible,278.69,104.051,7.125,160,0.31999999999999995,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,53.0,True,False,True,copying,True,True,0.94
6841-42a3b948-ba63-4fe5-8492-cada7868465f,711,visible,281.127,110.74600000000001,7.125,160,0.39,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,54.0,True,False,True,copying,True,True,0.93
6841-42a3b948-ba63-4fe5-8492-cada7868465f,712,visible,283.564,117.441,7.125,160,0.51,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,55.0,True,False,True,copying,True,True,0.94
6841-42a3b948-ba63-4fe5-8492-cada7868465f,713,visible,286.001,124.13600000000001,7.125,160,0.61,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,56.0,True,False,True,copying,True,True,0.9
6841-42a3b948-ba63-4fe5-8492-cada7868465f,714,visible,288.438,130.83100000000002,7.125,160,0.7,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,57.0,True,False,True,copying,True,True,0.89
6841-42a3b948-ba63-4fe5-8492-cada7868465f,715,visible,290.875,137.526,7.125,160,0.77,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,58.0,True,False,True,copying,True,True,0.89
6841-42a3b948-ba63-4fe5-8492-cada7868465f,716,visible,293.312,144.221,7.125,160,0.85,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,59.0,True,False,True,copying,True,True,0.93
6841-42a3b948-ba63-4fe5-8492-cada7868465f,717,visible,295.749,150.916,7.125,160,0.94,0.45,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,60.0,True,False,True,copying,True,True,0.9
6841-42a3b948-ba63-4fe5-8492-cada7868465f,718,visible,296.476,152.91299999999998,2.125,160,1.0,0.45,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,719,visible,297.203,154.91,2.125,160,1.0,0.45,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,720,visible,298.265,156.75,2.125,150,1.0,0.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,721,visible,299.48400000000004,158.491,2.125,145,1.0,0.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,2.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,722,visible,300.703,160.232,2.125,145,1.0,0.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,723,visible,301.922,161.97299999999998,2.125,145,1.0,0.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,724,visible,303.14099999999996,163.714,2.125,145,1.0,0.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,1.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,725,visible,304.882,164.933,2.125,125,1.0,0.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,726,visible,306.999,165.118,2.125,95,1.0,0.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,727,visible,308.996,164.391,2.125,70,1.0,0.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,728,visible,310.499,162.888,2.125,45,1.0,0.45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,1.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,729,visible,312.002,161.385,2.125,45,1.0,0.45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,2.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,730,visible,313.065,159.545,2.125,30,1.0,0.45,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,731,visible,313.96299999999997,157.619,2.125,25,1.0,0.45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,732,visible,313.065,155.69299999999998,2.125,335,1.0,0.45,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,733,visible,311.437,154.327,2.125,310,1.0,0.45,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,734,visible,309.32,154.142,2.125,275,0.99,0.46,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,735,visible,307.203,153.957,2.125,275,0.97,0.46,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,736,visible,305.20599999999996,154.684,2.125,250,0.97,0.46,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,737,visible,303.578,156.05,2.125,230,0.96,0.46,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,738,visible,301.95,157.416,2.125,230,0.94,0.46,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,739,visible,301.4,159.469,2.125,195,0.95,0.46,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,740,visible,301.215,161.586,2.125,185,0.96,0.46,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,741,visible,301.215,163.711,2.125,180,0.96,0.46,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,742,visible,302.434,165.452,2.125,145,0.96,0.46,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,743,visible,304.431,166.179,2.125,110,0.95,0.46,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,744,visible,306.428,165.452,2.125,70,1.0,0.46,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,745,visible,307.79400000000004,163.82399999999998,2.125,40,1.0,0.46,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,746,visible,308.856,161.984,2.125,30,1.0,0.46,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,747,visible,309.918,160.144,2.125,30,1.0,0.46,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,748,visible,310.981,158.304,2.125,30,1.0,0.46,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,749,visible,312.043,156.464,2.125,30,1.0,0.46,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,750,visible,313.106,154.624,2.125,30,0.97,0.46,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,751,visible,314.168,152.784,2.125,30,0.98,0.46,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,752,visible,316.008,151.721,2.125,60,1.0,0.46,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,753,visible,318.061,151.171,2.125,75,0.98,0.46,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,754,visible,320.11400000000003,150.621,2.125,75,0.98,0.46,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,755,visible,322.16700000000003,150.071,2.125,75,0.95,0.46,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,756,visible,324.22,150.621,2.125,105,0.91,0.46,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,757,visible,326.217,151.34799999999998,2.125,110,0.92,0.46,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,758,visible,327.436,153.089,2.125,145,0.89,0.47,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,759,visible,328.655,154.83,2.125,145,0.92,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,760,visible,329.717,156.67,2.125,150,0.9,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,761,visible,330.779,158.51,2.125,150,0.87,0.47,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,762,visible,330.964,160.627,2.125,175,0.88,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,763,visible,330.23699999999997,162.624,2.125,200,0.88,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,764,visible,329.175,164.46400000000003,2.125,210,0.87,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,765,visible,327.547,165.83,2.125,230,0.86,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,766,visible,325.91900000000004,167.196,2.125,230,0.85,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,767,visible,324.291,168.562,2.125,230,0.86,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,768,visible,322.238,169.112,2.125,255,0.85,0.47,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,769,visible,320.145,168.743,2.125,280,0.83,0.47,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,770,visible,318.14799999999997,168.016,2.125,290,0.8200000000000001,0.47,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,771,visible,316.782,166.388,2.125,320,0.78,0.47,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,772,visible,315.563,164.64700000000002,2.125,325,0.74,0.47,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,773,visible,315.194,162.554,2.125,350,0.72,0.47,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,774,visible,316.56,160.92600000000002,2.125,40,0.6799999999999999,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,775,visible,318.063,159.423,2.125,45,0.6699999999999999,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,776,visible,320.18,159.238,2.125,85,0.65,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,777,visible,322.297,159.053,2.125,85,0.71,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,778,visible,324.414,158.868,2.125,85,0.77,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,779,visible,326.531,158.683,2.125,85,0.77,0.47,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,780,visible,328.648,158.498,2.125,85,0.8200000000000001,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,781,visible,330.765,158.313,2.125,85,0.84,0.47,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,782,visible,332.88199999999995,158.128,2.125,85,0.86,0.47,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,783,visible,334.999,157.94299999999998,2.125,85,0.84,0.47,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,784,visible,337.116,157.75799999999998,2.125,85,0.86,0.47,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,785,visible,339.233,157.57299999999998,2.125,85,0.86,0.47,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,786,visible,341.358,157.57299999999998,2.125,90,0.87,0.48,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,787,visible,343.355,158.3,2.125,110,0.88,0.48,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,788,visible,344.721,159.928,2.125,140,0.89,0.48,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,789,visible,346.087,161.556,2.125,140,0.91,0.48,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,790,visible,347.45300000000003,163.184,2.125,140,0.92,0.48,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,791,visible,348.819,164.812,2.125,140,0.95,0.48,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,792,visible,350.44699999999995,166.178,2.125,130,0.99,0.48,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,793,visible,352.444,166.905,2.125,110,0.96,0.48,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,794,visible,354.284,165.843,2.125,60,0.96,0.48,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,795,visible,356.124,164.78,2.125,60,0.93,0.48,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,796,visible,357.964,163.718,2.125,60,0.97,0.48,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,797,visible,359.80400000000003,162.655,2.125,60,0.96,0.48,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,798,visible,361.644,161.593,2.125,60,0.96,0.48,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,799,visible,363.48400000000004,160.53,2.125,60,0.95,0.48,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,800,visible,365.324,159.468,2.125,60,0.94,0.48,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,801,visible,367.164,158.405,2.125,60,0.88,0.48,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
6841-42a3b948-ba63-4fe5-8492-cada7868465f,802,visible,369.004,157.343,2.125,60,0.88,0.48,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,0.0,False,True,False,exploiting,True,False,
