pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,facing-5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,copying-5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,583,visible,209.545,251.14700000000002,2.125,225,0.9,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,584,visible,208.042,252.65,2.125,225,1.0,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,585,visible,206.53900000000002,254.153,2.125,225,1.0,0.21,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,586,visible,204.486,253.60299999999998,2.125,285,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,587,visible,202.433,253.053,2.125,285,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,588,visible,200.38,252.503,2.125,285,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,589,visible,200.38,250.378,2.125,0,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,590,visible,200.38,248.253,2.125,0,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,591,visible,199.83,246.2,2.125,345,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,592,visible,198.08900000000003,244.981,2.125,305,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,593,visible,196.34799999999998,243.762,2.125,305,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,594,visible,194.72,245.128,2.125,230,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,595,visible,194.17,247.18099999999998,2.125,195,1.0,0.21,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,596,visible,193.62,249.234,2.125,195,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,597,visible,194.518,251.16,2.125,155,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,598,visible,196.44400000000002,252.058,2.125,115,1.0,0.21,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,599,visible,197.81,250.43,2.125,40,1.0,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,600,visible,199.176,248.80200000000002,2.125,40,0.96,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,601,visible,199.361,246.685,2.125,5,1.0,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,602,visible,198.142,244.94400000000002,2.125,325,1.0,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,603,visible,196.145,244.217,2.125,290,0.87,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,604,visible,194.148,244.94400000000002,2.125,250,0.84,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,605,visible,193.085,246.78400000000002,2.125,210,0.85,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,606,visible,193.27,248.90099999999998,2.125,175,0.88,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,607,visible,194.773,250.40400000000002,2.125,135,0.83,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,608,visible,196.86599999999999,250.773,2.125,100,0.78,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,609,visible,198.706,249.71,2.125,60,0.78,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,610,visible,199.604,247.78400000000002,2.125,25,0.95,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,611,visible,200.502,245.858,2.125,25,0.99,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,612,visible,198.761,244.639,2.125,305,0.95,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,613,visible,196.636,244.639,2.125,270,0.95,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,614,visible,195.00799999999998,246.005,2.125,230,0.86,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,615,visible,194.458,248.058,2.125,195,0.86,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,616,visible,195.356,249.984,2.125,155,0.76,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,617,visible,197.196,251.047,2.125,120,0.83,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,618,visible,199.28900000000002,250.678,2.125,80,0.86,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,619,visible,200.655,249.05,2.125,40,0.91,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,620,visible,200.84,246.933,2.125,5,0.86,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,621,visible,199.62099999999998,245.192,2.125,325,0.77,0.22,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,622,visible,198.40200000000002,243.451,2.125,325,0.71,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,623,visible,196.405,244.178,2.125,250,0.63,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,624,visible,194.408,244.905,2.125,250,0.6699999999999999,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,625,visible,194.593,247.02200000000002,2.125,175,0.6699999999999999,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,626,visible,195.959,248.65,2.125,140,0.6699999999999999,0.22,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,627,visible,197.325,250.278,2.125,140,0.77,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,628,visible,199.165,249.215,2.125,60,0.76,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,629,visible,200.063,247.28900000000002,2.125,25,0.81,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,630,visible,199.513,245.236,2.125,345,0.8200000000000001,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,631,visible,197.885,243.87,2.125,310,0.8200000000000001,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,632,visible,195.76,243.87,2.125,270,0.86,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,633,visible,194.019,245.08900000000003,2.125,235,0.88,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,634,visible,192.278,246.308,2.125,235,0.89,0.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,635,visible,190.537,247.52700000000002,2.125,235,0.95,0.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,636,visible,192.377,248.58900000000003,2.125,120,0.92,0.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,637,visible,194.47,248.22,2.125,80,0.85,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,638,visible,196.563,247.851,2.125,80,0.95,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,639,visible,198.65599999999998,247.482,2.125,80,1.0,0.23,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,640,visible,200.74900000000002,247.113,2.125,80,1.0,0.23,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,641,visible,198.752,246.386,2.125,290,1.0,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,642,visible,196.699,246.93599999999998,2.125,255,0.95,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,643,visible,195.48,248.67700000000002,2.125,215,0.95,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,644,visible,194.261,250.418,2.125,215,0.89,0.23,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,645,visible,193.042,252.15900000000002,2.125,215,0.95,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,646,visible,195.135,252.528,2.125,100,0.8,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,647,visible,197.06099999999998,251.63,2.125,65,0.81,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,648,visible,197.959,249.704,2.125,25,0.77,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,649,visible,198.857,247.778,2.125,25,0.88,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,650,visible,197.229,246.412,2.125,310,0.97,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,651,visible,195.112,246.227,2.125,275,0.96,0.23,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,652,visible,193.37099999999998,247.446,2.125,235,0.99,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,653,visible,191.63,248.665,2.125,235,0.99,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,654,visible,189.889,249.88400000000001,2.125,235,1.0,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,655,visible,191.729,250.946,2.125,120,1.0,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,656,visible,193.56900000000002,252.00799999999998,2.125,120,1.0,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,657,visible,195.40900000000002,253.071,2.125,120,1.0,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,658,visible,195.778,250.97799999999998,2.125,10,1.0,0.24,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,659,visible,196.14700000000002,248.885,2.125,10,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,660,visible,194.15,248.158,2.125,290,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,661,visible,192.097,248.708,2.125,255,0.99,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,662,visible,190.878,250.449,2.125,215,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,663,visible,190.878,252.574,2.125,180,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,664,visible,192.24400000000003,254.202,2.125,140,0.98,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,665,visible,194.297,254.752,2.125,105,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,666,visible,196.22299999999998,253.854,2.125,65,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,667,visible,197.12099999999998,251.928,2.125,25,0.99,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,668,visible,196.752,249.835,2.125,350,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,669,visible,195.12400000000002,248.46900000000002,2.125,310,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,670,visible,193.007,248.28400000000002,2.125,275,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,671,visible,191.266,249.503,2.125,235,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,672,visible,190.71599999999998,251.55599999999998,2.125,195,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,673,visible,191.44299999999998,253.553,2.125,160,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,674,visible,193.283,254.615,2.125,120,1.0,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,675,visible,195.4,254.43,2.125,85,0.96,0.24,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,676,visible,196.903,252.92700000000002,2.125,45,0.95,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,677,visible,197.27200000000002,250.834,2.125,10,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,678,visible,196.209,248.99400000000003,2.125,330,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,679,visible,194.283,248.09599999999998,2.125,295,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,680,visible,192.23,248.646,2.125,255,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,681,visible,191.011,250.387,2.125,215,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,682,visible,191.011,252.512,2.125,180,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,683,visible,191.011,254.637,2.125,180,1.0,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,684,visible,193.06400000000002,255.187,2.125,105,0.94,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,685,visible,194.99,254.28900000000002,2.125,65,0.98,0.25,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,686,visible,196.916,253.391,2.125,65,0.96,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,687,visible,196.547,251.298,2.125,350,0.95,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,688,visible,194.919,249.93200000000002,2.125,310,0.92,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,689,visible,192.80200000000002,249.747,2.125,275,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,690,visible,191.06099999999998,250.96599999999998,2.125,235,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,691,visible,190.334,252.963,2.125,200,1.0,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,692,visible,191.06099999999998,254.96,2.125,160,0.99,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,693,visible,191.78799999999998,256.957,2.125,160,0.84,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,694,visible,193.905,256.772,2.125,85,0.77,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,695,visible,195.408,255.269,2.125,45,0.75,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,696,visible,195.77700000000002,253.176,2.125,10,0.69,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,697,visible,194.71400000000003,251.33599999999998,2.125,330,0.78,0.25,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,698,visible,192.78799999999998,250.438,2.125,295,0.77,0.25,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,699,visible,190.862,249.54,2.125,295,0.75,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,700,visible,188.93599999999998,248.642,2.125,295,0.75,0.25,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,701,visible,187.01,247.74400000000003,2.125,295,0.8,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,702,visible,187.01,249.86900000000003,2.125,180,0.74,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,703,visible,187.01,251.99400000000003,2.125,180,0.72,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,704,visible,187.01,254.11900000000003,2.125,180,0.83,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,705,visible,184.893,253.93400000000003,2.125,275,0.76,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,706,visible,182.77599999999998,253.74900000000002,2.125,275,0.7,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,707,visible,180.65900000000002,253.56400000000002,2.125,275,0.6799999999999999,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,708,visible,178.542,253.37900000000002,2.125,275,0.73,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,709,visible,176.425,253.19400000000002,2.125,275,0.75,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,710,visible,174.308,253.00900000000001,2.125,275,0.61,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,711,visible,172.31099999999998,253.736,2.125,250,0.65,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,712,visible,171.092,255.477,2.125,215,0.61,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,713,visible,169.873,257.218,2.125,215,0.65,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,714,visible,168.65400000000002,258.959,2.125,215,0.5800000000000001,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,715,visible,167.435,260.7,2.125,215,0.62,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,716,visible,169.361,261.598,2.125,115,0.49,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,717,visible,171.454,261.22900000000004,2.125,80,0.38,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,718,visible,173.547,260.86,2.125,80,0.35,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,719,visible,175.64,260.491,2.125,80,0.45,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,720,visible,177.733,260.122,2.125,80,0.44,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,721,visible,179.826,259.753,2.125,80,0.41,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,722,visible,181.045,258.012,2.125,35,0.46,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,723,visible,182.264,256.27099999999996,2.125,35,0.6,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,724,visible,183.483,254.53,2.125,35,0.62,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,725,visible,184.546,252.69,2.125,30,0.64,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,726,visible,185.608,250.85,2.125,30,0.76,0.26,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,727,visible,185.058,248.797,2.125,345,0.8200000000000001,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5673-542f1e42-fe28-4ea0-9465-7deddcb2d597,728,visible,184.50799999999998,246.74400000000003,2.125,345,0.88,0.26,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
