date,n_players_planned,noise,gameid,pid,half,avg_score,n_players
2016-10-24-16-18-40-954,4,2,2214-c5f49617-b764-43f6-b742-c9ad8933835e.csv,4795-26520b8a-65f9-4a8c-80ad-f29405c7091c,first,0.24000000000000005,3
2016-10-24-16-18-40-954,4,2,2214-c5f49617-b764-43f6-b742-c9ad8933835e.csv,4795-26520b8a-65f9-4a8c-80ad-f29405c7091c,second,0.27666666666666667,3
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,1428-61c7e1a9-8420-4313-a068-bee61951b409,first,0.1875,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,1428-61c7e1a9-8420-4313-a068-bee61951b409,second,0.26249999999999885,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,2296-0a4e96d9-58ff-4275-8809-55dd78355836,first,0.19583333333333366,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,2296-0a4e96d9-58ff-4275-8809-55dd78355836,second,0.13749999999999998,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,3092-0542f8aa-f3c3-48ce-88d8-df78b29f5946,first,0.14916666666666706,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,3092-0542f8aa-f3c3-48ce-88d8-df78b29f5946,second,0.20500000000000101,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,5242-c56b7334-ffa3-43e0-a52a-dddae6bfc1a6,first,0.057500000000000114,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,5242-c56b7334-ffa3-43e0-a52a-dddae6bfc1a6,second,0.19500000000000012,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,6321-8c3116b8-2ab1-41ff-bcc0-23debee5d3b2,first,0.12083333333333325,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,6321-8c3116b8-2ab1-41ff-bcc0-23debee5d3b2,second,0.26166666666666666,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,6370-7d7f4c73-886a-423d-a129-ad904925806a,first,0.18333333333333418,6
2016-10-24-16-19-3-896,6,1,5201-9e1a1eca-2e87-42dd-ac3d-a1d387647113.csv,6370-7d7f4c73-886a-423d-a129-ad904925806a,second,0.2458333333333347,6
2016-10-24-16-20-48-362,3,1,2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48.csv,5976-8f9de9ca-9c0f-4636-99a3-c9c656c70bef,first,0.0733333333333329,3
2016-10-24-16-20-48-362,3,1,2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48.csv,5976-8f9de9ca-9c0f-4636-99a3-c9c656c70bef,second,0.24750000000000003,3
2016-10-24-16-20-48-362,3,1,2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48.csv,8873-332d7856-ec9e-44c3-b338-279ef7948d26,first,0.09583333333333312,3
2016-10-24-16-20-48-362,3,1,2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48.csv,8873-332d7856-ec9e-44c3-b338-279ef7948d26,second,0.27749999999999986,3
2016-10-24-16-20-48-362,3,1,2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48.csv,8961-a3922fce-7962-4971-814f-5b150189b637,first,0.09499999999999992,3
2016-10-24-16-20-48-362,3,1,2653-8c66379e-c0bd-46e5-ab29-61b0972c0f48.csv,8961-a3922fce-7962-4971-814f-5b150189b637,second,0.24166666666666645,3
2016-10-24-16-23-2-922,4,3,3731-b80c5799-05a0-40ce-bfcd-1891437a8421.csv,0456-28f0d4f6-a1fc-4438-8be2-53728464a050,first,0.1683333333333319,3
2016-10-24-16-23-2-922,4,3,3731-b80c5799-05a0-40ce-bfcd-1891437a8421.csv,0456-28f0d4f6-a1fc-4438-8be2-53728464a050,second,0.2966666666666665,3
2016-10-24-16-23-2-922,4,3,3731-b80c5799-05a0-40ce-bfcd-1891437a8421.csv,1561-735761fd-0e97-4aac-963a-1aba506942c0,first,0.1408333333333335,3
2016-10-24-16-23-2-922,4,3,3731-b80c5799-05a0-40ce-bfcd-1891437a8421.csv,1561-735761fd-0e97-4aac-963a-1aba506942c0,second,0.32833333333333153,3
2016-10-24-16-23-2-922,4,3,3731-b80c5799-05a0-40ce-bfcd-1891437a8421.csv,3654-cdefa338-69c3-4c9f-9c48-f66e05d0f00a,first,0.15416666666666573,3
2016-10-24-16-23-2-922,4,3,3731-b80c5799-05a0-40ce-bfcd-1891437a8421.csv,3654-cdefa338-69c3-4c9f-9c48-f66e05d0f00a,second,0.3200000000000025,3
2016-10-24-16-27-2-362,3,1,4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0.csv,9202-df4ed1ce-7e36-4993-8df1-6aacb3e15b4d,first,0.13083333333333325,3
2016-10-24-16-27-2-362,3,1,4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0.csv,9202-df4ed1ce-7e36-4993-8df1-6aacb3e15b4d,second,0.16750000000000004,3
2016-10-24-16-27-2-362,3,1,4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0.csv,9431-a5807d44-7762-40be-8195-364e5f0a4cd4,first,0.12249999999999991,3
2016-10-24-16-27-2-362,3,1,4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0.csv,9431-a5807d44-7762-40be-8195-364e5f0a4cd4,second,0.18833333333333396,3
2016-10-24-16-27-2-362,3,1,4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0.csv,9848-e353b293-0c61-433b-bb27-2327802189ea,first,0.16916666666666522,3
2016-10-24-16-27-2-362,3,1,4148-cc324786-7f2d-4a30-9b7f-685ae3523ce0.csv,9848-e353b293-0c61-433b-bb27-2327802189ea,second,0.15833333333333335,3
2016-10-24-16-29-14-667,1,1,4304-b9e1e066-f2be-4d5e-939e-9aa9880e4f9f.csv,7110-1394a5c1-4107-4d77-aebe-30edca80f765,first,0.0975000000000007,1
2016-10-24-16-29-14-667,1,1,4304-b9e1e066-f2be-4d5e-939e-9aa9880e4f9f.csv,7110-1394a5c1-4107-4d77-aebe-30edca80f765,second,0.23833333333333245,1
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,0597-b2551131-43c0-4ed5-97fe-4b41e58193bc,first,0.09750000000000135,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,0597-b2551131-43c0-4ed5-97fe-4b41e58193bc,second,0.18583333333333227,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,1556-dca2a50c-7419-49c7-b6e1-2e3a119c8e35,first,0.08833333333333383,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,1556-dca2a50c-7419-49c7-b6e1-2e3a119c8e35,second,0.10749999999999921,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,2779-1ea195be-7660-49e6-abb3-3515a01eed72,first,0.19083333333333333,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,2779-1ea195be-7660-49e6-abb3-3515a01eed72,second,0.1408333333333335,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,4898-d529cbc0-250a-4ae8-87e1-a4e9d9caf37c,first,0.10749999999999942,4
2016-10-24-16-29-26-382,4,3,8014-6609a2a4-4f6c-4c8b-b9ac-7749c4a2e4c0.csv,4898-d529cbc0-250a-4ae8-87e1-a4e9d9caf37c,second,0.0958333333333334,4
2016-10-24-16-3-33-712,4,1,8429-85f58473-867e-4e17-ba56-de5634487912.csv,0879-cf864dcf-c771-4204-8393-6b3fa24bd199,first,0.0758333333333335,2
2016-10-24-16-3-33-712,4,1,8429-85f58473-867e-4e17-ba56-de5634487912.csv,0879-cf864dcf-c771-4204-8393-6b3fa24bd199,second,0.16916666666666624,2
2016-10-24-16-3-33-712,4,1,8429-85f58473-867e-4e17-ba56-de5634487912.csv,4849-3fd85c4a-3436-4374-be84-e2352b736fc3,first,0.14416666666666753,2
2016-10-24-16-3-33-712,4,1,8429-85f58473-867e-4e17-ba56-de5634487912.csv,4849-3fd85c4a-3436-4374-be84-e2352b736fc3,second,0.1958333333333337,2
2016-10-24-16-31-34-790,1,0,5567-a1045db2-c553-40ea-9631-5f8536b7a8c9.csv,6409-addcc275-21da-47c8-be61-ed99d09ddf20,first,0.1716666666666665,1
2016-10-24-16-31-34-790,1,0,5567-a1045db2-c553-40ea-9631-5f8536b7a8c9.csv,6409-addcc275-21da-47c8-be61-ed99d09ddf20,second,0.27416666666666717,1
2016-10-24-16-32-2-912,4,1,8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b.csv,2783-8cf05fb4-bac2-493c-b291-2424d8614e1e,first,0.1875,2
2016-10-24-16-32-2-912,4,1,8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b.csv,2783-8cf05fb4-bac2-493c-b291-2424d8614e1e,second,0.2683333333333351,2
2016-10-24-16-32-2-912,4,1,8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b.csv,9823-3946d0b9-7b24-48fb-a1d8-f2445cec923f,first,0.0725,2
2016-10-24-16-32-2-912,4,1,8605-56c6b0d3-4262-45bf-afa2-0f5e2112886b.csv,9823-3946d0b9-7b24-48fb-a1d8-f2445cec923f,second,0.2683333333333342,2
2016-10-24-16-34-59-538,5,2,3952-22b77239-7dd1-409a-8388-31bf0c80e282.csv,3515-30cd8f74-be0c-4bcf-be07-e70e9b23f078,first,0.21166666666666722,1
2016-10-24-16-34-59-538,5,2,3952-22b77239-7dd1-409a-8388-31bf0c80e282.csv,3515-30cd8f74-be0c-4bcf-be07-e70e9b23f078,second,0.1408333333333335,1
2016-10-24-16-40-19-58,1,0,8474-82a3ad3a-3e5f-47b3-bd3d-7fef4079f38b.csv,9382-4ff199f0-8303-4bfb-9ca9-2197cc41507e,first,0.10916666666666648,1
2016-10-24-16-40-19-58,1,0,8474-82a3ad3a-3e5f-47b3-bd3d-7fef4079f38b.csv,9382-4ff199f0-8303-4bfb-9ca9-2197cc41507e,second,0.052500000000000116,1
2016-10-24-16-40-32-38,1,3,6743-ba497244-7908-4b92-8401-119472b98552.csv,7098-ffe0735a-f3a7-4ba4-ba11-b7b97988bc41,first,0.16083333333333277,1
2016-10-24-16-40-32-38,1,3,6743-ba497244-7908-4b92-8401-119472b98552.csv,7098-ffe0735a-f3a7-4ba4-ba11-b7b97988bc41,second,0.09750000000000027,1
2016-10-24-16-40-33-708,3,0,3027-ff3fb84d-31de-4990-815b-c4c9d4061a0a.csv,9571-374bf7b6-2556-4b3f-a215-da38f6f0f0b7,first,0.08999999999999996,2
2016-10-24-16-40-33-708,3,0,3027-ff3fb84d-31de-4990-815b-c4c9d4061a0a.csv,9571-374bf7b6-2556-4b3f-a215-da38f6f0f0b7,second,0.056666666666666234,2
2016-10-24-16-40-33-708,3,0,3027-ff3fb84d-31de-4990-815b-c4c9d4061a0a.csv,9900-0bcf030a-8e7d-449b-b5f4-5d221fd74f71,first,0.12749999999999992,2
2016-10-24-16-40-33-708,3,0,3027-ff3fb84d-31de-4990-815b-c4c9d4061a0a.csv,9900-0bcf030a-8e7d-449b-b5f4-5d221fd74f71,second,0.08333333333333362,2
2016-10-24-16-44-11-443,3,3,5468-abc44c54-9dcb-4450-944a-6df59c1f488e.csv,1103-94483fcc-90d8-485c-948c-0e8e70e312a4,first,0.1224999999999999,2
2016-10-24-16-44-11-443,3,3,5468-abc44c54-9dcb-4450-944a-6df59c1f488e.csv,1103-94483fcc-90d8-485c-948c-0e8e70e312a4,second,0.14666666666666597,2
2016-10-24-16-44-11-443,3,3,5468-abc44c54-9dcb-4450-944a-6df59c1f488e.csv,8690-79cc046d-9882-4e76-a812-4f86e4e4fc78,first,0.17833333333333257,2
2016-10-24-16-44-11-443,3,3,5468-abc44c54-9dcb-4450-944a-6df59c1f488e.csv,8690-79cc046d-9882-4e76-a812-4f86e4e4fc78,second,0.18083333333333368,2
2016-10-24-16-48-57-807,5,3,5972-c144ac64-6519-4343-9137-688291b2e115.csv,2785-8bfe62ad-aaba-48b0-a920-1b262ab8b748,first,0.21583333333333346,2
2016-10-24-16-48-57-807,5,3,5972-c144ac64-6519-4343-9137-688291b2e115.csv,2785-8bfe62ad-aaba-48b0-a920-1b262ab8b748,second,0.08833333333333328,2
2016-10-24-16-48-57-807,5,3,5972-c144ac64-6519-4343-9137-688291b2e115.csv,8057-c813893c-05fe-41aa-816e-ad10f32cc711,first,0.027500000000000097,2
2016-10-24-16-48-57-807,5,3,5972-c144ac64-6519-4343-9137-688291b2e115.csv,8057-c813893c-05fe-41aa-816e-ad10f32cc711,second,0.08250000000000013,2
2016-10-24-16-6-10-454,2,1,3014-8bcc9b83-c173-43c6-8390-536c451797f2.csv,3498-b125eded-4004-4db8-94f2-be82a6b9260f,first,0.3816666666666661,2
2016-10-24-16-6-10-454,2,1,3014-8bcc9b83-c173-43c6-8390-536c451797f2.csv,3498-b125eded-4004-4db8-94f2-be82a6b9260f,second,0.3375000000000003,2
2016-10-24-16-6-10-454,2,1,3014-8bcc9b83-c173-43c6-8390-536c451797f2.csv,8260-2a1a0cf9-4f6a-4351-8620-8ea448929bb1,first,0.26166666666666716,2
2016-10-24-16-6-10-454,2,1,3014-8bcc9b83-c173-43c6-8390-536c451797f2.csv,8260-2a1a0cf9-4f6a-4351-8620-8ea448929bb1,second,0.3216666666666671,2
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,1746-72471ba2-0dd2-496a-9a00-254078944738,first,0.048333333333333825,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,1746-72471ba2-0dd2-496a-9a00-254078944738,second,0.1283333333333331,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,5079-bce0ba17-c3b2-4a82-97e2-ab8f4b5a3ce6,first,0.19416666666666593,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,5079-bce0ba17-c3b2-4a82-97e2-ab8f4b5a3ce6,second,0.25833333333333247,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,7308-f75d1fc1-f6ae-4842-9e58-0e232366b1c5,first,0.11333333333333244,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,7308-f75d1fc1-f6ae-4842-9e58-0e232366b1c5,second,0.07416666666666663,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,8481-9d9721c3-bfda-4a96-8c19-c1b93f42c700,first,0.19999999999999926,4
2016-10-24-16-9-23-284,6,0,8655-194c4fe7-7cc2-457e-afda-098189af2b5b.csv,8481-9d9721c3-bfda-4a96-8c19-c1b93f42c700,second,0.3175000000000004,4
2016-10-24-17-2-56-828,2,2,2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942.csv,2178-4a59d4b8-7a01-4c19-973a-71c542d487c7,first,0.1641666666666667,2
2016-10-24-17-2-56-828,2,2,2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942.csv,2178-4a59d4b8-7a01-4c19-973a-71c542d487c7,second,0.13083333333333408,2
2016-10-24-17-2-56-828,2,2,2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942.csv,9266-aece0474-da6d-49b7-9940-a28f8e3e3503,first,0.08833333333333321,2
2016-10-24-17-2-56-828,2,2,2696-eb13607a-5f7a-4e7d-ab49-827f92bf9942.csv,9266-aece0474-da6d-49b7-9940-a28f8e3e3503,second,0.29999999999999843,2
2016-10-24-17-24-53-296,3,2,9973-3bb9c7e2-2226-468f-b5e0-76109434ee18.csv,2229-7b1270d2-c6d0-4068-a7ac-8fa305b158f8,first,0.19416666666666646,2
2016-10-24-17-24-53-296,3,2,9973-3bb9c7e2-2226-468f-b5e0-76109434ee18.csv,2229-7b1270d2-c6d0-4068-a7ac-8fa305b158f8,second,0.17833333333333318,2
2016-10-24-17-24-53-296,3,2,9973-3bb9c7e2-2226-468f-b5e0-76109434ee18.csv,8377-abfe8d5b-1ef2-40a2-ab9d-68c3a8975d22,first,0.1599999999999999,2
2016-10-24-17-24-53-296,3,2,9973-3bb9c7e2-2226-468f-b5e0-76109434ee18.csv,8377-abfe8d5b-1ef2-40a2-ab9d-68c3a8975d22,second,0.2341666666666665,2
2016-10-24-17-31-41-613,5,0,3063-958c1847-5bd2-4a16-98dd-e2a74e4d4361.csv,7966-84d343b5-4319-4818-86a3-b8cb6209c880,first,0.06916666666666639,1
2016-10-24-17-31-41-613,5,0,3063-958c1847-5bd2-4a16-98dd-e2a74e4d4361.csv,7966-84d343b5-4319-4818-86a3-b8cb6209c880,second,0.025833333333333503,1
2016-10-24-17-5-0-258,1,0,1061-bc6132fd-b7eb-4332-a385-1c2f5d49f7ec.csv,1802-78793fb1-a598-41fa-814f-aaccc7faba99,first,0.1583333333333332,1
2016-10-24-17-5-0-258,1,0,1061-bc6132fd-b7eb-4332-a385-1c2f5d49f7ec.csv,1802-78793fb1-a598-41fa-814f-aaccc7faba99,second,0.1741666666666675,1
2016-10-24-18-13-31-539,2,2,9179-d5553516-969e-4771-8526-922ef660af61.csv,6044-9acda2d4-837f-4525-9a1e-2ef735e42dc2,first,0.3933333333333336,1
2016-10-24-18-13-31-539,2,2,9179-d5553516-969e-4771-8526-922ef660af61.csv,6044-9acda2d4-837f-4525-9a1e-2ef735e42dc2,second,0.29166666666666713,1
2016-10-24-18-25-58-441,6,3,5512-8f2849b7-8901-48ad-9725-d1d7bcfa0d7d.csv,1759-d59133f2-7e39-4301-8c30-ff3b618f8efe,first,0.264166666666666,1
2016-10-24-18-25-58-441,6,3,5512-8f2849b7-8901-48ad-9725-d1d7bcfa0d7d.csv,1759-d59133f2-7e39-4301-8c30-ff3b618f8efe,second,0.38000000000000095,1
2016-10-24-18-41-52-574,1,1,0385-0bc6e586-2194-44a4-91f0-f8c2843e2965.csv,6452-358b28ad-b8c8-4815-8662-81b78a4d029f,first,0.18833333333333396,1
2016-10-24-18-41-52-574,1,1,0385-0bc6e586-2194-44a4-91f0-f8c2843e2965.csv,6452-358b28ad-b8c8-4815-8662-81b78a4d029f,second,0.06083333333333301,1
2016-10-24-19-25-44-800,4,2,0097-a1701115-ace1-4e7b-9463-8b80aa5bc5e9.csv,3851-f3d712e8-c6ee-45f5-82f0-f36768239f31,first,0.10666666666666623,2
2016-10-24-19-25-44-800,4,2,0097-a1701115-ace1-4e7b-9463-8b80aa5bc5e9.csv,3851-f3d712e8-c6ee-45f5-82f0-f36768239f31,second,0.19833333333333308,2
2016-10-24-19-25-44-800,4,2,0097-a1701115-ace1-4e7b-9463-8b80aa5bc5e9.csv,6436-007e199c-00ca-44f4-ac1e-22cdaf7d8374,first,0.27999999999999964,2
2016-10-24-19-25-44-800,4,2,0097-a1701115-ace1-4e7b-9463-8b80aa5bc5e9.csv,6436-007e199c-00ca-44f4-ac1e-22cdaf7d8374,second,0.3108333333333324,2
2016-10-24-19-57-20-949,2,3,1566-648f5094-6802-48a5-8c52-882fcdd0efda.csv,3646-6022abba-0460-42ee-bcaf-39f39fe3b1e9,first,0.163333333333333,1
2016-10-24-19-57-20-949,2,3,1566-648f5094-6802-48a5-8c52-882fcdd0efda.csv,3646-6022abba-0460-42ee-bcaf-39f39fe3b1e9,second,0.20999999999999933,1
2016-10-24-19-9-47-29,3,0,1431-8874d89f-2fa2-42ea-8de8-bb51531bedb7.csv,8870-1a8f839d-2da5-4189-b4b6-2c84e3997fbd,first,0.093333333333333,1
2016-10-24-19-9-47-29,3,0,1431-8874d89f-2fa2-42ea-8de8-bb51531bedb7.csv,8870-1a8f839d-2da5-4189-b4b6-2c84e3997fbd,second,0.056666666666666206,1
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,0125-3e4c6879-678a-4640-aada-be0d27519add,first,0.18333333333333315,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,0125-3e4c6879-678a-4640-aada-be0d27519add,second,0.2966666666666665,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,1136-1d00739a-73b5-4615-80d7-f7153d79746a,first,0.2033333333333335,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,1136-1d00739a-73b5-4615-80d7-f7153d79746a,second,0.09166666666666709,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,4096-bdd17ce1-d1f5-4f6d-a95e-0f3d97fa49da,first,0.2358333333333344,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,4096-bdd17ce1-d1f5-4f6d-a95e-0f3d97fa49da,second,0.34833333333333344,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,5910-10790093-c2e8-41db-b05d-8baefda1c640,first,0.13416666666666718,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,5910-10790093-c2e8-41db-b05d-8baefda1c640,second,0.13583333333333344,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,7130-8e31be96-59c0-4dc6-8591-d92c0aa56fee,first,0.19083333333333416,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,7130-8e31be96-59c0-4dc6-8591-d92c0aa56fee,second,0.15333333333333327,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,8416-0014a634-0343-4450-b241-c6486f1aa5c6,first,0.18833333333333385,6
2016-10-24-21-21-19-686,6,2,4891-b78d81e5-7040-4f62-ab40-8b62b3582192.csv,8416-0014a634-0343-4450-b241-c6486f1aa5c6,second,0.2274999999999996,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,1086-e1a6bdb8-f225-4bff-840c-cc8e983c9be0,first,0.22250000000000236,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,1086-e1a6bdb8-f225-4bff-840c-cc8e983c9be0,second,0.13916666666666605,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,4879-896eb8be-df3e-4328-a2c1-44e95f27dd75,first,0.07583333333333339,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,4879-896eb8be-df3e-4328-a2c1-44e95f27dd75,second,0.11750000000000024,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,5712-45a71e77-0809-478d-9a52-7bfcb14138d8,first,0.031666666666666836,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,5712-45a71e77-0809-478d-9a52-7bfcb14138d8,second,0.08416666666666625,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,7031-dbdc41eb-d1bc-4d27-8257-2c7beb3236d4,first,0.10083333333333298,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,7031-dbdc41eb-d1bc-4d27-8257-2c7beb3236d4,second,0.1208333333333337,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,7784-6b052853-a641-47fe-affe-178f5b3f83af,first,0.22999999999999948,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,7784-6b052853-a641-47fe-affe-178f5b3f83af,second,0.25,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,8586-4b8057e8-49e9-4ce7-8be0-d45ca8048f9f,first,0.1083333333333329,6
2016-10-24-21-22-41-796,6,2,1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5.csv,8586-4b8057e8-49e9-4ce7-8be0-d45ca8048f9f,second,0.09999999999999985,6
2016-10-24-21-23-36-899,1,0,0216-45c14ff1-1f7b-47e6-b61e-e03a8debfbd4.csv,6953-16903416-cde8-4485-a825-457f123e0437,first,0.16833333333333222,1
2016-10-24-21-23-36-899,1,0,0216-45c14ff1-1f7b-47e6-b61e-e03a8debfbd4.csv,6953-16903416-cde8-4485-a825-457f123e0437,second,0.10583333333333184,1
2016-10-24-21-23-40-357,3,0,8143-25cec217-84bc-40d8-9177-ef20039075e3.csv,9380-5fbe17d7-1bda-4c6d-a121-f3281431196a,first,0.22916666666666652,2
2016-10-24-21-23-40-357,3,0,8143-25cec217-84bc-40d8-9177-ef20039075e3.csv,9380-5fbe17d7-1bda-4c6d-a121-f3281431196a,second,0.15333333333333302,2
2016-10-24-21-23-40-357,3,0,8143-25cec217-84bc-40d8-9177-ef20039075e3.csv,9484-340d15c3-a442-422c-bfc0-1752c8d8b00a,first,0.16,2
2016-10-24-21-23-40-357,3,0,8143-25cec217-84bc-40d8-9177-ef20039075e3.csv,9484-340d15c3-a442-422c-bfc0-1752c8d8b00a,second,0.13666666666666716,2
2016-10-24-21-24-25-295,4,0,2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e.csv,0119-c2c4a815-57da-4cff-b802-483180e0abdc,first,0.055833333333333235,3
2016-10-24-21-24-25-295,4,0,2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e.csv,0119-c2c4a815-57da-4cff-b802-483180e0abdc,second,0.1533333333333323,3
2016-10-24-21-24-25-295,4,0,2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e.csv,4185-2e2ac6cd-acde-47cb-8cc2-f145bea27334,first,0.1875,3
2016-10-24-21-24-25-295,4,0,2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e.csv,4185-2e2ac6cd-acde-47cb-8cc2-f145bea27334,second,0.04916666666666649,3
2016-10-24-21-24-25-295,4,0,2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e.csv,6259-287c393a-a548-4c15-87c4-377fb3d4c602,first,0.09999999999999937,3
2016-10-24-21-24-25-295,4,0,2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e.csv,6259-287c393a-a548-4c15-87c4-377fb3d4c602,second,0.28333333333333477,3
2016-10-24-21-27-20-50,2,1,1223-83653d7f-aa92-4532-b6b9-b9abfbf41d5a.csv,5046-159ea400-4d62-4653-926c-b345457699b1,first,0.10749999999999933,2
2016-10-24-21-27-20-50,2,1,1223-83653d7f-aa92-4532-b6b9-b9abfbf41d5a.csv,5046-159ea400-4d62-4653-926c-b345457699b1,second,0.26416666666666627,2
2016-10-24-21-27-20-50,2,1,1223-83653d7f-aa92-4532-b6b9-b9abfbf41d5a.csv,7670-95489261-a2bc-43da-81ac-e8a0c5d43c0e,first,0.1433333333333339,2
