,assigned_n_players,bn_players,difficulty,first_half_score,fn_players,game,hn_players,max_lat,mean_lat,noise,pid,score,second_half_score,wait
424,3,3,,0.07833333333333334,3,2016-11-2-13-50-7-522_3_2_7221-c28ab679-f529-4c28-abbd-e60005d9d1df,3,194.0,38.72125,2,0248-2b878d97-2ec1-4f5e-9d2c-2d1307ddf127,0.13708333333333333,0.19583333333333333,510
425,3,3,,0.13083333333333333,3,2016-11-2-13-50-7-522_3_2_7221-c28ab679-f529-4c28-abbd-e60005d9d1df,3,215.0,26.901417257190495,2,2595-c2b9062b-a8bd-4565-a1b1-9aa86fa5b8a4,0.13875,0.14666666666666667,351
426,3,3,,0.20083333333333334,3,2016-11-2-13-50-7-522_3_2_7221-c28ab679-f529-4c28-abbd-e60005d9d1df,3,244.5,25.29875,2,2639-11f62d10-7434-47c9-873f-67db2f2c6198,0.19708333333333333,0.19333333333333333,262
427,5,5,,0.09166666666666666,5,2016-11-2-15-11-1-189_5_0_1039-21a60322-aa20-46d8-8f2d-8ae4241f4738,5,184.5,33.763958333333335,0,5738-a49169e0-3bde-4d6e-bce5-7dfe6f2dc26f,0.17166666666666666,0.25166666666666665,1050
428,5,5,,0.055,5,2016-11-2-15-11-1-189_5_0_1039-21a60322-aa20-46d8-8f2d-8ae4241f4738,5,143.0,19.058541666666667,0,7452-84cb32b9-2869-4e83-88ef-6a67c29c5950,0.13833333333333334,0.22166666666666668,1164
429,5,5,,0.015,5,2016-11-2-15-11-1-189_5_0_1039-21a60322-aa20-46d8-8f2d-8ae4241f4738,5,852.5,23.350208333333335,0,8287-fcd29cb6-b0fc-42bc-ab06-41e20461ce48,0.07208333333333333,0.12916666666666668,681
430,5,5,,0.13333333333333333,5,2016-11-2-15-11-1-189_5_0_1039-21a60322-aa20-46d8-8f2d-8ae4241f4738,5,84.5,17.08274280950396,0,7744-7406c53e-a069-450c-9561-49f80b4f76f8,0.15625,0.17916666666666667,711
431,5,5,,0.14083333333333334,5,2016-11-2-15-11-1-189_5_0_1039-21a60322-aa20-46d8-8f2d-8ae4241f4738,5,140.5,27.246875,0,6569-7b32cfe2-201d-423c-a8c9-b0e40db1b6ba,0.19875,0.25666666666666665,262
432,6,2,,0.18333333333333332,2,2016-11-2-15-1-51-995_6_2_4121-0f021055-5049-46bb-9022-5502d3370c2d,2,545.5,20.7775,2,4633-771f9dea-8d23-4957-86a2-6128abc3a6a0,0.27875,0.37416666666666665,1457
433,6,2,,0.15833333333333333,2,2016-11-2-15-1-51-995_6_2_4121-0f021055-5049-46bb-9022-5502d3370c2d,2,211.0,22.312083333333334,2,8950-5daad43c-d1c4-48a4-a882-c1de602912d8,0.2529166666666667,0.3475,849
434,3,1,,0.07916666666666666,1,2016-11-2-17-5-26-385_3_2_1621-1b63da74-dfbc-4b05-8a17-3b40f7731f13,1,5617.5,191.46269278866194,2,9922-b7f72095-06dd-4ec7-82af-765751ab7994,0.135,0.19083333333333333,1457
435,6,5,,0.0425,5,2016-11-2-15-30-11-610_6_0_7363-a0b38f13-d256-4a32-875d-c09ea3e1120e,5,173.5,59.18875,0,0124-e7336e06-4ad0-461e-8b97-014a818fb77d,0.08458333333333333,0.12666666666666668,758
436,6,5,,0.07666666666666666,5,2016-11-2-15-30-11-610_6_0_7363-a0b38f13-d256-4a32-875d-c09ea3e1120e,5,312.0,29.867444768653606,0,7100-87576176-4bb4-4e74-9be5-84b3fbfd8693,0.1175,0.15833333333333333,1450
437,6,5,,0.16583333333333333,5,2016-11-2-15-30-11-610_6_0_7363-a0b38f13-d256-4a32-875d-c09ea3e1120e,5,226.5,57.09125,0,9206-d1ddbc6a-c077-4f25-a5ee-37979311313a,0.21708333333333332,0.2683333333333333,1152
438,6,5,,0.10416666666666667,5,2016-11-2-15-30-11-610_6_0_7363-a0b38f13-d256-4a32-875d-c09ea3e1120e,5,32.0,10.79345560650271,0,3172-4beb6804-b640-4403-b68e-9ff201fa4abe,0.13125,0.15833333333333333,1346
439,6,5,,0.056666666666666664,5,2016-11-2-15-30-11-610_6_0_7363-a0b38f13-d256-4a32-875d-c09ea3e1120e,5,388.5,39.99520833333333,0,2491-add51d08-efe6-4252-a079-db13fffc3b18,0.11666666666666667,0.17666666666666667,782
440,6,1,,0.08333333333333333,1,2016-11-2-13-47-22-378_6_2_9238-141261e6-287c-48e0-88d6-334183f103ea,1,400.5,30.610254272613588,2,2529-8dddd6db-32bb-4e42-8f8a-85c6b271eea8,0.07708333333333334,0.07083333333333333,1453
441,4,4,,0.23166666666666666,4,2016-11-2-15-21-14-703_4_3_1342-6858cda8-9bf0-48d1-a149-38ca571307a5,4,859.5,17.21050437682368,3,8514-42bb0271-6bb5-4960-9da9-f8bf90ca39db,0.3425,0.4533333333333333,289
442,4,4,,0.22166666666666668,4,2016-11-2-15-21-14-703_4_3_1342-6858cda8-9bf0-48d1-a149-38ca571307a5,4,1902.5,138.763125,3,9337-caca7bf9-a51a-45de-9e5c-8f540eef90d8,0.32416666666666666,0.4266666666666667,434
443,4,4,,0.11333333333333333,4,2016-11-2-15-21-14-703_4_3_1342-6858cda8-9bf0-48d1-a149-38ca571307a5,4,1342.5,121.7069825436409,3,7256-84937977-8112-4377-b208-2cf2974f7f23,0.09333333333333334,0.07333333333333333,688
444,4,4,,0.16416666666666666,4,2016-11-2-15-21-14-703_4_3_1342-6858cda8-9bf0-48d1-a149-38ca571307a5,4,859.5,15.312838682784493,3,0874-fa4f7e64-d215-4b34-a5e9-d46f2e07893f,0.17958333333333334,0.195,261
445,6,2,,0.14166666666666666,2,2016-11-2-14-22-48-177_6_2_9204-27a9d954-4d87-4258-895a-409b63b18dce,2,787.0,55.48749478949562,2,4184-3b3169b3-f583-4869-b293-2085e1b2b2fe,0.15166666666666667,0.16166666666666665,1455
446,6,2,,0.0575,2,2016-11-2-14-22-48-177_6_2_9204-27a9d954-4d87-4258-895a-409b63b18dce,2,248.0,35.98082534389329,2,9304-bf91f5aa-eb89-4432-977d-e90d3fcaa35d,0.055,0.0525,1348
447,3,1,,0.0675,1,2016-11-2-15-57-58-367_3_0_8051-a6a0d696-b961-4507-963f-9422b2336253,1,41.0,15.479157982492705,0,0235-d592d693-1276-4405-832a-2b5b92a27807,0.21625,0.365,1457
448,1,1,,0.18416666666666667,1,2016-11-2-12-58-28-966_1_1_4801-99c6aebf-eeb4-4719-9366-b40f4d71fdb0,1,34.5,6.220091704877032,1,6668-211ec7eb-a0e9-4427-a094-9460b77d2304,0.23791666666666667,0.2916666666666667,262
449,5,2,,0.14833333333333334,2,2016-11-2-15-25-26-140_5_0_4095-4743f5f1-31ad-4aaf-80d6-a171e10275a2,2,1500.5,62.10916666666667,0,2328-b969b578-6bc6-4713-9626-ff7cfac26c64,0.11875,0.08916666666666667,1448
450,5,2,,0.09583333333333334,2,2016-11-2-15-25-26-140_5_0_4095-4743f5f1-31ad-4aaf-80d6-a171e10275a2,2,50.5,19.58691121300542,0,3316-c20d9d2d-94fc-43ba-94f0-85be6a45aa41,0.09291666666666666,0.09,876
451,2,2,,0.10083333333333333,2,2016-11-2-15-49-35-898_2_3_7159-d62bf08c-ccf6-4f86-9720-56419b7a037e,2,814.5,57.190575479566306,3,5417-63f49971-2218-4e7b-9ea4-8066cfa75354,0.11833333333333333,0.13583333333333333,1218
452,2,2,,0.043333333333333335,2,2016-11-2-15-49-35-898_2_3_7159-d62bf08c-ccf6-4f86-9720-56419b7a037e,2,814.5,60.82617757398916,3,4582-82b9d2c1-6fdc-43a6-9fca-388cef31bbb8,0.05458333333333333,0.06583333333333333,262
453,4,4,,0.20333333333333334,4,2016-11-2-15-13-53-783_4_2_5422-681c492d-adf2-46f0-8141-ab79554a6446,4,3045.0,123.46998749478949,2,6984-bde54f3f-32e7-4a67-9e46-36da33265afa,0.21291666666666667,0.2225,367
454,4,4,,0.18083333333333335,4,2016-11-2-15-13-53-783_4_2_5422-681c492d-adf2-46f0-8141-ab79554a6446,4,1168.5,26.819924968736974,2,9720-e1941006-9621-455a-9f8b-f160ae9190ac,0.17958333333333334,0.17833333333333334,813
455,4,4,,0.1075,4,2016-11-2-15-13-53-783_4_2_5422-681c492d-adf2-46f0-8141-ab79554a6446,4,524.5,69.19216340141726,2,3640-c9f7cf83-a487-4cb3-b720-427f28f95179,0.14125,0.175,261
456,4,4,,0.08166666666666667,4,2016-11-2-15-13-53-783_4_2_5422-681c492d-adf2-46f0-8141-ab79554a6446,4,193.0,64.635625,2,2532-43d9552c-54df-4023-a20e-b07f3459f5ae,0.115,0.14833333333333334,377
457,3,2,,0.08583333333333333,2,2016-11-2-13-33-51-13_3_1_1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29,2,140.0,36.88245102125886,1,3947-8cd558e3-f40e-453b-9e5f-cec0d53af0f8,0.15416666666666667,0.2225,1398
458,3,2,,0.31166666666666665,2,2016-11-2-13-33-51-13_3_1_1259-7f6c70f1-0434-44a3-ab18-f46c3946bf29,2,51.0,22.20654439349729,1,9938-f6a0a713-7322-4cbc-8e91-a39edd0a76b8,0.31958333333333333,0.3275,1456
459,2,1,,0.23083333333333333,1,2016-11-2-14-59-33-344_2_2_0139-778ff331-5f2e-48c2-ae38-58c80794fc41,1,795.5,42.33354166666667,2,5879-d115dd0e-5961-47ba-a940-e31b982356d6,0.19291666666666665,0.155,674
460,3,1,,0.06833333333333333,1,2016-11-2-16-14-49-126_3_3_0198-ff2c4222-bc8d-49a3-8429-07cfa8710651,1,186.5,36.69958333333334,3,1905-d6bd2c84-37b9-4844-bd0f-c6913967d712,0.07666666666666666,0.085,1458
461,4,3,,0.23416666666666666,3,2016-11-2-14-32-34-927_4_2_5956-fe35f668-a4cd-4e27-9b06-80a417d323c2,3,172.5,121.12166666666667,2,0044-bca1ff2f-bab6-403a-838e-b6627236ad59,0.305,0.37583333333333335,430
462,4,3,,0.16833333333333333,3,2016-11-2-14-32-34-927_4_2_5956-fe35f668-a4cd-4e27-9b06-80a417d323c2,3,293.0,48.34535223009588,2,2115-ba474d4c-7fa8-4335-a2c1-d2381feff907,0.28833333333333333,0.4083333333333333,630
463,4,3,,0.12333333333333334,3,2016-11-2-14-32-34-927_4_2_5956-fe35f668-a4cd-4e27-9b06-80a417d323c2,3,169.0,31.883493122134222,2,2378-5b845d41-57bb-484e-977c-767f4b25863c,0.27,0.4166666666666667,459
464,1,1,,0.0825,1,2016-11-2-13-41-48-258_1_3_4506-245db82c-0ac7-45ad-889f-6ba69194c509,1,396.5,73.95727386411005,3,9519-fe2a4c76-8655-4746-bca9-ff46f6926a67,0.08333333333333333,0.08416666666666667,262
465,2,1,,0.21333333333333335,1,2016-11-2-14-45-43-712_2_2_9291-6aeee6e1-db38-4829-a693-b5c033ac81e1,1,240.0,50.489375,2,9726-3cf97375-9eae-4106-b128-2946557ff87b,0.27,0.32666666666666666,261
466,5,2,,0.045,2,2016-11-2-16-17-57-628_5_1_5783-114bab7b-cf26-4548-b3a0-a672a031d132,2,180.0,54.873958333333334,1,6529-522670a5-4b8c-4581-858e-a4870ec7a991,0.18916666666666668,0.3333333333333333,1457
467,5,2,,0.1125,2,2016-11-2-16-17-57-628_5_1_5783-114bab7b-cf26-4548-b3a0-a672a031d132,2,176.5,38.528958333333335,1,4208-6878eedf-769e-44cf-907b-63c6ecb925c5,0.19833333333333333,0.2841666666666667,690
468,4,2,,0.11916666666666667,2,2016-11-2-17-57-53-595_4_2_9440-2fe2d346-d4b5-4795-816c-9c437650cd15,2,67.5,28.38245102125886,2,4721-d4967a14-45df-480a-bb29-8f56494b778a,0.14833333333333334,0.1775,1402
469,4,2,,0.26666666666666666,2,2016-11-2-17-57-53-595_4_2_9440-2fe2d346-d4b5-4795-816c-9c437650cd15,2,505.5,16.033277870216306,2,1587-644066f8-0eb9-4eca-8c9f-fcb64795f009,0.3070833333333333,0.3475,1455
470,1,1,,0.18666666666666668,1,2016-11-2-15-38-17-370_1_3_0710-b1cba5ae-c690-4fd5-97de-518580767010,1,335.0,26.015833333333333,3,7598-e329500b-9042-4e74-88d5-acac60caea54,0.19833333333333333,0.21,263
471,3,3,,0.1225,3,2016-10-24-21-31-49-296_3_0_6044-d999e2dc-8665-4f0d-bd8a-0b7e5f7885ef,3,79.0,31.788036681950814,0,6602-a8fa3ea1-8565-4430-bfea-568341e35455,0.17166666666666666,0.22083333333333333,1442
472,3,3,,0.1125,3,2016-10-24-21-31-49-296_3_0_6044-d999e2dc-8665-4f0d-bd8a-0b7e5f7885ef,3,322.0,47.16048353480617,0,3865-eaa39a71-c6bd-4f6c-8d47-e8f5e5b36450,0.09083333333333334,0.06916666666666667,262
473,3,3,,0.20166666666666666,3,2016-10-24-21-31-49-296_3_0_6044-d999e2dc-8665-4f0d-bd8a-0b7e5f7885ef,3,114.0,25.36202584410171,0,1050-cdb8b87e-4e40-43fe-b58f-8be90d8afe74,0.23208333333333334,0.2625,425
474,6,1,,0.19333333333333333,1,2016-10-24-23-39-59-157_6_1_4992-f53bb638-411e-4b14-8c4e-e7f01fe6665c,1,754.5,29.359107961650686,1,8569-3dcbca7a-78a4-4cdf-a630-bb0fe995fa21,0.17625,0.15916666666666668,1457
475,6,6,,0.3075,6,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847,6,42.5,21.212380158399334,3,0324-9c4d52a2-4edb-44f6-8d21-12029b1b844c,0.27125,0.235,421
476,6,6,,0.08666666666666667,6,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847,6,823.5,88.24447686536057,3,6245-d9a2e886-b169-4c54-8c6e-f29592616928,0.15541666666666668,0.22416666666666665,261
477,6,6,,0.295,6,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847,6,249.0,34.134166666666665,3,8866-c9d2ccab-4d1a-4170-b62b-105e55e559ba,0.22625,0.1575,294
478,6,6,,0.1175,6,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847,6,621.0,40.35666666666667,3,1440-8ec4cb79-9dc6-495d-96df-d936351db50f,0.07583333333333334,0.034166666666666665,953
479,6,6,,0.1325,6,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847,6,347.0,28.150062526052523,3,9578-b69a4c4a-079e-4e1d-a495-51a8545fffa4,0.13833333333333334,0.14416666666666667,543
480,6,6,,0.10833333333333334,6,2016-10-24-22-13-2-904_6_3_5916-292f7141-9dd0-41ba-be3d-085e113bc847,6,43.5,14.938932888703626,3,3104-848926b8-00ff-48cf-974a-44a585332bfa,0.10083333333333333,0.09333333333333334,519
481,6,6,,0.19083333333333333,6,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192,6,489.0,16.102959566486035,2,7130-8e31be96-59c0-4dc6-8591-d92c0aa56fee,0.17208333333333334,0.15333333333333332,733
482,6,6,,0.20333333333333334,6,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192,6,329.0,43.34875,2,1136-1d00739a-73b5-4615-80d7-f7153d79746a,0.1475,0.09166666666666666,261
483,6,6,,0.23583333333333334,6,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192,6,301.0,92.00083333333333,2,4096-bdd17ce1-d1f5-4f6d-a95e-0f3d97fa49da,0.2920833333333333,0.34833333333333333,377
484,6,6,,0.13416666666666666,6,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192,6,467.5,15.260733639016257,2,5910-10790093-c2e8-41db-b05d-8baefda1c640,0.135,0.13583333333333333,804
485,6,6,,0.18333333333333332,6,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192,6,332.5,56.54291666666666,2,0125-3e4c6879-678a-4640-aada-be0d27519add,0.24,0.2966666666666667,317
486,6,6,,0.18833333333333332,6,2016-10-24-21-21-19-686_6_2_4891-b78d81e5-7040-4f62-ab40-8b62b3582192,6,851.5,38.688541666666666,2,8416-0014a634-0343-4450-b241-c6486f1aa5c6,0.20791666666666667,0.2275,485
487,4,3,,0.10916666666666666,3,2016-10-24-21-48-56-606_4_1_9990-baa0ae59-638c-49b1-a5f9-80c87019489e,3,445.5,26.848541666666666,1,6099-861a2940-1327-4a4f-8d1d-1fc52f55bc5d,0.15291666666666667,0.19666666666666666,485
488,4,3,,0.13333333333333333,3,2016-10-24-21-48-56-606_4_1_9990-baa0ae59-638c-49b1-a5f9-80c87019489e,3,416.5,69.16166666666666,1,4389-3c2e2499-9df0-45ad-b2ae-9f5b14f504ae,0.13666666666666666,0.14,823
489,4,3,,0.1575,3,2016-10-24-21-48-56-606_4_1_9990-baa0ae59-638c-49b1-a5f9-80c87019489e,3,231.0,34.799166666666665,1,5844-fb518a98-45f0-465c-9588-8cbb6bd9d0c0,0.11541666666666667,0.07333333333333333,262
490,3,2,,0.22916666666666666,2,2016-10-24-21-23-40-357_3_0_8143-25cec217-84bc-40d8-9177-ef20039075e3,2,89.0,35.2775,0,9380-5fbe17d7-1bda-4c6d-a121-f3281431196a,0.19125,0.15333333333333332,297
491,3,2,,0.16,2,2016-10-24-21-23-40-357_3_0_8143-25cec217-84bc-40d8-9177-ef20039075e3,2,50.0,28.257708333333333,0,9484-340d15c3-a442-422c-bfc0-1752c8d8b00a,0.14833333333333334,0.13666666666666666,261
492,1,1,,0.09916666666666667,1,2016-10-24-21-50-7-708_1_0_5740-6ce4592c-e972-4d08-9b25-d5aa870e089a,1,659.5,35.652980408503545,0,8433-5724fb23-9f5e-4090-a7f8-fca8ca6b78d1,0.07208333333333333,0.045,262
493,3,1,,0.135,1,2016-10-24-22-30-59-921_3_0_8556-dabf696d-960b-459b-8db9-8e2b56f254fd,1,104.5,60.78479166666666,0,8138-015a57dc-d43f-40bc-8458-dbba0c9c9a29,0.3016666666666667,0.4683333333333333,1457
494,4,4,,0.12833333333333333,4,2016-10-24-22-7-29-715_4_1_3922-8017e4b0-0602-4e3b-abbb-a60e7b4180dc,4,775.0,62.03334722801167,1,2050-061aced3-d1a4-4378-a65b-ac45440a4349,0.21875,0.30916666666666665,343
495,4,4,,0.5116666666666667,4,2016-10-24-22-7-29-715_4_1_3922-8017e4b0-0602-4e3b-abbb-a60e7b4180dc,4,51.5,18.31117132138391,1,1772-3901e72e-6da1-44c8-99ee-efffb436dcdc,0.4633333333333333,0.415,424
496,4,4,,0.0,4,2016-10-24-22-7-29-715_4_1_3922-8017e4b0-0602-4e3b-abbb-a60e7b4180dc,4,122.5,34.72321800750313,1,9892-09ead6f3-3bbf-4423-8d74-4240b2d9c451,0.014166666666666666,0.028333333333333332,261
497,4,4,,0.11166666666666666,4,2016-10-24-22-7-29-715_4_1_3922-8017e4b0-0602-4e3b-abbb-a60e7b4180dc,4,1163.5,106.97561483951647,1,8258-f760c6c3-c710-4281-b59b-97c85c2bbe81,0.135,0.15833333333333333,367
498,6,6,,0.10833333333333334,6,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5,6,2041.5,114.0642469753859,2,8586-4b8057e8-49e9-4ce7-8be0-d45ca8048f9f,0.10416666666666667,0.1,311
499,6,6,,0.07583333333333334,6,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5,6,771.5,20.407916666666665,2,4879-896eb8be-df3e-4328-a2c1-44e95f27dd75,0.09666666666666666,0.1175,336
500,6,6,,0.2225,6,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5,6,105.0,28.859791666666666,2,1086-e1a6bdb8-f225-4bff-840c-cc8e983c9be0,0.18083333333333335,0.13916666666666666,261
501,6,6,,0.03166666666666667,6,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5,6,504.5,36.01020833333333,2,5712-45a71e77-0809-478d-9a52-7bfcb14138d8,0.057916666666666665,0.08416666666666667,462
502,6,6,,0.23,6,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5,6,54.5,44.446875,2,7784-6b052853-a641-47fe-affe-178f5b3f83af,0.24,0.25,398
503,6,6,,0.10083333333333333,6,2016-10-24-21-22-41-796_6_2_1335-e8b752c4-e220-43ab-83ea-ab425a3aa0d5,6,146.5,60.662083333333335,2,7031-dbdc41eb-d1bc-4d27-8257-2c7beb3236d4,0.11083333333333334,0.12083333333333333,437
504,4,1,,0.10083333333333333,1,2016-10-24-21-37-57-816_4_1_7784-56249ddc-1a3b-4015-930a-790ace9938ad,1,512.0,25.98666110879533,1,3505-c9642e40-aae6-458d-9af8-3b9e74b881cc,0.18375,0.26666666666666666,322
505,2,2,,0.18416666666666667,2,2016-10-24-21-27-5-360_2_3_9506-657b71d0-32d3-4ad9-aa4f-99773c9127af,2,1193.5,66.13104166666666,3,3214-cdc61246-055e-458e-9264-149aeeeb289d,0.1775,0.17083333333333334,262
506,2,2,,0.13083333333333333,2,2016-10-24-21-27-5-360_2_3_9506-657b71d0-32d3-4ad9-aa4f-99773c9127af,2,190.5,72.2442684451855,3,5471-739d46e0-a648-4994-9ef5-65038f3807d5,0.11125,0.09166666666666666,291
507,4,3,,0.05583333333333333,3,2016-10-24-21-24-25-295_4_0_2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e,3,170.0,52.721041666666665,0,0119-c2c4a815-57da-4cff-b802-483180e0abdc,0.10458333333333333,0.15333333333333332,1448
508,4,3,,0.1875,3,2016-10-24-21-24-25-295_4_0_2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e,3,307.0,38.144375,0,4185-2e2ac6cd-acde-47cb-8cc2-f145bea27334,0.11833333333333333,0.049166666666666664,1096
509,4,3,,0.1,3,2016-10-24-21-24-25-295_4_0_2653-ea297981-b57e-46a5-9d3e-0cb8adaa1b6e,3,572.5,50.35270833333333,0,6259-287c393a-a548-4c15-87c4-377fb3d4c602,0.19166666666666668,0.2833333333333333,1226
510,4,1,,0.21833333333333332,1,2016-10-24-21-53-41-450_4_3_9095-1885003d-b244-416b-84c0-f9e66b7257c1,1,65.0,40.396206752813676,3,4763-87f9a4a0-5463-4475-b652-6d325581de2d,0.22833333333333333,0.23833333333333334,1453
511,4,3,,0.19583333333333333,3,2016-10-24-21-45-10-782_4_3_4331-83b11d0c-ca8d-43fa-b474-90841eceeacd,3,212.5,41.47354166666667,3,1474-e6f11941-5131-4dba-a0fe-412b7c0286b5,0.17625,0.15666666666666668,261
512,4,3,,0.21333333333333335,3,2016-10-24-21-45-10-782_4_3_4331-83b11d0c-ca8d-43fa-b474-90841eceeacd,3,2481.0,43.01729887453106,3,9155-fcfb75da-52eb-4426-aa55-da9b29f6d9cf,0.19416666666666665,0.175,520
513,4,3,,0.19333333333333333,3,2016-10-24-21-45-10-782_4_3_4331-83b11d0c-ca8d-43fa-b474-90841eceeacd,3,1409.5,81.19466444351814,3,9666-69a08789-175f-48ae-845c-9c067da716a7,0.20208333333333334,0.21083333333333334,655
514,2,2,,0.36333333333333334,2,2016-10-24-22-11-43-206_2_1_2530-11fccd3d-0e06-4733-aa22-d526c6335c81,2,620.5,48.65010438413361,1,9575-eba15ce9-3b2a-4533-8b9f-ab49d16e219c,0.26166666666666666,0.16,301
515,2,2,,0.1275,2,2016-10-24-22-11-43-206_2_1_2530-11fccd3d-0e06-4733-aa22-d526c6335c81,2,161.5,56.708125,1,4145-a9bff27a-b8c9-44fe-9223-273dbd595bea,0.12708333333333333,0.12666666666666668,262
516,6,6,,0.165,6,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf,6,580.5,81.18716131721551,0,5349-e6e79d97-f4f0-462b-a7ea-1af23af7ed06,0.25916666666666666,0.35333333333333333,311
517,6,6,,0.09083333333333334,6,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf,6,239.5,16.491871613172155,0,9784-9288a04a-3208-4251-ac9c-f62b8b97e502,0.09166666666666666,0.0925,495
518,6,6,,0.22666666666666666,6,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf,6,83.0,28.14860358482701,0,7661-d49e7dd5-d7c3-4f07-a26b-46e5b5ee70fb,0.2941666666666667,0.3616666666666667,278
519,6,6,,0.19833333333333333,6,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf,6,682.5,44.40516882034181,0,9206-4b8a19ae-1aca-421a-951c-a83d658c24cf,0.28,0.3616666666666667,302
520,6,6,,0.28,6,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf,6,278.0,40.70583333333333,0,5101-76d8d097-bb70-4c0d-98ba-50a089a12e99,0.28,0.28,304
521,6,6,,0.13333333333333333,6,2016-10-24-21-40-57-725_6_0_5167-552c31bc-dead-4246-b3f8-5117c388cccf,6,409.5,47.77583333333333,0,3961-1f52d348-e179-4438-9713-911351947e50,0.20625,0.2791666666666667,261
522,2,2,,0.14333333333333334,2,2016-10-24-21-27-20-50_2_1_1223-83653d7f-aa92-4532-b6b9-b9abfbf41d5a,2,562.0,23.432471863276366,1,7670-95489261-a2bc-43da-81ac-e8a0c5d43c0e,0.15791666666666668,0.1725,523
523,2,2,,0.1075,2,2016-10-24-21-27-20-50_2_1_1223-83653d7f-aa92-4532-b6b9-b9abfbf41d5a,2,134.5,16.193413922467695,1,5046-159ea400-4d62-4653-926c-b345457699b1,0.18583333333333332,0.26416666666666666,261
524,3,2,,0.17916666666666667,2,2016-10-24-21-43-39-554_3_0_3815-7c82e40f-4e89-4e5f-b933-6f040c62e8d1,2,66.5,36.056273447269696,0,1275-98320dde-1768-4598-b4f4-afa1e43d7c63,0.19833333333333333,0.2175,335
525,3,2,,0.10333333333333333,2,2016-10-24-21-43-39-554_3_0_3815-7c82e40f-4e89-4e5f-b933-6f040c62e8d1,2,964.5,16.134639433097124,0,8609-2e95b278-4d10-4c38-9608-287a3b0f8524,0.11458333333333333,0.12583333333333332,615
526,3,1,,0.04833333333333333,1,2016-10-24-22-25-40-727_3_0_8285-765b30f0-0262-46c4-9e46-2c3ee8536f64,1,264.0,36.39495623176323,0,3023-fc3b470f-5398-4c80-af9e-0743d975b5ce,0.09833333333333333,0.14833333333333334,1451
527,5,5,,0.22416666666666665,5,2016-10-24-22-4-55-0_5_0_3213-f41022e9-4c27-46a4-945a-7f74e3051404,5,307.5,35.815,0,7942-1fd80e68-cd3e-44cd-b4ef-a1b25120ed04,0.18708333333333332,0.15,262
528,5,5,,0.185,5,2016-10-24-22-4-55-0_5_0_3213-f41022e9-4c27-46a4-945a-7f74e3051404,5,246.0,50.23416666666667,0,8260-f94c1373-c501-48fc-947f-c2302275049a,0.17291666666666666,0.16083333333333333,348
529,5,5,,0.195,5,2016-10-24-22-4-55-0_5_0_3213-f41022e9-4c27-46a4-945a-7f74e3051404,5,53.0,21.586458333333333,0,5144-4e1b5193-f97c-4a50-8b75-927af7e26eb7,0.23416666666666666,0.2733333333333333,381
530,5,5,,0.16916666666666666,5,2016-10-24-22-4-55-0_5_0_3213-f41022e9-4c27-46a4-945a-7f74e3051404,5,323.0,60.543125,0,5068-4657b416-f871-4574-b29e-b5b23de72f24,0.21583333333333332,0.2625,385
531,5,5,,0.18333333333333332,5,2016-10-24-22-4-55-0_5_0_3213-f41022e9-4c27-46a4-945a-7f74e3051404,5,119.0,56.99395833333333,0,5906-8d948afe-6251-4efb-91d1-7b112181d25a,0.1375,0.09166666666666666,1274
