2,2016-11-2-14-49-7-862_3_2_4978-85053809-6536-4112-9e84-d1a71fc35a44
2,2016-11-2-14-53-49-30_3_2_3620-7ad33943-c507-41ed-b059-119c13cc7a42
3,2016-11-2-14-58-58-987_1_3_1148-35c60d8e-665b-4840-97b1-ae20878927d6
2,2016-11-2-14-59-33-344_2_2_0139-778ff331-5f2e-48c2-ae38-58c80794fc41
0,2016-11-2-15-1-11-342_2_0_3375-13347d72-2fad-4f39-a7b1-5b312caacd6c
2,2016-11-2-15-1-51-995_6_2_4121-0f021055-5049-46bb-9022-5502d3370c2d
2,2016-11-2-15-10-2-647_2_2_1282-05772ef1-ea00-43f5-93fd-952f018619ac
0,2016-11-2-15-11-1-189_5_0_1039-21a60322-aa20-46d8-8f2d-8ae4241f4738
0,2016-11-2-15-12-55-649_2_0_5526-ae883a47-1dd7-4149-a141-7d3b04b82700
0,2016-11-2-15-13-11-442_4_0_0985-4ab45794-d4b1-4159-aa20-ded110d1977f
2,2016-11-2-15-13-53-783_4_2_5422-681c492d-adf2-46f0-8141-ab79554a6446
2,2016-11-2-15-15-7-528_6_2_4005-3dd5f269-37bf-470a-aa56-25365c15f358
0,2016-11-2-15-16-49-101_6_0_2259-b91bad3b-7409-4fce-87d5-12d7a1abb52d
3,2016-11-2-15-18-34-929_4_3_9116-82b1c25e-54d6-42fe-8976-2dcdee0e683e
3,2016-11-2-15-21-14-703_4_3_1342-6858cda8-9bf0-48d1-a149-38ca571307a5
3,2016-11-2-15-24-27-618_6_3_9455-142cfe3a-751d-4600-93d3-1eaaff2f657c
0,2016-11-2-15-25-26-140_5_0_4095-4743f5f1-31ad-4aaf-80d6-a171e10275a2
0,2016-11-2-15-28-16-518_1_0_3584-01af8c03-d614-4e64-8797-286219460275
1,2016-11-2-15-29-52-823_1_1_0281-f27b1713-84db-4ae5-8d0f-e95518b45d81
0,2016-11-2-15-30-11-610_6_0_7363-a0b38f13-d256-4a32-875d-c09ea3e1120e
3,2016-11-2-15-38-17-370_1_3_0710-b1cba5ae-c690-4fd5-97de-518580767010
2,2016-11-2-15-40-3-225_3_2_9188-90248ef9-de34-4de9-8f62-1434a96ddc00
2,2016-11-2-15-46-9-820_4_2_8896-61b961b7-f636-4c9a-9bfa-b9c48c83346e
3,2016-11-2-15-49-35-898_2_3_7159-d62bf08c-ccf6-4f86-9720-56419b7a037e
3,2016-11-2-15-5-36-662_4_3_3109-c048c068-4620-4866-a0ed-6976d20e88ef
0,2016-11-2-15-54-34-173_1_0_6998-12284e6d-9d7d-4ffa-9ee5-d96477f9119c
0,2016-11-2-15-57-58-367_3_0_8051-a6a0d696-b961-4507-963f-9422b2336253
1,2016-11-2-16-11-5-529_4_1_0699-820a0c88-da56-4c9c-9baa-b5b4d42f0bc3
3,2016-11-2-16-14-49-126_3_3_0198-ff2c4222-bc8d-49a3-8429-07cfa8710651
0,2016-11-2-16-17-54-771_1_0_3179-0285090c-917c-4339-9b11-a219c6af58f1
1,2016-11-2-16-17-57-628_5_1_5783-114bab7b-cf26-4548-b3a0-a672a031d132
3,2016-11-2-16-3-58-613_5_3_5149-95be04f2-88d7-495e-a8b0-c3edb5e976fe
3,2016-11-2-16-6-36-755_4_3_3345-689e6819-ff94-4562-b58e-0f7046110c21
2,2016-11-2-17-11-53-248_6_2_8750-20219aff-5740-4520-9302-da2df97d75eb
2,2016-11-2-17-5-26-385_3_2_1621-1b63da74-dfbc-4b05-8a17-3b40f7731f13
2,2016-11-2-17-57-53-595_4_2_9440-2fe2d346-d4b5-4795-816c-9c437650cd15
0,2016-11-2-18-41-40-232_6_0_2666-8f014a94-51ed-434b-932c-a524269602c8
