date,n_players_planned,noise,difficulty,gameid,pid,half,avg_score,n_players
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-40-7-36,4,2,high noise,528503514360.csv,9268-9f73d4ed-6049-43a2-8628-3517fcb59b02,first,0.12091666666666684,2
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-40-7-36,4,2,high noise,528503514360.csv,9268-9f73d4ed-6049-43a2-8628-3517fcb59b02,second,0.19241666666666668,2
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-50-48-369,4,2,high noise,408396919025.csv,0352-ac93ea3d-6c9d-49fc-932f-63d070075bfa,first,0.7800833333333329,1
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-50-48-369,4,2,high noise,408396919025.csv,0352-ac93ea3d-6c9d-49fc-932f-63d070075bfa,second,0.5315297619047616,1
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-19-1-3-50,8,0,high noise,839818577980.csv,0956-21b031da-ef4e-4993-a88a-107c61890b3d,first,0.5286083333333333,1
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-19-1-3-50,8,0,high noise,839818577980.csv,0956-21b031da-ef4e-4993-a88a-107c61890b3d,second,0.5122738095238095,1
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-19-13-22-165,8,0,high noise,476911404868.csv,9624-b7429a2e-4d6a-4033-9b6f-5f6c49997f37,first,0.552525,1
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-19-13-22-165,8,0,high noise,476911404868.csv,9624-b7429a2e-4d6a-4033-9b6f-5f6c49997f37,second,0.6585476190476192,1
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-11-12-955,8,3,high noise,868278773501.csv,3448-f307316b-bce5-4c08-b376-39a5153cd19d,first,0.5104583333333335,2
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-11-12-955,8,3,high noise,868278773501.csv,3448-f307316b-bce5-4c08-b376-39a5153cd19d,second,0.5631666666666665,2
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-11-12-955,8,3,high noise,868278773501.csv,9735-94a261e3-8362-4a88-8f5c-80296540d626,first,0.5749666666666666,2
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-11-12-955,8,3,high noise,868278773501.csv,9735-94a261e3-8362-4a88-8f5c-80296540d626,second,0.6913214285714284,2
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,0280-1cdf95a5-4618-4148-8d89-404683a5e2cc,first,0.8129666666666665,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,0280-1cdf95a5-4618-4148-8d89-404683a5e2cc,second,0.7832797619047617,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,0351-0d688eca-8959-4619-83a2-50e93e9507ea,first,0.6189833333333336,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,0351-0d688eca-8959-4619-83a2-50e93e9507ea,second,0.7529464285714281,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,2604-6a588e33-59ce-486d-88c3-464bb5ed4a0c,first,0.8490833333333336,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,2604-6a588e33-59ce-486d-88c3-464bb5ed4a0c,second,0.6759999999999995,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,5074-257e15b9-4bad-42f3-bd05-fadb3ced6ffe,first,0.6214416666666661,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-16-13-861,8,2,high noise,641672967234.csv,5074-257e15b9-4bad-42f3-bd05-fadb3ced6ffe,second,0.29106227106227095,4
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-7-25-353,8,3,high noise,787344504147.csv,1741-fc3eb756-8613-4c2b-8596-10c5ae063806,first,0.5238583333333334,3
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-7-25-353,8,3,high noise,787344504147.csv,1741-fc3eb756-8613-4c2b-8596-10c5ae063806,second,0.6796309523809524,3
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-7-25-353,8,3,high noise,787344504147.csv,5755-bc1493f5-c0ed-47bd-b97c-b0232828cf70,first,0.3113500000000001,3
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-7-25-353,8,3,high noise,787344504147.csv,5755-bc1493f5-c0ed-47bd-b97c-b0232828cf70,second,0.5965,3
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-7-25-353,8,3,high noise,787344504147.csv,6333-81791db9-a8d4-4676-9139-9984bd77aba9,first,0.5366833333333334,3
../../data/experiment3//experiment-2015-01-26-4/games/2015-01-26-21-7-25-353,8,3,high noise,787344504147.csv,6333-81791db9-a8d4-4676-9139-9984bd77aba9,second,0.5807619047619047,3
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,0844-4218c129-7dc9-49be-9095-10158769e7b1,first,0.7036083333333334,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,0844-4218c129-7dc9-49be-9095-10158769e7b1,second,0.6960892857142857,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,1080-75f77e44-86cf-4e96-9416-587aa6de2532,first,0.6751416666666665,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,1080-75f77e44-86cf-4e96-9416-587aa6de2532,second,0.6943630952380953,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,2043-a757eec4-d3d8-43d1-a04e-8460399b9937,first,0.4908083333333333,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,2043-a757eec4-d3d8-43d1-a04e-8460399b9937,second,0.37949404761904765,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,9090-e1c1dcec-d9f9-4914-b7ed-d5490a641bfd,first,0.6262666666666669,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,9090-e1c1dcec-d9f9-4914-b7ed-d5490a641bfd,second,0.7478869047619047,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,9125-67416a2d-caab-47f7-a1ef-921d367b1917,first,0.5665083333333334,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-42-58-788,5,0,high noise,297649328364.csv,9125-67416a2d-caab-47f7-a1ef-921d367b1917,second,0.6265357142857143,5
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,4223-6fa09aca-e26f-439e-b0af-86db4075919f,first,0.403833333333333,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,4223-6fa09aca-e26f-439e-b0af-86db4075919f,second,0.6640297619047619,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,5989-093e598c-f7d2-4d94-9820-49f08ce4fd31,first,0.49615833333333353,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,5989-093e598c-f7d2-4d94-9820-49f08ce4fd31,second,0.6791428571428572,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,6620-42721a9b-f61b-4298-bc64-9671cdf66908,first,0.27580833333333327,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,6620-42721a9b-f61b-4298-bc64-9671cdf66908,second,0.510940476190476,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,7719-0247d11a-50dc-49e4-bcd4-13b39ab30db4,first,0.4786666666666666,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-44-39-515,5,3,high noise,106012343429.csv,7719-0247d11a-50dc-49e4-bcd4-13b39ab30db4,second,0.6479285714285714,4
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-50-7-673,5,1,high noise,859466790221.csv,2794-b6f67d9c-a546-4325-813d-a63896604228,first,0.7045500000000001,2
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-50-7-673,5,1,high noise,859466790221.csv,2794-b6f67d9c-a546-4325-813d-a63896604228,second,0.7918273809523809,2
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-50-7-673,5,1,high noise,859466790221.csv,4568-99ba357a-4c37-4bdf-a4e0-c5fa9db042da,first,0.4719166666666667,2
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-50-7-673,5,1,high noise,859466790221.csv,4568-99ba357a-4c37-4bdf-a4e0-c5fa9db042da,second,0.5158452380952382,2
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-59-25-701,5,1,high noise,431026292266.csv,2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,first,0.4154083333333333,1
../../data/experiment3//experiment-2015-01-26-5/games/2015-01-26-22-59-25-701,5,1,high noise,431026292266.csv,2902-911d1d92-f2cc-45e4-a622-e1dfac84fada,second,0.582267857142857,1
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,3238-93243dc4-b8c6-455a-91df-06d90c09f510,first,0.8335000000000001,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,3238-93243dc4-b8c6-455a-91df-06d90c09f510,second,0.8390595238095239,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,3427-09c28900-e9e9-447c-8909-f1f9a1c91444,first,0.7919666666666666,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,3427-09c28900-e9e9-447c-8909-f1f9a1c91444,second,0.8181547619047618,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,first,0.7299833333333333,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,4847-afe506aa-50d6-4a33-a1d3-18ac703a0bb2,second,0.7200564440263405,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,7134-1623cb40-1283-4a8f-9732-90cd40119b9a,first,0.7218083333333333,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,7134-1623cb40-1283-4a8f-9732-90cd40119b9a,second,0.7167678571428572,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,first,0.7829666666666667,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-19-26-925,5,1,high noise,623635699972.csv,7804-b6d3d1d7-95b8-41ea-be0d-41616b71ccef,second,0.7757678571428571,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,0026-ddfa77b0-66d6-408c-ab09-793108e500f8,first,0.7015083333333331,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,0026-ddfa77b0-66d6-408c-ab09-793108e500f8,second,0.7814940476190475,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,4659-57e639be-757d-4457-a34f-88c12e0ccbe1,first,0.6417250000000005,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,4659-57e639be-757d-4457-a34f-88c12e0ccbe1,second,0.7104226190476189,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,5637-7dd408af-1f44-4f62-8b3b-401147cf49cf,first,0.7862000000000001,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,5637-7dd408af-1f44-4f62-8b3b-401147cf49cf,second,0.7327142857142854,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,8537-4ddffb7a-cf38-4558-b71f-d6af8330f006,first,0.24219166666666667,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-23-30-391,5,3,high noise,114391630981.csv,8537-4ddffb7a-cf38-4558-b71f-d6af8330f006,second,0.5124761904761903,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,4014-5432103d-f306-4e68-abb9-8f129ceca915,first,0.8479000000000002,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,4014-5432103d-f306-4e68-abb9-8f129ceca915,second,0.6988035714285704,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,5493-06a10a71-cba2-4df3-afb4-1596e0bc9912,first,0.6020333333333334,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,5493-06a10a71-cba2-4df3-afb4-1596e0bc9912,second,0.4108869047619046,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,7769-891de611-cf4b-4c05-bd62-290971b0152f,first,0.7448333333333336,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,7769-891de611-cf4b-4c05-bd62-290971b0152f,second,0.5069047619047615,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,9477-caa9cb5f-b936-4cac-bac9-043d11c67faf,first,0.7364583333333338,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-32-5-894,5,2,high noise,582171098096.csv,9477-caa9cb5f-b936-4cac-bac9-043d11c67faf,second,0.6355595238095241,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,0843-1092a0a6-ddd4-4024-9e65-afd114987254,first,0.5495916666666667,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,0843-1092a0a6-ddd4-4024-9e65-afd114987254,second,0.7120476190476189,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,4568-6c6410bd-b3b8-491e-9f89-853078eb09d7,first,0.8863083333333334,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,4568-6c6410bd-b3b8-491e-9f89-853078eb09d7,second,0.8896428571428571,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,5713-6d886a2f-cf83-4b0d-86e9-dda5a8c462c6,first,0.6869916666666668,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,5713-6d886a2f-cf83-4b0d-86e9-dda5a8c462c6,second,0.6952202380952379,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,6623-01c5ef3a-d07a-403f-9102-48155b38505f,first,0.6957166666666665,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,6623-01c5ef3a-d07a-403f-9102-48155b38505f,second,0.6828214285714286,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,6762-8b4943c3-ed5f-447e-bbcc-c936be58f173,first,0.8517250000000001,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-34-56-205,5,1,high noise,267702728742.csv,6762-8b4943c3-ed5f-447e-bbcc-c936be58f173,second,0.8460595238095242,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-36-30-144,5,3,high noise,486611582571.csv,2858-5486f84f-d02e-4e1d-afaa-0dc6a5dd5024,first,0.4025416666666668,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-36-30-144,5,3,high noise,486611582571.csv,2858-5486f84f-d02e-4e1d-afaa-0dc6a5dd5024,second,0.5899761904761902,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-36-30-144,5,3,high noise,486611582571.csv,5012-e9b2488c-d205-4982-86a7-5fc6cbbb3e5c,first,0.44665,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-36-30-144,5,3,high noise,486611582571.csv,5012-e9b2488c-d205-4982-86a7-5fc6cbbb3e5c,second,0.6177142857142858,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-36-30-144,5,3,high noise,486611582571.csv,9517-80f857fb-6b85-4b9b-85e9-564882cb9697,first,0.4230166666666666,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-36-30-144,5,3,high noise,486611582571.csv,9517-80f857fb-6b85-4b9b-85e9-564882cb9697,second,0.6298750000000002,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-42-29-489,5,0,high noise,796066779643.csv,0532-9dc7e5d4-8a3c-4bbc-81a6-76d76ff0e7bd,first,0.6780666666666667,2
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-42-29-489,5,0,high noise,796066779643.csv,0532-9dc7e5d4-8a3c-4bbc-81a6-76d76ff0e7bd,second,0.7709642857142859,2
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-42-29-489,5,0,high noise,796066779643.csv,2676-0335009b-5063-4260-81ce-3ad13202365e,first,0.6255166666666666,2
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-42-29-489,5,0,high noise,796066779643.csv,2676-0335009b-5063-4260-81ce-3ad13202365e,second,0.8048214285714291,2
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-59-39-75,5,0,high noise,488105313852.csv,1726-17101bc4-6c22-4506-b915-4a46ee7e2cd1,first,0.6695333333333332,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-59-39-75,5,0,high noise,488105313852.csv,1726-17101bc4-6c22-4506-b915-4a46ee7e2cd1,second,0.7393690476190473,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-59-39-75,5,0,high noise,488105313852.csv,3352-141f76eb-baef-459f-a4a2-723b5fed8bc0,first,0.42558333333333337,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-59-39-75,5,0,high noise,488105313852.csv,3352-141f76eb-baef-459f-a4a2-723b5fed8bc0,second,0.6861845238095233,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-59-39-75,5,0,high noise,488105313852.csv,5798-3ae32f27-f260-4a80-bb23-15ea38d5af44,first,0.5759416666666667,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-26-23-59-39-75,5,0,high noise,488105313852.csv,5798-3ae32f27-f260-4a80-bb23-15ea38d5af44,second,0.6447857142857141,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,0529-f66e4990-56e5-422f-8feb-e91ac55a9866,first,0.7671416666666665,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,0529-f66e4990-56e5-422f-8feb-e91ac55a9866,second,0.5431369047619049,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,1522-7cbb0740-a693-406f-8570-1cc69143bce3,first,0.7789249999999998,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,1522-7cbb0740-a693-406f-8570-1cc69143bce3,second,0.5449880952380949,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,3847-e446c463-9e4e-49fe-8db4-de723dbf1fd4,first,0.7907916666666669,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,3847-e446c463-9e4e-49fe-8db4-de723dbf1fd4,second,0.5655059523809524,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,8568-10cb4af8-cb5b-402e-8616-456e14cc3e2e,first,0.7779083333333331,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-0-38-813,5,2,high noise,322522447910.csv,8568-10cb4af8-cb5b-402e-8616-456e14cc3e2e,second,0.636139846743295,4
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,0022-0b9569c2-36e5-455c-baf6-21babc31b132,first,0.8013166666666668,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,0022-0b9569c2-36e5-455c-baf6-21babc31b132,second,0.7905238095238095,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,first,0.7334666666666666,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,0636-c8b5774b-bd0f-47c0-9eb1-c43b87117610,second,0.6634642857142862,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,3693-466a60d6-e5e5-49da-9a27-9a4920d59028,first,0.7369916666666664,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,3693-466a60d6-e5e5-49da-9a27-9a4920d59028,second,0.5859226190476191,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,4341-ac5aedaa-d234-4574-b90f-2495d7207a39,first,0.6733500000000001,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,4341-ac5aedaa-d234-4574-b90f-2495d7207a39,second,0.5756607142857137,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,first,0.5961166666666687,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-2-30-523,5,2,high noise,712782695656.csv,6695-99cf75fa-5faa-49d6-baa2-1a959adaaffb,second,0.6015952380952384,5
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-8-20-603,5,3,high noise,609295875998.csv,3438-f14544df-579d-4056-aff2-71a95c86e517,first,0.7984666666666667,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-8-20-603,5,3,high noise,609295875998.csv,3438-f14544df-579d-4056-aff2-71a95c86e517,second,0.8096428571428563,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-8-20-603,5,3,high noise,609295875998.csv,6187-6032067b-db02-4047-bcbb-ceafbe851143,first,0.5433500000000001,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-8-20-603,5,3,high noise,609295875998.csv,6187-6032067b-db02-4047-bcbb-ceafbe851143,second,0.47398899587345256,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-8-20-603,5,3,high noise,609295875998.csv,6600-ac8a75fd-b11a-4082-ad09-398e649428f3,first,0.8677916666666666,3
../../data/experiment3//experiment-2015-01-26-6/games/2015-01-27-0-8-20-603,5,3,high noise,609295875998.csv,6600-ac8a75fd-b11a-4082-ad09-398e649428f3,second,0.7864345238095238,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,5513-f01704de-faaf-4f23-b5a8-bca6987a8a91,first,0.7168749999999998,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,5513-f01704de-faaf-4f23-b5a8-bca6987a8a91,second,0.6488452380952382,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,5589-b55462cd-2349-4aee-823d-89e6f8d99e2d,first,0.748783333333333,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,5589-b55462cd-2349-4aee-823d-89e6f8d99e2d,second,0.6635119047619049,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,7668-dfaacd7a-af34-4e11-bc16-4d6ab3724884,first,0.8751249999999998,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,7668-dfaacd7a-af34-4e11-bc16-4d6ab3724884,second,0.6643571428571429,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,8373-8e45346e-13ee-498e-bf95-3a708f931629,first,0.601075,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-54-52-554,4,2,high noise,201184344477.csv,8373-8e45346e-13ee-498e-bf95-3a708f931629,second,0.7302440476190477,4
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-57-6-847,4,1,high noise,650002463022.csv,1457-6e8474b2-d5e8-4a1c-8e16-4b6fc1b6672e,first,0.633875,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-57-6-847,4,1,high noise,650002463022.csv,1457-6e8474b2-d5e8-4a1c-8e16-4b6fc1b6672e,second,0.6843392857142857,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-57-6-847,4,1,high noise,650002463022.csv,6746-b62233ef-0831-4982-9484-717c788d3467,first,0.6548166666666666,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-57-6-847,4,1,high noise,650002463022.csv,6746-b62233ef-0831-4982-9484-717c788d3467,second,0.6143690476190474,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-57-6-847,4,1,high noise,650002463022.csv,6847-b2c77466-3fbc-4fc8-9129-6ef0df8f9245,first,0.6067916666666668,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-0-57-6-847,4,1,high noise,650002463022.csv,6847-b2c77466-3fbc-4fc8-9129-6ef0df8f9245,second,0.7338571428571427,3
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-1-7-50-542,4,2,high noise,257484841626.csv,2779-8c4a41f0-1445-48a5-b287-48c24648e9cc,first,0.8219416666666663,1
../../data/experiment3//experiment-2015-01-27-1/games/2015-01-27-1-7-50-542,4,2,high noise,257484841626.csv,2779-8c4a41f0-1445-48a5-b287-48c24648e9cc,second,0.7452380952380959,1
../../data/experiment3//experiment-2015-01-27-2/games/2015-01-27-17-55-30-471,1,1,high noise,853664191905.csv,1418-e1eb291c-a728-453e-bbda-92be36f81dab,first,0.6297916666666667,1
